date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,@ Arkansas,0-3,3.0,26.0,17.0,100.0,0.09,26.0,1.0,10.0,43.0,64.0,6.0,2.0,4.0,1.0,31.0,1.0
08/26/2023,"Tulsa @ Fayetteville, AR",1-3,4.0,63.0,29.0,178.0,0.191,58.0,8.0,14.0,79.0,85.0,5.0,0.0,12.0,0.0,77.0,0.0
08/27/2023,@ Central Ark.,3-0,3.0,40.0,6.0,83.0,0.41,31.0,6.0,8.0,37.0,43.0,1.0,4.0,12.0,0.0,56.0,1.0
09/02/2023,Belmont,3-0,3.0,41.0,12.0,90.0,0.322,37.0,7.0,11.0,41.0,42.0,5.0,2.0,12.0,1.0,56.0,0.0
09/02/2023,Syracuse,3-0,3.0,47.0,10.0,87.0,0.425,44.0,6.0,8.0,35.0,43.0,3.0,0.0,8.0,0.0,57.0,0.0
09/03/2023,Delaware St.,3-0,3.0,39.0,16.0,95.0,0.242,33.0,10.0,8.0,39.0,44.0,2.0,1.0,10.0,2.0,55.0,0.0
09/08/2023,Duke,0-3,3.0,35.0,16.0,85.0,0.224,31.0,3.0,11.0,37.0,62.0,7.0,0.0,6.0,1.0,41.0,1.0
09/10/2023,North Carolina,3-1,4.0,46.0,19.0,105.0,0.257,44.0,12.0,13.0,43.0,67.0,8.0,1.0,10.0,2.0,64.0,0.0
09/15/2023,@ UConn,3-0,3.0,42.0,13.0,89.0,0.326,41.0,2.0,11.0,28.0,55.0,3.0,2.0,6.0,1.0,49.0,0.0
09/16/2023,"Brown @ Mansfield, CT",3-1,4.0,63.0,17.0,136.0,0.338,58.0,6.0,10.0,53.0,81.0,5.0,2.0,22.0,0.0,82.0,0.0
09/17/2023,"Binghamton @ Mansfield, CT",3-1,4.0,55.0,20.0,121.0,0.289,50.0,10.0,12.0,49.0,64.0,6.0,4.0,4.0,0.0,71.0,0.0
09/22/2023,@ Michigan,3-0,3.0,38.0,14.0,82.0,0.293,35.0,8.0,5.0,36.0,46.0,6.0,2.0,8.0,1.0,52.0,0.0
09/24/2023,@ Illinois,2-3,5.0,60.0,29.0,175.0,0.177,54.0,8.0,11.0,68.0,99.0,2.0,2.0,18.0,5.0,79.0,0.0
09/29/2023,@ Northwestern,3-2,5.0,65.0,29.0,180.0,0.2,63.0,7.0,13.0,83.0,94.0,5.0,1.0,4.0,1.0,75.0,0.0
10/01/2023,Rutgers,3-1,4.0,56.0,23.0,133.0,0.248,48.0,5.0,13.0,49.0,79.0,4.0,6.0,12.0,3.0,73.0,1.0
10/06/2023,Nebraska,1-3,4.0,34.0,24.0,113.0,0.088,31.0,4.0,15.0,50.0,75.0,10.0,0.0,12.0,1.0,44.0,2.0
10/07/2023,Northwestern,2-3,5.0,58.0,32.0,180.0,0.144,54.0,3.0,8.0,72.0,100.0,6.0,2.0,14.0,3.0,70.0,0.0
10/13/2023,@ Nebraska,1-3,4.0,36.0,23.0,134.0,0.097,32.0,2.0,14.0,49.0,82.0,2.0,0.0,12.0,7.0,44.0,0.0
10/14/2023,@ Iowa,3-1,4.0,68.0,23.0,174.0,0.259,59.0,4.0,14.0,72.0,81.0,6.0,2.0,12.0,2.0,80.0,1.0
10/18/2023,Michigan,3-1,4.0,50.0,16.0,123.0,0.276,46.0,8.0,14.0,58.0,67.0,9.0,3.0,18.0,1.0,70.0,0.0
10/22/2023,@ Minnesota,1-3,4.0,46.0,28.0,151.0,0.119,43.0,6.0,10.0,54.0,94.0,10.0,1.0,14.0,3.0,60.0,0.0
10/27/2023,Wisconsin,0-3,3.0,35.0,19.0,90.0,0.178,34.0,2.0,8.0,31.0,65.0,5.0,1.0,12.0,2.0,44.0,0.0
10/28/2023,Penn St.,3-2,5.0,55.0,31.0,154.0,0.156,51.0,1.0,10.0,64.0,96.0,10.0,3.0,12.0,0.0,65.0,2.0
11/03/2023,Maryland,3-0,3.0,41.0,22.0,114.0,0.167,37.0,8.0,4.0,54.0,46.0,1.0,2.0,14.0,0.0,58.0,0.0
11/04/2023,Iowa,3-0,3.0,46.0,10.0,90.0,0.4,44.0,2.0,6.0,43.0,50.0,4.0,4.0,4.0,0.0,54.0,2.0
11/08/2023,@ Ohio St.,0-3,3.0,42.0,19.0,122.0,0.189,38.0,3.0,10.0,45.0,71.0,6.0,2.0,12.0,3.0,53.0,2.0
11/12/2023,@ Purdue,1-3,4.0,62.0,33.0,177.0,0.164,57.0,4.0,6.0,76.0,95.0,6.0,4.0,16.0,2.0,78.0,2.0
11/17/2023,@ Penn St.,1-3,4.0,37.0,22.0,109.0,0.138,34.0,3.0,10.0,33.0,84.0,9.0,2.0,8.0,2.0,46.0,0.0
11/18/2023,@ Rutgers,3-2,5.0,64.0,27.0,147.0,0.252,58.0,6.0,15.0,51.0,82.0,2.0,0.0,18.0,3.0,79.0,0.0
11/24/2023,Indiana,1-3,4.0,40.0,26.0,124.0,0.113,36.0,3.0,7.0,45.0,84.0,14.0,0.0,12.0,1.0,49.0,0.0
11/25/2023,Purdue,0-3,3.0,32.0,20.0,111.0,0.108,30.0,5.0,10.0,44.0,66.0,5.0,1.0,4.0,3.0,40.0,0.0
