date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,"Stony Brook @ Lynchburg, VA",0-3,3.0,34.0,10.0,110.0,0.218,31.0,1.0,9.0,44.0,67.0,11.0,0.0,8.0,3.0,39.0,1.0
08/25/2023,@ Liberty,0-3,3.0,27.0,20.0,104.0,0.067,26.0,0.0,10.0,41.0,66.0,5.0,2.0,12.0,1.0,35.0,0.0
08/26/2023,"Gardner-Webb @ Lynchburg, VA",3-1,4.0,56.0,26.0,172.0,0.174,53.0,5.0,7.0,83.0,82.0,5.0,1.0,16.0,1.0,70.0,0.0
09/01/2023,William & Mary,1-3,4.0,55.0,17.0,135.0,0.281,51.0,3.0,12.0,69.0,85.0,6.0,3.0,4.0,0.0,63.0,3.0
09/02/2023,Cornell,3-0,3.0,49.0,21.0,119.0,0.235,45.0,3.0,6.0,61.0,62.0,5.0,3.0,6.0,3.0,58.0,1.0
09/02/2023,Princeton,0-3,3.0,32.0,19.0,111.0,0.117,31.0,2.0,2.0,45.0,69.0,2.0,1.0,2.0,1.0,36.0,1.0
09/08/2023,@ Akron,3-2,5.0,53.0,29.0,176.0,0.136,49.0,8.0,6.0,84.0,103.0,14.0,3.0,24.0,0.0,76.0,3.0
09/09/2023,"Harvard @ Cleveland, OH",0-3,3.0,32.0,20.0,105.0,0.114,31.0,5.0,6.0,46.0,69.0,7.0,1.0,14.0,2.0,45.0,1.0
09/09/2023,@ Cleveland St.,3-2,5.0,59.0,39.0,204.0,0.098,58.0,8.0,6.0,104.0,99.0,2.0,2.0,18.0,1.0,78.0,2.0
09/15/2023,Army West Point,0-3,3.0,34.0,19.0,109.0,0.138,32.0,3.0,6.0,54.0,68.0,4.0,2.0,16.0,1.0,47.0,0.0
09/16/2023,Colgate,1-3,4.0,50.0,28.0,136.0,0.162,45.0,3.0,10.0,59.0,86.0,3.0,1.0,12.0,2.0,60.0,1.0
09/22/2023,@ Lehigh,3-2,5.0,62.0,30.0,167.0,0.192,56.0,4.0,12.0,74.0,100.0,5.0,1.0,14.0,3.0,74.0,2.0
09/23/2023,@ Lafayette,3-1,4.0,52.0,14.0,163.0,0.233,48.0,2.0,8.0,77.0,68.0,1.0,0.0,16.0,1.0,62.0,2.0
09/29/2023,@ Navy,2-3,5.0,46.0,28.0,169.0,0.107,44.0,5.0,10.0,76.0,101.0,6.0,1.0,18.0,0.0,61.0,2.0
09/30/2023,@ Loyola Maryland,3-0,3.0,41.0,13.0,117.0,0.239,36.0,4.0,4.0,60.0,65.0,2.0,2.0,18.0,4.0,56.0,1.0
10/06/2023,American,1-3,4.0,47.0,22.0,133.0,0.188,42.0,6.0,7.0,54.0,83.0,7.0,1.0,6.0,0.0,57.0,3.0
10/07/2023,Holy Cross,3-0,3.0,40.0,18.0,116.0,0.19,39.0,6.0,9.0,65.0,48.0,1.0,3.0,8.0,0.0,53.0,0.0
10/14/2023,@ Holy Cross,3-1,4.0,57.0,18.0,144.0,0.271,53.0,4.0,18.0,59.0,66.0,4.0,3.0,16.0,0.0,72.0,0.0
10/20/2023,@ Colgate,3-2,5.0,72.0,26.0,182.0,0.253,65.0,3.0,10.0,98.0,102.0,12.0,8.0,16.0,1.0,91.0,4.0
10/21/2023,@ Army West Point,3-1,4.0,67.0,27.0,215.0,0.186,62.0,4.0,7.0,109.0,104.0,2.0,4.0,16.0,1.0,83.0,0.0
10/27/2023,Loyola Maryland,3-0,3.0,40.0,12.0,104.0,0.269,35.0,5.0,7.0,52.0,53.0,2.0,3.0,14.0,1.0,55.0,2.0
10/28/2023,Navy,3-1,4.0,47.0,18.0,136.0,0.213,43.0,6.0,7.0,62.0,72.0,4.0,4.0,14.0,2.0,64.0,0.0
11/04/2023,Lafayette,3-0,3.0,42.0,15.0,102.0,0.265,41.0,6.0,3.0,50.0,49.0,1.0,0.0,8.0,1.0,52.0,0.0
11/05/2023,Lehigh,3-1,4.0,48.0,23.0,160.0,0.156,43.0,4.0,8.0,92.0,71.0,5.0,2.0,14.0,0.0,61.0,0.0
11/11/2023,@ American,0-3,3.0,31.0,17.0,109.0,0.128,30.0,1.0,4.0,53.0,65.0,7.0,0.0,4.0,0.0,34.0,3.0
11/14/2023,Navy,0-3,3.0,40.0,20.0,112.0,0.179,38.0,5.0,7.0,59.0,67.0,5.0,3.0,4.0,1.0,50.0,1.0
