date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,@ Ohio St.,3-0,3.0,42.0,11.0,89.0,0.348,41.0,4.0,7.0,43.0,57.0,5.0,1.0,12.0,2.0,7.0,53.0,1.0
08/27/2022,@ Ohio St.,3-1,4.0,54.0,19.0,118.0,0.297,52.0,5.0,6.0,54.0,66.0,4.0,1.0,20.0,4.0,11.0,70.0,1.0
08/31/2022,Minnesota,3-1,4.0,52.0,23.0,126.0,0.23,50.0,8.0,8.0,49.0,68.0,6.0,2.0,12.0,1.0,8.0,68.0,0.0
09/04/2022,@ Stanford,3-0,3.0,51.0,13.0,104.0,0.365,49.0,1.0,5.0,44.0,52.0,2.0,0.0,16.0,0.0,8.0,60.0,0.0
09/07/2022,UC Davis,3-0,3.0,43.0,13.0,89.0,0.337,42.0,5.0,4.0,46.0,38.0,5.0,1.0,10.0,0.0,6.0,54.0,1.0
09/09/2022,Denver,3-0,3.0,39.0,12.0,90.0,0.3,35.0,7.0,12.0,35.0,51.0,4.0,0.0,10.0,2.0,5.0,51.0,0.0
09/15/2022,Houston,3-1,4.0,51.0,18.0,109.0,0.303,50.0,10.0,7.0,40.0,67.0,4.0,2.0,12.0,0.0,8.0,69.0,0.0
09/16/2022,High Point,3-0,3.0,46.0,11.0,96.0,0.365,43.0,3.0,5.0,54.0,40.0,2.0,0.0,12.0,0.0,6.0,55.0,1.0
09/21/2022,@ Kansas,3-2,5.0,74.0,21.0,158.0,0.335,68.0,8.0,17.0,65.0,91.0,7.0,0.0,12.0,2.0,6.0,88.0,1.0
09/24/2022,Oklahoma,3-0,3.0,44.0,14.0,96.0,0.312,42.0,7.0,7.0,36.0,49.0,3.0,0.0,6.0,0.0,3.0,54.0,0.0
10/02/2022,@ Texas Tech,3-0,3.0,47.0,8.0,105.0,0.371,44.0,1.0,11.0,41.0,49.0,3.0,1.0,10.0,0.0,6.0,54.0,0.0
10/05/2022,TCU,3-0,3.0,44.0,11.0,102.0,0.324,42.0,2.0,7.0,44.0,45.0,1.0,0.0,14.0,1.0,7.0,53.0,0.0
10/12/2022,Kansas St.,3-0,3.0,45.0,10.0,92.0,0.38,43.0,6.0,4.0,44.0,40.0,2.0,0.0,22.0,0.0,11.0,62.0,1.0
10/15/2022,@ Baylor,3-1,4.0,61.0,19.0,139.0,0.302,53.0,4.0,4.0,60.0,75.0,3.0,1.0,20.0,0.0,11.0,76.0,0.0
10/19/2022,@ Iowa St.,2-3,5.0,80.0,19.0,170.0,0.359,74.0,5.0,8.0,73.0,94.0,8.0,1.0,24.0,0.0,13.0,98.0,0.0
10/22/2022,West Virginia,3-0,3.0,36.0,6.0,79.0,0.38,33.0,6.0,8.0,33.0,40.0,3.0,1.0,26.0,0.0,14.0,56.0,0.0
10/26/2022,Texas Tech,3-0,3.0,42.0,3.0,77.0,0.506,38.0,10.0,6.0,26.0,32.0,1.0,2.0,14.0,0.0,9.0,61.0,0.0
10/28/2022,@ Kansas St.,3-1,4.0,63.0,20.0,140.0,0.307,61.0,5.0,4.0,70.0,67.0,4.0,0.0,14.0,1.0,7.0,75.0,1.0
11/09/2022,Iowa St.,3-0,3.0,47.0,14.0,87.0,0.379,46.0,3.0,8.0,33.0,57.0,2.0,1.0,20.0,0.0,11.0,61.0,0.0
11/12/2022,@ Oklahoma,3-0,3.0,44.0,10.0,96.0,0.354,41.0,12.0,3.0,53.0,43.0,3.0,0.0,4.0,0.0,2.0,58.0,0.0
11/16/2022,Kansas,3-0,3.0,52.0,14.0,118.0,0.322,48.0,7.0,4.0,49.0,55.0,2.0,0.0,10.0,2.0,5.0,64.0,0.0
11/19/2022,Baylor,3-1,4.0,60.0,19.0,137.0,0.299,56.0,6.0,11.0,49.0,84.0,9.0,0.0,16.0,0.0,8.0,74.0,1.0
11/23/2022,@ West Virginia,3-0,3.0,39.0,6.0,82.0,0.402,36.0,4.0,10.0,42.0,42.0,3.0,3.0,14.0,2.0,10.0,53.0,0.0
12/01/2022,FDU,3-0,3.0,42.0,4.0,71.0,0.535,37.0,13.0,8.0,27.0,28.0,1.0,3.0,9.0,1.0,7.5,62.5,0.0
12/02/2022,Georgia,3-0,3.0,37.0,7.0,82.0,0.366,35.0,9.0,7.0,34.0,39.0,3.0,2.0,12.0,0.0,8.0,54.0,0.0
12/08/2022,Marquette,3-1,4.0,50.0,13.0,108.0,0.343,48.0,10.0,13.0,46.0,64.0,3.0,3.0,24.0,2.0,15.0,75.0,0.0
12/10/2022,Ohio St.,3-1,4.0,51.0,19.0,124.0,0.258,47.0,6.0,10.0,49.0,67.0,5.0,1.0,31.0,2.0,16.5,73.5,1.0
12/15/2022,"San Diego @ Omaha, NE",3-1,4.0,59.0,23.0,145.0,0.248,56.0,3.0,10.0,58.0,74.0,4.0,1.0,22.0,1.0,12.0,74.0,0.0
12/17/2022,"Louisville @ Omaha, NE",3-0,3.0,48.0,9.0,105.0,0.371,44.0,5.0,11.0,46.0,56.0,4.0,2.0,14.0,1.0,9.0,62.0,0.0
