date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,"Louisiana Tech @ Clemson, SC",3-1,4.0,54.0,18.0,132.0,0.273,49.0,6.0,8.0,61.0,69.0,5.0,3.0,7.0,3.0,6.5,66.5,0.0
08/26/2022,@ Clemson,1-3,4.0,44.0,20.0,147.0,0.163,39.0,2.0,6.0,69.0,83.0,4.0,5.0,14.0,0.0,12.0,58.0,1.0
08/27/2022,"Presbyterian @ Clemson, SC",1-3,4.0,44.0,21.0,128.0,0.18,44.0,6.0,8.0,48.0,90.0,13.0,2.0,4.0,1.0,4.0,54.0,4.0
09/02/2022,@ Florida A&M,3-2,5.0,61.0,31.0,171.0,0.175,57.0,13.0,7.0,72.0,92.0,8.0,2.0,8.0,0.0,6.0,80.0,1.0
09/03/2022,@ Florida St.,1-3,4.0,43.0,23.0,132.0,0.152,38.0,6.0,7.0,52.0,87.0,6.0,1.0,6.0,0.0,4.0,53.0,4.0
09/09/2022,"Northern Ky. @ Bowling Green, KY",3-2,5.0,63.0,28.0,189.0,0.185,57.0,8.0,3.0,91.0,93.0,7.0,5.0,12.0,0.0,11.0,82.0,0.0
09/10/2022,"Toledo @ Bowling Green, KY",3-2,5.0,57.0,22.0,195.0,0.179,49.0,8.0,5.0,97.0,100.0,7.0,3.0,28.0,1.0,17.0,82.0,0.0
09/10/2022,@ Western Ky.,0-3,3.0,24.0,13.0,85.0,0.129,21.0,5.0,4.0,34.0,66.0,7.0,0.0,8.0,3.0,4.0,33.0,1.0
09/16/2022,North Dakota St.,3-1,4.0,64.0,13.0,166.0,0.307,54.0,6.0,5.0,64.0,89.0,1.0,4.0,10.0,1.0,9.0,79.0,0.0
09/16/2022,ETSU,3-0,3.0,50.0,18.0,100.0,0.32,47.0,11.0,3.0,43.0,60.0,3.0,2.0,2.0,0.0,3.0,64.0,0.0
09/17/2022,UT Martin,3-0,3.0,48.0,12.0,92.0,0.391,46.0,6.0,3.0,42.0,50.0,2.0,6.0,6.0,3.0,9.0,63.0,0.0
09/23/2022,@ Bellarmine,3-2,5.0,60.0,28.0,171.0,0.187,56.0,11.0,7.0,74.0,103.0,6.0,3.0,22.0,3.0,14.0,85.0,1.0
09/24/2022,@ Eastern Ky.,0-3,3.0,40.0,26.0,124.0,0.113,40.0,1.0,4.0,59.0,73.0,8.0,3.0,12.0,0.0,9.0,50.0,0.0
09/30/2022,Jacksonville,3-0,3.0,39.0,12.0,90.0,0.3,38.0,8.0,0.0,51.0,41.0,3.0,7.0,4.0,1.0,9.0,56.0,0.0
10/01/2022,North Florida,1-3,4.0,48.0,27.0,140.0,0.15,48.0,5.0,7.0,61.0,82.0,5.0,1.0,12.0,0.0,7.0,60.0,0.0
10/07/2022,@ Stetson,2-3,5.0,59.0,27.0,172.0,0.186,54.0,7.0,6.0,73.0,96.0,8.0,7.0,2.0,4.0,8.0,74.0,3.0
10/08/2022,"FGCU @ St. Petersburg, FL",0-3,3.0,34.0,16.0,96.0,0.188,31.0,3.0,3.0,39.0,69.0,11.0,3.0,10.0,0.0,8.0,45.0,0.0
10/12/2022,@ Lipscomb,2-3,5.0,60.0,28.0,162.0,0.198,55.0,6.0,8.0,77.0,97.0,11.0,2.0,16.0,1.0,10.0,76.0,1.0
10/14/2022,Lipscomb,2-3,5.0,64.0,25.0,168.0,0.232,61.0,3.0,7.0,82.0,97.0,11.0,2.0,4.0,4.0,4.0,71.0,1.0
10/21/2022,North Ala.,3-1,4.0,59.0,20.0,135.0,0.289,57.0,4.0,8.0,73.0,80.0,9.0,1.0,8.0,1.0,5.0,68.0,1.0
10/22/2022,Central Ark.,1-3,4.0,60.0,28.0,141.0,0.227,53.0,3.0,7.0,63.0,86.0,8.0,4.0,12.0,2.0,10.0,73.0,0.0
10/28/2022,@ Liberty,1-3,4.0,39.0,30.0,138.0,0.065,39.0,9.0,4.0,55.0,87.0,7.0,3.0,14.0,2.0,10.0,58.0,1.0
10/29/2022,@ Queens (NC),3-0,3.0,49.0,12.0,102.0,0.363,45.0,3.0,6.0,47.0,45.0,3.0,2.0,8.0,2.0,6.0,58.0,1.0
11/04/2022,Kennesaw St.,3-0,3.0,45.0,14.0,117.0,0.265,43.0,6.0,4.0,61.0,60.0,3.0,2.0,8.0,4.0,6.0,57.0,0.0
11/05/2022,Jacksonville St.,0-3,3.0,47.0,17.0,117.0,0.256,45.0,4.0,3.0,46.0,73.0,8.0,1.0,6.0,0.0,4.0,55.0,0.0
11/11/2022,@ Central Ark.,0-3,3.0,29.0,18.0,98.0,0.112,26.0,3.0,1.0,39.0,68.0,9.0,0.0,8.0,2.0,4.0,36.0,4.0
11/13/2022,Jacksonville St.,1-3,4.0,46.0,24.0,121.0,0.182,42.0,1.0,4.0,44.0,83.0,8.0,3.0,12.0,1.0,9.0,56.0,0.0
