date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,"Louisiana @ East Lansing, MI",2-3,5.0,53.0,26.0,156.0,0.173,48.0,4.0,5.0,69.0,93.0,5.0,9.0,12.0,0.0,15.0,72.0,1.0
08/26/2022,"Fairfield @ East Lansing, MI",1-3,4.0,54.0,26.0,155.0,0.181,51.0,5.0,5.0,62.0,93.0,11.0,1.0,6.0,2.0,4.0,63.0,0.0
08/27/2022,@ Michigan St.,2-3,5.0,47.0,23.0,135.0,0.178,43.0,8.0,10.0,43.0,95.0,7.0,1.0,10.0,2.0,6.0,61.0,1.0
09/02/2022,"Purdue Fort Wayne @ Cincinnati, OH",0-3,3.0,37.0,18.0,124.0,0.153,35.0,4.0,13.0,48.0,71.0,4.0,2.0,10.0,1.0,7.0,48.0,1.0
09/03/2022,@ Xavier,1-3,4.0,47.0,23.0,126.0,0.19,43.0,5.0,8.0,46.0,94.0,10.0,0.0,16.0,2.0,8.0,60.0,3.0
09/03/2022,"Virginia @ Cincinnati, OH",2-3,5.0,50.0,29.0,151.0,0.139,46.0,8.0,4.0,55.0,96.0,10.0,1.0,18.0,6.0,10.0,68.0,1.0
09/09/2022,"Virginia Tech @ Chicago, IL",2-3,5.0,63.0,31.0,160.0,0.2,57.0,8.0,15.0,54.0,109.0,8.0,1.0,14.0,1.0,8.0,79.0,3.0
09/09/2022,"Saint Louis @ Chicago, IL",2-3,5.0,48.0,26.0,142.0,0.155,44.0,8.0,6.0,46.0,98.0,9.0,0.0,16.0,1.0,8.0,64.0,1.0
09/10/2022,@ DePaul,1-3,4.0,40.0,22.0,115.0,0.157,37.0,6.0,7.0,42.0,86.0,4.0,4.0,4.0,1.0,6.0,52.0,2.0
09/16/2022,"Radford @ Lynchburg, VA",3-0,3.0,42.0,17.0,112.0,0.223,39.0,5.0,9.0,51.0,61.0,6.0,2.0,12.0,1.0,8.0,55.0,1.0
09/16/2022,"Coppin St. @ Lynchburg, VA",2-3,5.0,52.0,34.0,163.0,0.11,49.0,6.0,8.0,69.0,102.0,12.0,0.0,14.0,3.0,7.0,65.0,1.0
09/17/2022,@ Liberty,0-3,3.0,28.0,16.0,92.0,0.13,28.0,4.0,6.0,35.0,64.0,11.0,1.0,14.0,0.0,8.0,40.0,0.0
09/22/2022,Toledo,0-3,3.0,27.0,22.0,105.0,0.048,24.0,5.0,5.0,29.0,69.0,3.0,0.0,12.0,0.0,6.0,38.0,3.0
09/23/2022,Toledo,0-3,3.0,33.0,11.0,83.0,0.265,31.0,4.0,6.0,27.0,72.0,8.0,1.0,4.0,0.0,3.0,40.0,2.0
09/30/2022,@ Ball St.,1-3,4.0,45.0,25.0,151.0,0.132,42.0,2.0,10.0,58.0,94.0,5.0,1.0,16.0,4.0,9.0,56.0,2.0
10/01/2022,@ Ball St.,0-3,3.0,32.0,25.0,96.0,0.073,32.0,2.0,6.0,40.0,67.0,6.0,1.0,12.0,1.0,7.0,41.0,1.0
10/07/2022,Ohio,1-3,4.0,60.0,25.0,162.0,0.216,53.0,4.0,8.0,69.0,89.0,4.0,5.0,6.0,2.0,8.0,72.0,0.0
10/08/2022,Kent St.,0-3,3.0,34.0,18.0,113.0,0.142,31.0,3.0,15.0,45.0,71.0,6.0,1.0,24.0,5.0,13.0,50.0,4.0
10/14/2022,@ Miami (OH),3-0,3.0,35.0,12.0,89.0,0.258,29.0,10.0,4.0,37.0,51.0,1.0,4.0,10.0,0.0,9.0,54.0,0.0
10/15/2022,@ Miami (OH),3-0,3.0,40.0,15.0,94.0,0.266,37.0,9.0,8.0,37.0,51.0,3.0,2.0,18.0,0.0,11.0,60.0,0.0
10/19/2022,@ Central Mich.,0-3,3.0,35.0,23.0,130.0,0.092,31.0,5.0,7.0,53.0,67.0,3.0,3.0,6.0,0.0,6.0,46.0,0.0
10/21/2022,Bowling Green,3-2,5.0,54.0,21.0,162.0,0.204,51.0,8.0,7.0,74.0,89.0,5.0,0.0,20.0,0.0,10.0,72.0,6.0
10/22/2022,Bowling Green,1-3,4.0,40.0,28.0,152.0,0.079,36.0,6.0,5.0,64.0,89.0,6.0,1.0,24.0,0.0,13.0,59.0,1.0
10/28/2022,@ Buffalo,1-3,4.0,41.0,17.0,128.0,0.188,40.0,4.0,4.0,56.0,86.0,11.0,0.0,8.0,0.0,4.0,49.0,0.0
10/29/2022,@ Akron,3-2,5.0,66.0,15.0,145.0,0.352,59.0,7.0,5.0,56.0,84.0,3.0,2.0,6.0,3.0,5.0,78.0,0.0
11/04/2022,@ Western Mich.,0-3,3.0,25.0,17.0,102.0,0.078,23.0,5.0,6.0,43.0,67.0,8.0,2.0,10.0,1.0,7.0,37.0,2.0
11/05/2022,@ Western Mich.,0-3,3.0,28.0,20.0,97.0,0.082,27.0,3.0,11.0,40.0,68.0,7.0,3.0,6.0,1.0,6.0,37.0,0.0
11/11/2022,NIU,1-3,4.0,52.0,31.0,153.0,0.137,48.0,9.0,8.0,58.0,91.0,6.0,1.0,20.0,1.0,11.0,72.0,2.0
11/12/2022,NIU,1-3,4.0,46.0,22.0,154.0,0.156,42.0,5.0,2.0,65.0,88.0,6.0,2.0,6.0,1.0,5.0,56.0,0.0
11/16/2022,Central Mich.,0-3,3.0,42.0,16.0,122.0,0.213,40.0,3.0,4.0,49.0,71.0,3.0,4.0,12.0,0.0,10.0,55.0,1.0
