date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,"Boston College @ Binghamton, NY",0-3,3.0,28.0,15.0,87.0,0.149,25.0,4.0,8.0,24.0,67.0,8.0,0.0,0.0,0.0,0.0,32.0,0.0
08/27/2022,"UMES @ Binghamton, NY",0-3,3.0,28.0,19.0,99.0,0.091,26.0,8.0,8.0,35.0,65.0,11.0,1.0,6.0,0.0,4.0,40.0,0.0
08/27/2022,@ Binghamton,0-3,3.0,37.0,24.0,117.0,0.111,37.0,3.0,5.0,54.0,69.0,6.0,1.0,6.0,1.0,4.0,44.0,1.0
09/02/2022,"Air Force @ Providence, RI",2-3,5.0,47.0,36.0,187.0,0.059,44.0,12.0,11.0,86.0,96.0,6.0,0.0,12.0,2.0,6.0,65.0,1.0
09/03/2022,@ Rhode Island,1-3,4.0,47.0,18.0,150.0,0.193,43.0,5.0,8.0,61.0,80.0,10.0,0.0,8.0,6.0,4.0,56.0,0.0
09/03/2022,@ Brown,1-3,4.0,40.0,25.0,130.0,0.115,38.0,9.0,11.0,43.0,84.0,8.0,0.0,12.0,2.0,6.0,55.0,3.0
09/09/2022,@ Dartmouth,1-3,4.0,54.0,26.0,192.0,0.146,52.0,6.0,7.0,80.0,93.0,8.0,1.0,12.0,0.0,7.0,67.0,0.0
09/09/2022,"Merrimack @ Hanover, NH",3-2,5.0,46.0,18.0,113.0,0.248,44.0,18.0,8.0,46.0,75.0,12.0,1.0,14.0,0.0,8.0,72.0,0.0
09/10/2022,"Hartford @ Hanover, NH",3-0,3.0,36.0,9.0,78.0,0.346,29.0,7.0,7.0,33.0,47.0,6.0,1.0,2.0,0.0,2.0,45.0,0.0
09/17/2022,Iona,0-3,3.0,40.0,18.0,133.0,0.165,39.0,3.0,9.0,61.0,69.0,7.0,3.0,10.0,1.0,8.0,51.0,2.0
09/18/2022,Manhattan,3-0,3.0,44.0,8.0,84.0,0.429,38.0,15.0,8.0,43.0,43.0,4.0,0.0,4.0,0.0,2.0,61.0,1.0
09/24/2022,Quinnipiac,2-3,5.0,56.0,25.0,156.0,0.199,52.0,9.0,11.0,60.0,90.0,6.0,1.0,16.0,1.0,9.0,74.0,2.0
09/25/2022,Fairfield,0-3,3.0,31.0,17.0,117.0,0.12,29.0,4.0,7.0,52.0,67.0,7.0,2.0,10.0,0.0,7.0,42.0,2.0
09/27/2022,UAlbany,1-3,4.0,48.0,27.0,159.0,0.132,45.0,4.0,7.0,64.0,88.0,5.0,2.0,8.0,5.0,6.0,58.0,0.0
10/01/2022,@ Rider,3-2,5.0,56.0,20.0,169.0,0.213,51.0,3.0,16.0,63.0,93.0,6.0,2.0,10.0,2.0,7.0,66.0,1.0
10/02/2022,@ Saint Peter's,3-1,4.0,54.0,19.0,130.0,0.269,50.0,14.0,9.0,56.0,61.0,6.0,3.0,13.0,3.0,9.5,77.5,1.0
10/08/2022,@ Marist,3-1,4.0,51.0,19.0,145.0,0.221,48.0,7.0,9.0,51.0,81.0,3.0,1.0,32.0,4.0,17.0,75.0,0.0
10/12/2022,@ Quinnipiac,3-1,4.0,63.0,16.0,152.0,0.309,57.0,4.0,12.0,51.0,91.0,6.0,3.0,6.0,1.0,6.0,73.0,0.0
10/15/2022,Niagara,3-0,3.0,38.0,18.0,115.0,0.174,35.0,7.0,6.0,55.0,51.0,3.0,1.0,6.0,3.0,4.0,49.0,0.0
10/16/2022,Canisius,3-2,5.0,63.0,28.0,190.0,0.184,59.0,3.0,5.0,92.0,102.0,6.0,3.0,22.0,2.0,14.0,80.0,2.0
10/22/2022,@ Manhattan,3-0,3.0,39.0,9.0,100.0,0.3,38.0,9.0,6.0,49.0,56.0,7.0,0.0,12.0,1.0,6.0,54.0,0.0
10/23/2022,@ Iona,3-0,3.0,44.0,15.0,141.0,0.206,36.0,7.0,7.0,78.0,51.0,5.0,1.0,10.0,1.0,6.0,57.0,0.0
10/26/2022,@ Fairfield,2-3,5.0,50.0,30.0,168.0,0.119,47.0,8.0,16.0,68.0,96.0,7.0,1.0,14.0,1.0,8.0,66.0,0.0
10/29/2022,Saint Peter's,3-0,3.0,51.0,13.0,113.0,0.336,45.0,9.0,9.0,55.0,50.0,2.0,0.0,12.0,1.0,6.0,66.0,0.0
10/30/2022,Rider,1-3,4.0,45.0,23.0,139.0,0.158,38.0,8.0,6.0,51.0,83.0,7.0,2.0,16.0,4.0,10.0,63.0,0.0
11/05/2022,Marist,0-3,3.0,39.0,27.0,111.0,0.108,33.0,4.0,10.0,38.0,74.0,7.0,0.0,6.0,0.0,3.0,46.0,0.0
11/12/2022,@ Canisius,0-3,3.0,20.0,23.0,112.0,-0.027,20.0,4.0,6.0,52.0,67.0,10.0,1.0,4.0,0.0,3.0,27.0,0.0
11/13/2022,@ Niagara,1-3,4.0,55.0,27.0,173.0,0.162,54.0,6.0,10.0,80.0,88.0,3.0,1.0,14.0,0.0,8.0,69.0,2.0
11/17/2022,"Canisius @ Kissimmee, FL",3-0,3.0,53.0,14.0,137.0,0.285,52.0,5.0,4.0,69.0,61.0,1.0,0.0,8.0,1.0,4.0,62.0,0.0
11/18/2022,"Fairfield @ Kissimmee, FL",1-3,4.0,56.0,26.0,176.0,0.17,53.0,4.0,6.0,64.0,87.0,9.0,0.0,12.0,1.0,6.0,66.0,1.0
