date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,"Northern Ky. @ Vermillion, SD",3-0,3.0,43.0,7.0,83.0,0.434,40.0,8.0,6.0,41.0,36.0,1.0,1.0,24.0,2.0,13.0,64.0,0.0
08/26/2022,@ South Dakota,3-0,3.0,37.0,6.0,84.0,0.369,34.0,9.0,7.0,39.0,42.0,1.0,1.0,16.0,3.0,9.0,55.0,1.0
08/27/2022,"Missouri @ Vermillion, SD",3-0,3.0,37.0,12.0,84.0,0.298,36.0,5.0,8.0,34.0,52.0,2.0,3.0,16.0,1.0,11.0,53.0,1.0
08/31/2022,@ Western Ky.,3-0,3.0,28.0,15.0,71.0,0.183,27.0,9.0,9.0,34.0,38.0,0.0,2.0,24.0,0.0,14.0,51.0,0.0
09/02/2022,San Diego,3-1,4.0,52.0,17.0,127.0,0.276,50.0,8.0,9.0,55.0,72.0,6.0,5.0,12.0,3.0,11.0,71.0,0.0
09/04/2022,Ohio St.,1-3,4.0,45.0,16.0,117.0,0.248,43.0,9.0,10.0,40.0,79.0,4.0,1.0,6.0,2.0,4.0,58.0,0.0
09/09/2022,Purdue,3-0,3.0,43.0,10.0,104.0,0.317,41.0,5.0,6.0,54.0,55.0,4.0,2.0,10.0,1.0,7.0,55.0,1.0
09/10/2022,Lipscomb,3-0,3.0,41.0,9.0,85.0,0.376,37.0,7.0,9.0,38.0,47.0,4.0,0.0,20.0,0.0,10.0,58.0,1.0
09/14/2022,@ Kentucky,3-2,5.0,61.0,17.0,147.0,0.299,54.0,8.0,8.0,60.0,88.0,10.0,1.0,20.0,2.0,11.0,80.0,0.0
09/17/2022,@ Stanford,3-1,4.0,51.0,21.0,135.0,0.222,49.0,3.0,11.0,51.0,75.0,5.0,1.0,26.0,2.0,14.0,68.0,0.0
09/23/2022,@ Miami (FL),3-0,3.0,40.0,15.0,76.0,0.329,40.0,6.0,10.0,33.0,57.0,4.0,1.0,16.0,0.0,9.0,55.0,1.0
09/25/2022,@ Florida St.,3-0,3.0,37.0,14.0,81.0,0.284,34.0,8.0,9.0,38.0,50.0,3.0,3.0,16.0,0.0,11.0,56.0,1.0
09/30/2022,Clemson,3-0,3.0,48.0,13.0,102.0,0.343,41.0,3.0,7.0,38.0,56.0,2.0,0.0,10.0,1.0,5.0,56.0,1.0
10/02/2022,Georgia Tech,3-1,4.0,55.0,18.0,129.0,0.287,50.0,6.0,7.0,57.0,73.0,6.0,6.0,22.0,3.0,17.0,78.0,1.0
10/07/2022,@ Boston College,3-0,3.0,44.0,7.0,86.0,0.43,42.0,1.0,5.0,32.0,44.0,2.0,0.0,24.0,0.0,12.0,57.0,1.0
10/09/2022,@ Syracuse,3-0,3.0,48.0,8.0,89.0,0.449,43.0,1.0,7.0,40.0,46.0,5.0,1.0,10.0,0.0,6.0,55.0,0.0
10/14/2022,Virginia Tech,3-1,4.0,57.0,17.0,114.0,0.351,53.0,4.0,7.0,45.0,66.0,7.0,2.0,18.0,1.0,11.0,72.0,0.0
10/16/2022,Wake Forest,3-1,4.0,71.0,21.0,151.0,0.331,61.0,10.0,5.0,59.0,75.0,0.0,2.0,14.0,5.0,9.0,90.0,0.0
10/21/2022,@ Virginia,3-0,3.0,43.0,18.0,98.0,0.255,40.0,9.0,4.0,42.0,51.0,2.0,0.0,20.0,0.0,10.0,62.0,0.0
10/23/2022,@ Pittsburgh,2-3,5.0,53.0,32.0,160.0,0.131,49.0,6.0,10.0,58.0,105.0,2.0,2.0,30.0,2.0,17.0,76.0,0.0
10/26/2022,Notre Dame,3-0,3.0,43.0,14.0,109.0,0.266,37.0,6.0,5.0,50.0,44.0,2.0,2.0,20.0,2.0,12.0,61.0,2.0
10/28/2022,Duke,3-0,3.0,30.0,14.0,79.0,0.203,23.0,6.0,9.0,26.0,41.0,3.0,2.0,12.0,2.0,8.0,44.0,0.0
11/04/2022,NC State,3-0,3.0,29.0,15.0,79.0,0.177,28.0,8.0,8.0,35.0,38.0,3.0,2.0,18.0,0.0,11.0,48.0,0.0
11/06/2022,North Carolina,3-1,4.0,44.0,18.0,120.0,0.217,37.0,5.0,14.0,51.0,69.0,6.0,2.0,20.0,2.0,12.0,61.0,0.0
11/11/2022,@ Georgia Tech,3-2,5.0,66.0,20.0,162.0,0.284,64.0,2.0,17.0,71.0,90.0,2.0,3.0,8.0,1.0,7.0,75.0,0.0
11/13/2022,@ North Carolina,3-0,3.0,39.0,9.0,93.0,0.323,34.0,3.0,3.0,39.0,49.0,2.0,2.0,14.0,1.0,9.0,51.0,2.0
11/18/2022,Pittsburgh,3-0,3.0,40.0,15.0,81.0,0.309,39.0,8.0,8.0,32.0,51.0,1.0,4.0,16.0,1.0,12.0,60.0,0.0
11/23/2022,@ Notre Dame,3-0,3.0,37.0,12.0,101.0,0.248,34.0,4.0,7.0,35.0,50.0,2.0,3.0,18.0,2.0,12.0,53.0,0.0
12/02/2022,Samford,3-0,3.0,44.0,6.0,74.0,0.514,37.0,2.0,6.0,41.0,26.0,1.0,3.0,6.0,1.0,6.0,52.0,0.0
12/03/2022,Purdue,3-0,3.0,43.0,14.0,118.0,0.246,43.0,4.0,7.0,49.0,57.0,0.0,2.0,16.0,0.0,10.0,57.0,0.0
12/08/2022,Baylor,3-0,3.0,44.0,15.0,108.0,0.269,42.0,6.0,9.0,46.0,52.0,3.0,2.0,16.0,1.0,10.0,60.0,0.0
12/10/2022,Oregon,3-2,5.0,56.0,23.0,152.0,0.217,52.0,7.0,12.0,54.0,91.0,3.0,5.0,12.0,3.0,11.0,74.0,2.0
12/15/2022,"Pittsburgh @ Omaha, NE",3-2,5.0,62.0,20.0,154.0,0.273,60.0,10.0,12.0,65.0,88.0,5.0,3.0,32.0,4.0,19.0,91.0,1.0
12/17/2022,"Texas @ Omaha, NE",0-3,3.0,36.0,16.0,106.0,0.189,36.0,4.0,6.0,39.0,63.0,5.0,1.0,6.0,5.0,4.0,44.0,0.0
