date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,"Denver @ Boulder, CO",3-1,4.0,55.0,29.0,134.0,0.194,51.0,5.0,8.0,63.0,76.0,5.0,2.0,4.0,0.0,4.0,64.0,0.0
08/26/2022,@ Colorado,1-3,4.0,51.0,24.0,144.0,0.188,46.0,7.0,13.0,47.0,91.0,7.0,1.0,14.0,2.0,8.0,66.0,1.0
08/27/2022,"Green Bay @ Boulder, CO",3-0,3.0,49.0,20.0,116.0,0.25,45.0,6.0,5.0,46.0,61.0,0.0,3.0,4.0,2.0,5.0,60.0,0.0
09/02/2022,Wright St.,1-3,4.0,66.0,28.0,197.0,0.193,60.0,1.0,8.0,83.0,96.0,3.0,1.0,8.0,0.0,5.0,72.0,0.0
09/03/2022,North Dakota,3-0,3.0,34.0,5.0,78.0,0.372,33.0,11.0,5.0,28.0,42.0,3.0,2.0,6.0,0.0,5.0,50.0,0.0
09/03/2022,Indiana St.,3-0,3.0,50.0,12.0,124.0,0.306,47.0,4.0,9.0,56.0,48.0,1.0,0.0,8.0,2.0,4.0,58.0,0.0
09/09/2022,@ UNI,1-3,4.0,49.0,26.0,145.0,0.159,42.0,5.0,4.0,56.0,88.0,10.0,0.0,6.0,2.0,3.0,57.0,0.0
09/10/2022,"Grand Canyon @ Cedar Falls, IA",3-2,5.0,58.0,22.0,156.0,0.231,56.0,9.0,8.0,57.0,87.0,8.0,0.0,8.0,4.0,4.0,71.0,1.0
09/10/2022,"Southeast Mo. St. @ Cedar Falls, IA",1-3,4.0,62.0,28.0,183.0,0.186,58.0,4.0,6.0,80.0,89.0,9.0,0.0,10.0,1.0,5.0,71.0,1.0
09/16/2022,"St. Thomas (MN) @ Peoria, Ill.",3-0,3.0,50.0,15.0,112.0,0.312,46.0,6.0,7.0,50.0,48.0,4.0,0.0,0.0,1.0,0.0,56.0,1.0
09/16/2022,@ Bradley,3-1,4.0,56.0,17.0,151.0,0.258,56.0,7.0,10.0,62.0,74.0,5.0,0.0,16.0,1.0,8.0,71.0,0.0
09/17/2022,"IUPUI @ Peoria, Ill.",3-0,3.0,37.0,11.0,103.0,0.252,34.0,7.0,2.0,49.0,42.0,0.0,1.0,16.0,2.0,9.0,53.0,0.0
09/23/2022,Buffalo,3-0,3.0,39.0,12.0,94.0,0.287,38.0,6.0,4.0,52.0,45.0,4.0,0.0,8.0,0.0,4.0,49.0,0.0
09/24/2022,Buffalo,3-0,3.0,43.0,14.0,115.0,0.252,42.0,7.0,5.0,54.0,56.0,3.0,1.0,4.0,0.0,3.0,53.0,0.0
09/27/2022,@ NIU,2-3,5.0,61.0,26.0,205.0,0.171,58.0,7.0,10.0,77.0,100.0,3.0,3.0,13.0,2.0,9.5,77.5,0.0
09/30/2022,@ Akron,2-3,5.0,71.0,24.0,189.0,0.249,64.0,2.0,7.0,78.0,97.0,6.0,6.0,10.0,1.0,11.0,84.0,1.0
10/01/2022,@ Akron,3-0,3.0,46.0,9.0,101.0,0.366,41.0,5.0,3.0,36.0,50.0,1.0,2.0,14.0,0.0,9.0,60.0,0.0
10/07/2022,Miami (OH),3-0,3.0,47.0,12.0,94.0,0.372,44.0,6.0,9.0,47.0,39.0,2.0,0.0,4.0,0.0,2.0,55.0,0.0
10/08/2022,Bowling Green,2-3,5.0,75.0,25.0,193.0,0.259,71.0,2.0,6.0,90.0,93.0,3.0,1.0,20.0,1.0,11.0,88.0,0.0
10/14/2022,Toledo,3-0,3.0,46.0,16.0,124.0,0.242,41.0,0.0,3.0,58.0,54.0,2.0,1.0,14.0,0.0,8.0,54.0,0.0
10/15/2022,Toledo,1-3,4.0,39.0,23.0,132.0,0.121,35.0,3.0,6.0,51.0,87.0,10.0,0.0,8.0,0.0,4.0,46.0,0.0
10/21/2022,@ Ball St.,1-3,4.0,67.0,18.0,186.0,0.263,63.0,6.0,5.0,77.0,97.0,8.0,1.0,4.0,0.0,3.0,76.0,0.0
10/22/2022,@ Ball St.,1-3,4.0,54.0,18.0,156.0,0.231,51.0,7.0,6.0,70.0,91.0,6.0,0.0,4.0,0.0,2.0,63.0,2.0
10/28/2022,@ Ohio,1-3,4.0,55.0,18.0,153.0,0.242,51.0,6.0,10.0,66.0,87.0,4.0,1.0,8.0,6.0,5.0,66.0,1.0
10/29/2022,@ Kent St.,3-1,4.0,70.0,15.0,180.0,0.306,67.0,8.0,4.0,75.0,70.0,1.0,0.0,10.0,2.0,5.0,83.0,0.0
11/04/2022,Eastern Mich.,3-0,3.0,42.0,18.0,110.0,0.218,40.0,8.0,7.0,55.0,50.0,5.0,0.0,10.0,1.0,5.0,55.0,0.0
11/05/2022,Eastern Mich.,3-0,3.0,37.0,13.0,95.0,0.253,35.0,7.0,6.0,46.0,41.0,3.0,0.0,4.0,2.0,2.0,46.0,1.0
11/11/2022,@ Central Mich.,2-3,5.0,66.0,28.0,201.0,0.189,65.0,4.0,4.0,89.0,94.0,2.0,1.0,8.0,0.0,5.0,75.0,0.0
11/12/2022,@ Central Mich.,2-3,5.0,62.0,29.0,212.0,0.156,57.0,6.0,3.0,84.0,97.0,5.0,1.0,14.0,0.0,8.0,76.0,0.0
11/16/2022,NIU,3-2,5.0,67.0,22.0,185.0,0.243,64.0,3.0,3.0,86.0,90.0,5.0,3.0,4.0,4.0,5.0,75.0,0.0
