date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,@ UNCW,3-1,4.0,56.0,29.0,156.0,0.173,47.0,4.0,12.0,61.0,88.0,7.0,0.0,20.0,2.0,10.0,70.0,2.0
08/27/2022,"Coastal Carolina @ Wilmington, NC",0-3,3.0,29.0,13.0,98.0,0.163,24.0,5.0,6.0,49.0,59.0,7.0,0.0,8.0,0.0,4.0,38.0,0.0
08/27/2022,"Davidson @ Wilmington, NC",1-3,4.0,47.0,31.0,124.0,0.129,47.0,3.0,8.0,49.0,84.0,4.0,2.0,4.0,1.0,4.0,54.0,0.0
09/02/2022,Coppin St.,3-0,3.0,40.0,15.0,96.0,0.26,39.0,7.0,6.0,48.0,44.0,2.0,1.0,16.0,1.0,9.0,56.0,0.0
09/02/2022,Marist,3-0,3.0,31.0,18.0,91.0,0.143,28.0,12.0,6.0,37.0,46.0,3.0,1.0,24.0,0.0,13.0,56.0,1.0
09/03/2022,Old Dominion,3-0,3.0,38.0,17.0,95.0,0.221,35.0,7.0,5.0,41.0,52.0,2.0,0.0,17.0,1.0,8.5,53.5,3.0
09/09/2022,"Eastern Mich. @ Chicago, IL",3-2,5.0,56.0,26.0,143.0,0.21,50.0,8.0,8.0,58.0,94.0,8.0,3.0,18.0,3.0,12.0,76.0,2.0
09/09/2022,@ DePaul,1-3,4.0,45.0,21.0,148.0,0.162,39.0,2.0,6.0,64.0,84.0,1.0,1.0,17.0,5.0,9.5,56.5,2.0
09/10/2022,"Saint Louis @ Chicago, IL",1-3,4.0,43.0,20.0,114.0,0.202,40.0,9.0,5.0,29.0,87.0,13.0,0.0,12.0,3.0,6.0,58.0,0.0
09/15/2022,Norfolk St.,3-0,3.0,49.0,19.0,106.0,0.283,48.0,6.0,10.0,47.0,49.0,3.0,0.0,10.0,0.0,5.0,60.0,0.0
09/16/2022,Western Caro.,3-0,3.0,43.0,13.0,101.0,0.297,38.0,4.0,9.0,45.0,45.0,4.0,0.0,12.0,0.0,6.0,53.0,0.0
09/23/2022,@ Clemson,3-2,5.0,68.0,23.0,181.0,0.249,64.0,7.0,8.0,75.0,100.0,6.0,3.0,18.0,3.0,12.0,87.0,2.0
09/25/2022,@ Georgia Tech,0-3,3.0,28.0,16.0,91.0,0.132,24.0,1.0,8.0,31.0,65.0,8.0,1.0,9.0,3.0,5.5,34.5,0.0
09/30/2022,Boston College,3-0,3.0,38.0,8.0,85.0,0.353,36.0,2.0,4.0,36.0,46.0,1.0,0.0,14.0,0.0,7.0,47.0,0.0
10/02/2022,Syracuse,1-3,4.0,42.0,24.0,120.0,0.15,39.0,7.0,9.0,43.0,82.0,11.0,0.0,6.0,2.0,3.0,52.0,0.0
10/07/2022,NC State,1-3,4.0,42.0,32.0,142.0,0.07,39.0,2.0,9.0,48.0,88.0,3.0,1.0,22.0,2.0,12.0,56.0,0.0
10/09/2022,North Carolina,1-3,4.0,37.0,17.0,149.0,0.134,35.0,4.0,3.0,62.0,89.0,7.0,1.0,16.0,2.0,9.0,50.0,0.0
10/14/2022,@ Louisville,1-3,4.0,45.0,22.0,123.0,0.187,42.0,7.0,12.0,34.0,87.0,4.0,1.0,10.0,1.0,6.0,58.0,0.0
10/16/2022,@ Notre Dame,1-3,4.0,52.0,19.0,153.0,0.216,49.0,0.0,3.0,70.0,85.0,13.0,0.0,28.0,3.0,14.0,66.0,0.0
10/21/2022,@ Florida St.,0-3,3.0,36.0,18.0,94.0,0.191,32.0,3.0,8.0,37.0,69.0,12.0,2.0,2.0,0.0,3.0,42.0,0.0
10/23/2022,@ Miami (FL),0-3,3.0,31.0,20.0,87.0,0.126,29.0,1.0,9.0,26.0,62.0,5.0,1.0,4.0,4.0,3.0,35.0,0.0
10/28/2022,Virginia,2-3,5.0,59.0,24.0,166.0,0.211,54.0,4.0,5.0,60.0,100.0,7.0,3.0,14.0,3.0,10.0,73.0,0.0
10/30/2022,Pittsburgh,0-3,3.0,25.0,29.0,109.0,-0.037,24.0,3.0,3.0,45.0,65.0,2.0,1.0,2.0,1.0,2.0,30.0,0.0
11/02/2022,Wake Forest,3-0,3.0,49.0,13.0,102.0,0.353,47.0,9.0,8.0,46.0,50.0,5.0,1.0,6.0,1.0,4.0,62.0,0.0
11/04/2022,Duke,3-1,4.0,52.0,14.0,132.0,0.288,48.0,6.0,7.0,65.0,65.0,2.0,0.0,22.0,2.0,11.0,69.0,2.0
11/11/2022,@ Virginia,0-3,3.0,36.0,13.0,88.0,0.261,33.0,3.0,7.0,27.0,68.0,8.0,0.0,12.0,5.0,6.0,45.0,0.0
11/13/2022,@ Wake Forest,1-3,4.0,50.0,24.0,161.0,0.161,46.0,4.0,11.0,62.0,83.0,4.0,2.0,20.0,2.0,12.0,66.0,0.0
11/19/2022,@ Boston College,2-3,5.0,49.0,21.0,153.0,0.183,46.0,9.0,11.0,60.0,103.0,10.0,0.0,20.0,2.0,10.0,68.0,3.0
11/25/2022,Notre Dame,1-3,4.0,50.0,21.0,148.0,0.196,47.0,3.0,8.0,58.0,92.0,13.0,2.0,12.0,3.0,8.0,61.0,0.0
