date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,"Eastern Mich. @ East Lansing, MI",3-1,4.0,58.0,24.0,155.0,0.219,54.0,11.0,7.0,68.0,88.0,5.0,2.0,22.0,1.0,13.0,82.0,0.0
08/27/2022,"Louisiana @ East Lansing, MI",0-3,3.0,28.0,23.0,92.0,0.054,27.0,3.0,5.0,29.0,68.0,2.0,1.0,4.0,1.0,3.0,34.0,0.0
08/27/2022,@ Michigan St.,0-3,3.0,21.0,12.0,86.0,0.105,19.0,3.0,6.0,39.0,67.0,8.0,0.0,18.0,2.0,9.0,33.0,1.0
09/02/2022,"New Hampshire @ Villanova, PA",3-0,3.0,34.0,12.0,88.0,0.25,24.0,8.0,4.0,37.0,54.0,6.0,1.0,16.0,4.0,9.0,51.0,0.0
09/03/2022,"Lafayette @ Villanova, PA",3-0,3.0,34.0,8.0,73.0,0.356,30.0,6.0,8.0,33.0,56.0,6.0,1.0,12.0,1.0,7.0,47.0,1.0
09/04/2022,@ Villanova,3-2,5.0,57.0,13.0,164.0,0.268,47.0,7.0,14.0,68.0,89.0,12.0,2.0,8.0,5.0,6.0,70.0,2.0
09/07/2022,St. John's (NY),3-2,5.0,62.0,21.0,148.0,0.277,58.0,3.0,13.0,60.0,88.0,3.0,1.0,26.0,3.0,14.0,79.0,1.0
09/09/2022,FDU,3-0,3.0,38.0,20.0,112.0,0.161,35.0,5.0,11.0,50.0,58.0,3.0,0.0,16.0,6.0,8.0,51.0,2.0
09/09/2022,Washington St.,0-3,3.0,30.0,16.0,91.0,0.154,29.0,1.0,6.0,25.0,68.0,3.0,1.0,8.0,1.0,5.0,36.0,1.0
09/10/2022,High Point,0-3,3.0,28.0,12.0,87.0,0.184,26.0,4.0,6.0,34.0,65.0,3.0,0.0,6.0,2.0,3.0,35.0,0.0
09/11/2022,Howard,2-3,5.0,58.0,29.0,169.0,0.172,52.0,8.0,11.0,63.0,102.0,6.0,0.0,20.0,1.0,10.0,76.0,0.0
09/17/2022,@ Canisius,3-0,3.0,48.0,7.0,102.0,0.402,45.0,8.0,8.0,47.0,52.0,2.0,0.0,6.0,0.0,3.0,59.0,0.0
09/18/2022,@ Niagara,3-0,3.0,43.0,12.0,118.0,0.263,41.0,2.0,4.0,45.0,56.0,1.0,1.0,8.0,0.0,5.0,50.0,0.0
09/24/2022,@ Marist,3-0,3.0,38.0,7.0,89.0,0.348,33.0,7.0,4.0,37.0,54.0,8.0,10.0,6.0,0.0,13.0,58.0,3.0
09/25/2022,@ Siena,3-0,3.0,40.0,14.0,115.0,0.226,37.0,7.0,6.0,59.0,55.0,4.0,1.0,10.0,0.0,6.0,53.0,0.0
10/01/2022,Quinnipiac,3-0,3.0,38.0,6.0,91.0,0.352,34.0,6.0,7.0,41.0,47.0,2.0,1.0,16.0,2.0,9.0,53.0,2.0
10/08/2022,Manhattan,3-0,3.0,39.0,11.0,90.0,0.311,38.0,8.0,3.0,50.0,25.0,1.0,1.0,14.0,0.0,8.0,55.0,0.0
10/09/2022,Iona,3-0,3.0,40.0,13.0,94.0,0.287,38.0,3.0,7.0,38.0,48.0,4.0,1.0,18.0,1.0,10.0,53.0,0.0
10/12/2022,Marist,2-3,5.0,57.0,28.0,165.0,0.176,52.0,3.0,11.0,49.0,97.0,5.0,0.0,22.0,4.0,11.0,71.0,2.0
10/15/2022,@ Saint Peter's,3-0,3.0,41.0,9.0,93.0,0.344,37.0,5.0,9.0,48.0,41.0,3.0,0.0,8.0,2.0,4.0,50.0,2.0
10/16/2022,@ Rider,3-0,3.0,40.0,19.0,113.0,0.186,35.0,3.0,10.0,47.0,54.0,4.0,2.0,12.0,3.0,8.0,51.0,0.0
10/22/2022,Niagara,3-1,4.0,55.0,11.0,145.0,0.303,53.0,4.0,5.0,78.0,70.0,7.0,2.0,18.0,6.0,11.0,70.0,1.0
10/23/2022,Canisius,3-2,5.0,62.0,22.0,150.0,0.267,60.0,5.0,5.0,66.0,82.0,5.0,1.0,22.0,4.0,12.0,79.0,1.0
10/26/2022,Siena,3-2,5.0,54.0,22.0,151.0,0.212,50.0,7.0,11.0,77.0,76.0,8.0,4.0,22.0,4.0,15.0,76.0,0.0
10/29/2022,@ Quinnipiac,3-0,3.0,38.0,10.0,85.0,0.329,36.0,1.0,3.0,53.0,42.0,2.0,0.0,18.0,0.0,9.0,48.0,0.0
11/05/2022,@ Iona,3-0,3.0,40.0,15.0,119.0,0.21,40.0,3.0,2.0,64.0,53.0,1.0,2.0,20.0,3.0,12.0,55.0,2.0
11/06/2022,@ Manhattan,3-0,3.0,34.0,16.0,81.0,0.222,31.0,9.0,3.0,40.0,38.0,7.0,2.0,18.0,1.0,11.0,54.0,3.0
11/12/2022,Rider,3-1,4.0,58.0,15.0,153.0,0.281,54.0,1.0,4.0,66.0,79.0,4.0,2.0,24.0,2.0,14.0,73.0,0.0
11/13/2022,Saint Peter's,3-0,3.0,43.0,11.0,85.0,0.376,42.0,6.0,4.0,45.0,41.0,4.0,2.0,14.0,3.0,9.0,58.0,1.0
11/17/2022,"Niagara @ Kissimmee, FL",3-1,4.0,64.0,21.0,168.0,0.256,62.0,4.0,3.0,84.0,81.0,5.0,2.0,22.0,4.0,13.0,81.0,2.0
11/18/2022,"Siena @ Kissimmee, FL",3-1,4.0,51.0,19.0,142.0,0.225,50.0,9.0,5.0,75.0,81.0,4.0,2.0,14.0,1.0,9.0,69.0,2.0
11/19/2022,"Quinnipiac @ Kissimmee, FL",1-3,4.0,47.0,20.0,143.0,0.189,46.0,4.0,2.0,60.0,88.0,6.0,0.0,26.0,4.0,13.0,64.0,0.0
