date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,"UNI @ Tempe, AZ",3-1,4.0,51.0,22.0,127.0,0.228,47.0,2.0,4.0,58.0,75.0,3.0,3.0,14.0,1.0,10.0,63.0,1.0
08/26/2022,"CSU Bakersfield @ Tempe, AZ",3-1,4.0,55.0,21.0,121.0,0.281,50.0,12.0,8.0,55.0,71.0,7.0,5.0,8.0,3.0,9.0,76.0,0.0
08/27/2022,@ Arizona St.,3-0,3.0,40.0,14.0,104.0,0.25,38.0,5.0,8.0,50.0,56.0,4.0,4.0,12.0,3.0,10.0,55.0,1.0
09/02/2022,@ Michigan,0-3,3.0,27.0,14.0,79.0,0.165,22.0,3.0,9.0,29.0,65.0,6.0,2.0,2.0,2.0,3.0,33.0,2.0
09/02/2022,"Loyola Chicago @ Ann Arbor, MI",0-3,3.0,39.0,22.0,100.0,0.17,36.0,3.0,5.0,33.0,69.0,3.0,2.0,0.0,3.0,2.0,44.0,0.0
09/03/2022,"Morehead St. @ Ann Arbor, MI",3-0,3.0,42.0,9.0,79.0,0.418,32.0,8.0,5.0,25.0,41.0,1.0,1.0,13.0,1.0,7.5,57.5,0.0
09/09/2022,"Northern Ky. @ Bowling Green, KY",3-0,3.0,41.0,10.0,97.0,0.32,37.0,6.0,8.0,52.0,48.0,4.0,0.0,8.0,2.0,4.0,51.0,3.0
09/09/2022,@ Western Ky.,0-3,3.0,27.0,23.0,95.0,0.042,24.0,1.0,4.0,27.0,67.0,5.0,1.0,6.0,0.0,4.0,32.0,1.0
09/10/2022,"Austin Peay @ Bowling Green, KY",2-3,5.0,73.0,37.0,220.0,0.164,70.0,7.0,11.0,99.0,110.0,8.0,2.0,16.0,1.0,10.0,90.0,1.0
09/16/2022,Eastern Ill.,3-0,3.0,39.0,10.0,101.0,0.287,32.0,3.0,12.0,48.0,44.0,3.0,5.0,8.0,1.0,9.0,51.0,1.0
09/17/2022,Purdue Fort Wayne,3-0,3.0,44.0,15.0,127.0,0.228,32.0,2.0,7.0,54.0,51.0,3.0,1.0,14.0,0.0,8.0,54.0,0.0
