date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,@ Wyoming,3-2,5.0,55.0,26.0,140.0,0.207,53.0,8.0,11.0,63.0,85.0,5.0,1.0,20.0,0.0,11.0,74.0,1.0
08/26/2022,"Creighton @ Laramie, WY",1-3,4.0,41.0,24.0,141.0,0.121,40.0,3.0,7.0,48.0,82.0,2.0,2.0,8.0,1.0,6.0,50.0,0.0
08/27/2022,"Iowa St. @ Laramie, WY",3-2,5.0,59.0,29.0,156.0,0.192,54.0,7.0,4.0,67.0,93.0,6.0,1.0,22.0,1.0,12.0,78.0,1.0
09/01/2022,@ Omaha,1-3,4.0,51.0,13.0,142.0,0.268,49.0,2.0,10.0,61.0,82.0,6.0,1.0,22.0,4.0,12.0,65.0,1.0
09/02/2022,"Northern Colo. @ Omaha, NE",3-0,3.0,47.0,14.0,119.0,0.277,43.0,7.0,2.0,49.0,53.0,5.0,4.0,14.0,2.0,11.0,65.0,0.0
09/08/2022,"UNLV @ Lawrence, KS",0-3,3.0,34.0,12.0,119.0,0.185,28.0,4.0,7.0,51.0,68.0,3.0,0.0,10.0,0.0,5.0,43.0,5.0
09/08/2022,@ Kansas,0-3,3.0,33.0,22.0,117.0,0.094,32.0,4.0,8.0,52.0,70.0,3.0,3.0,2.0,0.0,4.0,41.0,0.0
09/10/2022,"NIU @ Kansas City, MO",0-3,3.0,36.0,19.0,109.0,0.156,35.0,4.0,4.0,41.0,67.0,5.0,1.0,8.0,1.0,5.0,45.0,2.0
09/10/2022,@ Kansas City,3-0,3.0,46.0,16.0,131.0,0.229,41.0,5.0,9.0,61.0,65.0,1.0,5.0,12.0,1.0,11.0,62.0,1.0
09/16/2022,@ Dayton,3-1,4.0,57.0,17.0,126.0,0.317,53.0,4.0,15.0,59.0,74.0,9.0,3.0,8.0,0.0,7.0,68.0,2.0
09/17/2022,@ Wright St.,2-3,5.0,55.0,31.0,179.0,0.134,52.0,5.0,16.0,86.0,92.0,8.0,6.0,24.0,0.0,18.0,78.0,1.0
09/23/2022,Temple,3-0,3.0,36.0,9.0,88.0,0.307,31.0,2.0,8.0,41.0,44.0,1.0,1.0,10.0,3.0,6.0,44.0,2.0
09/25/2022,East Carolina,3-0,3.0,48.0,12.0,116.0,0.31,44.0,3.0,7.0,55.0,61.0,3.0,3.0,10.0,0.0,8.0,59.0,1.0
10/02/2022,UCF,0-3,3.0,25.0,14.0,81.0,0.136,24.0,2.0,9.0,28.0,64.0,6.0,0.0,2.0,0.0,1.0,28.0,1.0
10/07/2022,Memphis,3-2,5.0,59.0,22.0,171.0,0.216,56.0,5.0,12.0,74.0,96.0,6.0,2.0,12.0,2.0,8.0,72.0,1.0
10/09/2022,SMU,0-3,3.0,35.0,14.0,104.0,0.202,33.0,2.0,4.0,40.0,68.0,4.0,2.0,6.0,2.0,5.0,42.0,2.0
10/12/2022,Tulsa,3-2,5.0,62.0,19.0,168.0,0.256,60.0,4.0,5.0,83.0,80.0,2.0,1.0,16.0,2.0,9.0,75.0,0.0
10/14/2022,@ Cincinnati,3-1,4.0,51.0,19.0,154.0,0.208,45.0,12.0,9.0,70.0,80.0,7.0,8.0,16.0,3.0,16.0,79.0,2.0
10/21/2022,@ Houston,2-3,5.0,55.0,21.0,154.0,0.221,52.0,8.0,7.0,68.0,100.0,8.0,4.0,8.0,0.0,8.0,71.0,3.0
10/23/2022,@ Tulane,2-3,5.0,58.0,16.0,176.0,0.239,49.0,4.0,3.0,72.0,96.0,11.0,1.0,18.0,0.0,10.0,72.0,0.0
10/28/2022,South Fla.,3-0,3.0,40.0,10.0,85.0,0.353,35.0,3.0,5.0,38.0,36.0,1.0,1.0,20.0,0.0,11.0,54.0,0.0
10/30/2022,UCF,1-3,4.0,45.0,23.0,139.0,0.158,40.0,6.0,12.0,47.0,84.0,4.0,1.0,12.0,0.0,7.0,58.0,1.0
11/04/2022,@ East Carolina,3-1,4.0,59.0,14.0,149.0,0.302,53.0,5.0,10.0,67.0,75.0,5.0,3.0,20.0,5.0,13.0,77.0,0.0
11/06/2022,@ Temple,3-1,4.0,50.0,16.0,129.0,0.264,46.0,9.0,9.0,66.0,68.0,5.0,2.0,10.0,1.0,7.0,66.0,0.0
11/11/2022,Tulane,3-1,4.0,53.0,18.0,153.0,0.229,48.0,8.0,10.0,74.0,76.0,8.0,3.0,10.0,0.0,8.0,69.0,2.0
11/13/2022,Houston,0-3,3.0,34.0,15.0,94.0,0.202,32.0,2.0,8.0,33.0,69.0,6.0,0.0,12.0,1.0,6.0,42.0,1.0
11/16/2022,@ Tulsa,3-1,4.0,56.0,16.0,157.0,0.255,52.0,4.0,11.0,74.0,73.0,3.0,2.0,24.0,2.0,14.0,74.0,0.0
11/20/2022,Cincinnati,3-1,4.0,61.0,14.0,135.0,0.348,59.0,5.0,9.0,59.0,76.0,4.0,0.0,22.0,2.0,11.0,77.0,0.0
11/23/2022,@ SMU,3-2,5.0,50.0,22.0,175.0,0.16,40.0,7.0,6.0,73.0,96.0,11.0,5.0,22.0,1.0,16.0,73.0,1.0
11/25/2022,@ Memphis,3-1,4.0,66.0,19.0,162.0,0.29,62.0,5.0,14.0,83.0,81.0,5.0,3.0,14.0,3.0,10.0,81.0,1.0
12/04/2022,Grand Canyon,1-3,4.0,45.0,16.0,137.0,0.212,42.0,4.0,11.0,68.0,82.0,7.0,0.0,16.0,1.0,8.0,57.0,1.0
