date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,Canisius,2-3,5.0,55.0,29.0,158.0,0.165,52.0,10.0,5.0,70.0,86.0,8.0,2.0,16.0,0.0,10.0,75.0,1.0
08/27/2022,Lindenwood,3-0,3.0,50.0,14.0,115.0,0.313,46.0,0.0,10.0,49.0,61.0,2.0,2.0,12.0,1.0,8.0,58.0,0.0
08/27/2022,Western Ill.,3-1,4.0,71.0,32.0,189.0,0.206,68.0,2.0,6.0,85.0,97.0,6.0,5.0,16.0,2.0,13.0,86.0,0.0
09/02/2022,"Eastern Mich. @ Cincinnati, OH",3-0,3.0,41.0,18.0,115.0,0.2,37.0,4.0,5.0,62.0,53.0,4.0,3.0,8.0,1.0,7.0,52.0,0.0
09/03/2022,"Virginia @ Cincinnati, OH",0-3,3.0,36.0,24.0,115.0,0.104,30.0,3.0,4.0,42.0,67.0,7.0,1.0,2.0,2.0,2.0,41.0,2.0
09/03/2022,@ Xavier,0-3,3.0,39.0,19.0,106.0,0.189,35.0,5.0,4.0,45.0,71.0,4.0,0.0,2.0,3.0,1.0,45.0,2.0
09/09/2022,"Eastern Ill. @ Richmond, KY",2-3,5.0,58.0,27.0,159.0,0.195,53.0,10.0,7.0,61.0,99.0,7.0,4.0,6.0,1.0,7.0,75.0,0.0
09/09/2022,@ Eastern Ky.,1-3,4.0,46.0,37.0,159.0,0.057,45.0,6.0,7.0,77.0,91.0,6.0,4.0,10.0,3.0,9.0,61.0,1.0
09/10/2022,"Saint Francis (PA) @ Richmond, KY",3-0,3.0,42.0,13.0,102.0,0.284,40.0,7.0,3.0,50.0,56.0,2.0,1.0,2.0,0.0,2.0,51.0,1.0
09/16/2022,"Duquesne @ Toledo, OH",0-3,3.0,41.0,33.0,125.0,0.064,39.0,4.0,4.0,55.0,71.0,6.0,1.0,10.0,0.0,6.0,51.0,0.0
09/17/2022,@ Toledo,0-3,3.0,29.0,16.0,115.0,0.113,22.0,3.0,8.0,45.0,67.0,2.0,0.0,6.0,0.0,3.0,35.0,0.0
09/20/2022,Milwaukee,0-3,3.0,44.0,23.0,108.0,0.194,44.0,2.0,7.0,35.0,76.0,5.0,1.0,3.0,2.0,2.5,48.5,0.0
09/24/2022,@ IUPUI,3-2,5.0,60.0,24.0,168.0,0.214,58.0,6.0,9.0,86.0,92.0,13.0,4.0,12.0,1.0,10.0,76.0,0.0
09/27/2022,Green Bay,0-3,3.0,31.0,19.0,106.0,0.113,25.0,3.0,3.0,40.0,66.0,10.0,3.0,6.0,3.0,6.0,40.0,1.0
09/30/2022,@ Robert Morris,2-3,5.0,61.0,28.0,155.0,0.213,56.0,5.0,13.0,59.0,96.0,8.0,3.0,10.0,2.0,8.0,74.0,0.0
10/01/2022,@ Youngstown St.,0-3,3.0,32.0,20.0,112.0,0.107,27.0,5.0,4.0,47.0,62.0,9.0,0.0,10.0,2.0,5.0,42.0,0.0
10/07/2022,Wright St.,0-3,3.0,43.0,16.0,116.0,0.233,40.0,2.0,8.0,49.0,68.0,6.0,0.0,2.0,1.0,1.0,46.0,0.0
10/08/2022,Northern Ky.,1-3,4.0,49.0,26.0,150.0,0.153,44.0,5.0,8.0,58.0,86.0,4.0,5.0,18.0,0.0,14.0,68.0,0.0
10/14/2022,@ Cleveland St.,3-2,5.0,69.0,32.0,185.0,0.2,64.0,2.0,11.0,91.0,98.0,9.0,1.0,6.0,0.0,4.0,75.0,0.0
10/15/2022,@ Oakland,0-3,3.0,31.0,19.0,94.0,0.128,30.0,3.0,10.0,43.0,68.0,8.0,1.0,2.0,1.0,2.0,36.0,3.0
10/18/2022,@ Green Bay,0-3,3.0,32.0,20.0,114.0,0.105,32.0,4.0,7.0,43.0,71.0,8.0,0.0,8.0,0.0,4.0,40.0,2.0
10/22/2022,IUPUI,3-1,4.0,61.0,22.0,151.0,0.258,55.0,4.0,10.0,66.0,77.0,5.0,3.0,12.0,4.0,9.0,74.0,0.0
10/28/2022,Youngstown St.,2-3,5.0,52.0,17.0,153.0,0.229,49.0,6.0,4.0,65.0,79.0,7.0,3.0,18.0,0.0,12.0,70.0,0.0
10/29/2022,Robert Morris,3-1,4.0,59.0,21.0,135.0,0.281,58.0,11.0,8.0,61.0,80.0,7.0,2.0,14.0,1.0,9.0,79.0,0.0
11/01/2022,@ Milwaukee,0-3,3.0,24.0,21.0,99.0,0.03,20.0,3.0,2.0,45.0,69.0,6.0,3.0,12.0,0.0,9.0,36.0,0.0
11/04/2022,@ Northern Ky.,1-3,4.0,59.0,24.0,148.0,0.236,56.0,2.0,11.0,69.0,98.0,10.0,5.0,6.0,0.0,8.0,69.0,0.0
11/05/2022,@ Wright St.,0-3,3.0,29.0,22.0,105.0,0.067,27.0,2.0,4.0,43.0,68.0,4.0,0.0,8.0,1.0,4.0,35.0,0.0
11/11/2022,Oakland,3-1,4.0,63.0,25.0,165.0,0.23,58.0,5.0,6.0,67.0,82.0,4.0,2.0,12.0,0.0,8.0,76.0,0.0
11/12/2022,Cleveland St.,0-3,3.0,36.0,26.0,107.0,0.093,33.0,2.0,8.0,50.0,66.0,5.0,2.0,6.0,0.0,5.0,43.0,1.0
