date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,"Towson @ Greenville, NC",0-3,3.0,22.0,15.0,82.0,0.085,21.0,1.0,4.0,25.0,63.0,5.0,2.0,8.0,1.0,6.0,29.0,1.0
08/26/2022,"Furman @ Greenville, NC",1-3,4.0,46.0,25.0,139.0,0.151,42.0,6.0,10.0,61.0,80.0,3.0,1.0,5.0,0.0,3.5,55.5,2.0
08/27/2022,@ East Carolina,0-3,3.0,30.0,20.0,97.0,0.103,28.0,3.0,5.0,39.0,62.0,6.0,0.0,6.0,0.0,3.0,36.0,1.0
09/07/2022,Hampton,2-3,5.0,56.0,28.0,137.0,0.204,54.0,9.0,12.0,44.0,101.0,12.0,1.0,12.0,5.0,7.0,72.0,2.0
09/09/2022,"The Citadel @ Knoxville, TN",2-3,5.0,54.0,25.0,195.0,0.149,47.0,5.0,5.0,88.0,96.0,0.0,1.0,18.0,1.0,10.0,69.0,1.0
09/10/2022,@ Tennessee,0-3,3.0,28.0,15.0,88.0,0.148,27.0,7.0,3.0,34.0,70.0,11.0,0.0,4.0,1.0,2.0,37.0,1.0
09/10/2022,"New Hampshire @ Knoxville, TN",0-3,3.0,32.0,25.0,120.0,0.058,30.0,2.0,8.0,51.0,71.0,4.0,1.0,10.0,1.0,6.0,40.0,1.0
09/13/2022,Old Dominion,0-3,3.0,37.0,12.0,95.0,0.263,33.0,3.0,7.0,39.0,63.0,13.0,0.0,8.0,2.0,4.0,44.0,0.0
09/15/2022,@ Virginia Tech,0-3,3.0,23.0,10.0,88.0,0.148,21.0,3.0,7.0,29.0,64.0,6.0,1.0,8.0,0.0,5.0,31.0,0.0
09/16/2022,"App State @ Blacksburg, VA",0-3,3.0,26.0,20.0,108.0,0.056,24.0,3.0,6.0,40.0,66.0,6.0,2.0,6.0,0.0,5.0,34.0,2.0
09/23/2022,UMES,3-2,5.0,46.0,27.0,132.0,0.144,42.0,13.0,13.0,51.0,84.0,7.0,2.0,20.0,0.0,12.0,71.0,0.0
09/25/2022,@ Delaware St.,3-0,3.0,38.0,16.0,105.0,0.21,35.0,6.0,7.0,39.0,59.0,3.0,1.0,8.0,0.0,5.0,49.0,0.0
10/07/2022,@ Coppin St.,0-3,3.0,22.0,17.0,98.0,0.051,20.0,5.0,12.0,39.0,61.0,6.0,2.0,2.0,0.0,3.0,30.0,3.0
10/09/2022,@ Morgan St.,3-0,3.0,42.0,21.0,103.0,0.204,40.0,9.0,8.0,31.0,62.0,3.0,3.0,4.0,1.0,5.0,56.0,1.0
10/14/2022,South Carolina St.,3-0,3.0,35.0,10.0,67.0,0.373,35.0,14.0,7.0,32.0,29.0,3.0,0.0,8.0,2.0,4.0,53.0,0.0
10/16/2022,N.C. Central,2-3,5.0,62.0,26.0,168.0,0.214,58.0,8.0,8.0,78.0,91.0,9.0,5.0,22.0,4.0,16.0,86.0,0.0
10/21/2022,@ UMES,3-2,5.0,42.0,20.0,151.0,0.146,35.0,12.0,11.0,54.0,87.0,4.0,3.0,2.0,13.0,4.0,58.0,5.0
10/23/2022,Delaware St.,1-3,4.0,36.0,22.0,124.0,0.113,33.0,6.0,11.0,38.0,83.0,4.0,0.0,22.0,1.0,11.0,53.0,4.0
10/28/2022,Coppin St.,2-3,5.0,45.0,22.0,147.0,0.156,43.0,8.0,9.0,64.0,84.0,8.0,3.0,12.0,3.0,9.0,62.0,2.0
10/30/2022,Morgan St.,3-0,3.0,35.0,19.0,107.0,0.15,34.0,12.0,1.0,49.0,58.0,1.0,2.0,8.0,2.0,6.0,53.0,0.0
11/04/2022,@ South Carolina St.,3-0,3.0,29.0,18.0,77.0,0.143,28.0,8.0,9.0,40.0,0.0,1.0,3.0,6.0,0.0,6.0,43.0,1.0
11/06/2022,@ N.C. Central,2-3,5.0,50.0,27.0,155.0,0.148,48.0,4.0,7.0,74.0,0.0,10.0,2.0,20.0,4.0,12.0,66.0,0.0
11/09/2022,Howard,1-3,4.0,41.0,13.0,107.0,0.262,34.0,2.0,9.0,36.0,77.0,7.0,1.0,12.0,2.0,7.0,50.0,0.0
11/11/2022,@ Howard,0-3,3.0,30.0,13.0,92.0,0.185,26.0,4.0,7.0,32.0,66.0,8.0,1.0,14.0,1.0,8.0,42.0,1.0
11/18/2022,"UMES @ Dover, DE",0-3,3.0,29.0,15.0,103.0,0.136,24.0,3.0,14.0,36.0,67.0,5.0,0.0,12.0,0.0,6.0,38.0,2.0
