date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,@ Temple,3-0,3.0,45.0,14.0,104.0,0.298,41.0,7.0,7.0,42.0,58.0,4.0,5.0,8.0,1.0,9.0,61.0,3.0
08/27/2022,"Delaware @ Philadelphia, PA",3-1,4.0,49.0,14.0,130.0,0.269,44.0,6.0,10.0,54.0,74.0,2.0,1.0,8.0,2.0,5.0,60.0,1.0
08/30/2022,Hofstra,1-3,4.0,48.0,30.0,119.0,0.151,44.0,5.0,10.0,39.0,84.0,8.0,1.0,8.0,1.0,5.0,58.0,1.0
09/02/2022,George Mason,3-0,3.0,36.0,17.0,85.0,0.224,31.0,6.0,12.0,31.0,54.0,2.0,2.0,12.0,0.0,8.0,50.0,0.0
09/03/2022,Akron,3-1,4.0,56.0,15.0,140.0,0.293,54.0,6.0,7.0,60.0,82.0,5.0,3.0,12.0,0.0,9.0,71.0,0.0
09/03/2022,Iona,3-0,3.0,40.0,19.0,125.0,0.168,37.0,9.0,9.0,55.0,59.0,3.0,0.0,10.0,0.0,5.0,54.0,0.0
09/10/2022,@ Sacred Heart,3-0,3.0,42.0,8.0,98.0,0.347,38.0,5.0,8.0,33.0,55.0,5.0,2.0,12.0,1.0,8.0,55.0,1.0
09/11/2022,"Stony Brook @ Fairfield, CT",2-3,5.0,61.0,20.0,154.0,0.266,60.0,6.0,10.0,63.0,89.0,8.0,0.0,10.0,0.0,5.0,72.0,6.0
09/11/2022,"Princeton @ Fairfield, CT",1-3,4.0,50.0,22.0,162.0,0.173,44.0,4.0,11.0,65.0,82.0,2.0,2.0,18.0,1.0,11.0,65.0,0.0
09/16/2022,Central Conn. St.,3-0,3.0,42.0,11.0,112.0,0.277,38.0,5.0,8.0,54.0,47.0,2.0,0.0,14.0,0.0,7.0,54.0,0.0
09/17/2022,Dartmouth,3-1,4.0,53.0,27.0,165.0,0.158,49.0,16.0,9.0,92.0,87.0,8.0,2.0,14.0,0.0,9.0,78.0,0.0
09/17/2022,NJIT,3-0,3.0,47.0,11.0,84.0,0.429,42.0,4.0,6.0,34.0,50.0,6.0,1.0,10.0,0.0,6.0,57.0,0.0
09/23/2022,UConn,3-2,5.0,60.0,22.0,166.0,0.229,56.0,6.0,14.0,62.0,100.0,8.0,3.0,15.0,0.0,10.5,76.5,0.0
09/24/2022,Providence,3-2,5.0,52.0,19.0,155.0,0.213,44.0,11.0,14.0,75.0,83.0,8.0,4.0,12.0,0.0,10.0,73.0,0.0
09/30/2022,@ Georgetown,2-3,5.0,59.0,28.0,164.0,0.189,56.0,5.0,12.0,80.0,92.0,9.0,0.0,14.0,0.0,7.0,71.0,3.0
10/01/2022,@ Villanova,3-1,4.0,65.0,10.0,146.0,0.377,56.0,7.0,9.0,62.0,81.0,6.0,1.0,8.0,1.0,5.0,77.0,1.0
10/07/2022,DePaul,3-2,5.0,69.0,25.0,182.0,0.242,65.0,5.0,7.0,77.0,96.0,3.0,1.0,16.0,0.0,9.0,83.0,0.0
10/08/2022,Marquette,0-3,3.0,25.0,19.0,95.0,0.063,23.0,5.0,2.0,31.0,69.0,6.0,0.0,20.0,0.0,10.0,40.0,0.0
10/12/2022,@ St. John's (NY),1-3,4.0,47.0,27.0,132.0,0.152,45.0,6.0,7.0,39.0,91.0,3.0,1.0,20.0,0.0,11.0,64.0,2.0
10/14/2022,@ Butler,1-3,4.0,41.0,28.0,140.0,0.093,35.0,2.0,7.0,59.0,80.0,6.0,1.0,6.0,1.0,4.0,47.0,0.0
10/21/2022,@ Marquette,0-3,3.0,20.0,23.0,93.0,-0.032,20.0,2.0,8.0,27.0,69.0,3.0,0.0,6.0,0.0,3.0,25.0,0.0
10/22/2022,@ DePaul,0-3,3.0,36.0,15.0,100.0,0.21,31.0,2.0,6.0,31.0,69.0,3.0,0.0,6.0,2.0,3.0,41.0,3.0
10/28/2022,Creighton,0-3,3.0,22.0,14.0,99.0,0.081,22.0,4.0,4.0,38.0,70.0,7.0,0.0,6.0,0.0,3.0,29.0,0.0
10/29/2022,Xavier,0-3,3.0,32.0,16.0,105.0,0.152,30.0,3.0,3.0,43.0,68.0,6.0,0.0,8.0,0.0,4.0,39.0,0.0
11/02/2022,St. John's (NY),3-1,4.0,48.0,27.0,158.0,0.133,43.0,10.0,7.0,65.0,90.0,8.0,6.0,18.0,0.0,15.0,73.0,0.0
11/05/2022,Butler,0-3,3.0,35.0,18.0,126.0,0.135,32.0,8.0,9.0,60.0,65.0,5.0,2.0,14.0,0.0,9.0,52.0,0.0
11/11/2022,@ Xavier,0-3,3.0,30.0,15.0,96.0,0.156,30.0,5.0,4.0,37.0,69.0,8.0,0.0,0.0,0.0,0.0,35.0,0.0
11/13/2022,@ Creighton,0-3,3.0,20.0,15.0,89.0,0.056,18.0,3.0,6.0,31.0,67.0,11.0,1.0,4.0,1.0,3.0,26.0,0.0
11/18/2022,Georgetown,3-1,4.0,58.0,17.0,143.0,0.287,53.0,5.0,10.0,54.0,78.0,9.0,3.0,8.0,0.0,7.0,70.0,0.0
11/19/2022,Villanova,0-3,3.0,28.0,16.0,106.0,0.113,25.0,2.0,4.0,42.0,68.0,11.0,0.0,10.0,0.0,5.0,35.0,0.0
