date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,"Jacksonville St. @ Bloomington, IN",0-3,3.0,26.0,20.0,105.0,0.057,25.0,3.0,4.0,44.0,65.0,4.0,7.0,4.0,2.0,9.0,38.0,0.0
08/27/2022,@ Indiana,0-3,3.0,30.0,17.0,95.0,0.137,25.0,4.0,7.0,35.0,59.0,8.0,4.0,2.0,1.0,5.0,39.0,0.0
08/27/2022,"Indiana St. @ Bloomington, IN",3-1,4.0,62.0,28.0,160.0,0.212,60.0,4.0,6.0,77.0,85.0,7.0,4.0,10.0,1.0,9.0,75.0,0.0
09/01/2022,Pacific,0-3,3.0,28.0,14.0,108.0,0.13,27.0,2.0,8.0,41.0,72.0,4.0,1.0,18.0,0.0,10.0,40.0,0.0
09/02/2022,Eastern Ill.,3-2,5.0,58.0,36.0,181.0,0.122,55.0,8.0,8.0,81.0,102.0,3.0,0.0,20.0,3.0,10.0,76.0,0.0
09/03/2022,UIC,1-3,4.0,47.0,18.0,142.0,0.204,45.0,6.0,6.0,60.0,81.0,8.0,1.0,14.0,3.0,8.0,61.0,0.0
09/06/2022,"South Dakota St. @ Sioux Falls, SD",2-3,5.0,68.0,36.0,220.0,0.145,66.0,4.0,10.0,103.0,110.0,7.0,4.0,22.0,1.0,15.0,87.0,3.0
09/09/2022,@ North Dakota St.,2-3,5.0,59.0,22.0,180.0,0.206,57.0,2.0,9.0,73.0,102.0,4.0,5.0,20.0,2.0,15.0,76.0,4.0
09/10/2022,"Central Mich. @ Fargo, ND",3-1,4.0,51.0,21.0,132.0,0.227,41.0,3.0,7.0,50.0,66.0,5.0,5.0,14.0,1.0,12.0,66.0,0.0
09/16/2022,"Evansville @ East Lansing, MI",1-3,4.0,47.0,23.0,135.0,0.178,45.0,5.0,2.0,56.0,78.0,2.0,0.0,18.0,0.0,9.0,61.0,1.0
09/17/2022,@ Michigan St.,1-3,4.0,38.0,13.0,134.0,0.187,36.0,7.0,6.0,41.0,87.0,8.0,0.0,20.0,2.0,10.0,55.0,1.0
09/17/2022,"Oakland @ East Lansing, MI",3-0,3.0,51.0,7.0,118.0,0.373,47.0,3.0,8.0,44.0,63.0,3.0,0.0,14.0,1.0,7.0,61.0,0.0
09/25/2022,@ UAlbany,3-1,4.0,54.0,21.0,132.0,0.25,51.0,5.0,5.0,65.0,71.0,7.0,1.0,18.0,0.0,10.0,69.0,1.0
10/04/2022,@ Gonzaga,0-3,3.0,38.0,31.0,103.0,0.068,36.0,4.0,6.0,39.0,68.0,9.0,0.0,6.0,7.0,3.0,45.0,1.0
10/06/2022,@ Utah Valley,1-3,4.0,43.0,27.0,122.0,0.131,41.0,3.0,7.0,37.0,87.0,12.0,1.0,20.0,0.0,11.0,57.0,2.0
10/13/2022,@ New Mexico St.,0-3,3.0,27.0,25.0,112.0,0.018,26.0,1.0,0.0,41.0,71.0,4.0,0.0,2.0,1.0,1.0,29.0,5.0
10/15/2022,@ West Virginia,0-3,3.0,29.0,20.0,105.0,0.086,28.0,2.0,6.0,40.0,65.0,2.0,1.0,6.0,2.0,4.0,35.0,2.0
10/23/2022,@ Towson,1-3,4.0,50.0,33.0,162.0,0.105,49.0,7.0,8.0,64.0,97.0,6.0,2.0,10.0,1.0,7.0,64.0,0.0
10/30/2022,@ Hofstra,3-1,4.0,61.0,18.0,142.0,0.303,58.0,7.0,11.0,58.0,87.0,3.0,2.0,6.0,3.0,5.0,73.0,1.0
11/01/2022,@ Iowa St.,0-3,3.0,41.0,20.0,107.0,0.196,40.0,4.0,9.0,57.0,67.0,9.0,0.0,4.0,0.0,2.0,47.0,1.0
11/09/2022,@ Delaware,0-3,3.0,33.0,25.0,108.0,0.074,29.0,2.0,6.0,51.0,68.0,10.0,1.0,6.0,0.0,4.0,39.0,0.0
11/11/2022,@ Hartford,3-0,3.0,34.0,15.0,91.0,0.209,31.0,12.0,4.0,45.0,36.0,3.0,1.0,10.0,0.0,6.0,52.0,0.0
11/12/2022,@ Hartford,3-0,3.0,39.0,9.0,81.0,0.37,34.0,9.0,4.0,39.0,40.0,1.0,1.0,16.0,0.0,9.0,57.0,3.0
