date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,"Miami (FL) @ Hempstead, NY",0-3,3.0,39.0,19.0,96.0,0.208,37.0,3.0,2.0,33.0,68.0,6.0,0.0,10.0,1.0,5.0,47.0,1.0
08/26/2022,"Niagara @ Hempstead, NY",0-3,3.0,33.0,25.0,107.0,0.075,31.0,1.0,1.0,52.0,67.0,4.0,0.0,10.0,1.0,5.0,39.0,0.0
08/27/2022,@ Hofstra,3-1,4.0,58.0,30.0,132.0,0.212,54.0,3.0,4.0,68.0,80.0,6.0,0.0,12.0,0.0,6.0,67.0,1.0
08/30/2022,Stonehill,3-0,3.0,31.0,6.0,64.0,0.391,28.0,12.0,7.0,25.0,33.0,5.0,1.0,8.0,1.0,5.0,48.0,0.0
09/02/2022,Harvard,3-0,3.0,40.0,14.0,90.0,0.289,37.0,3.0,8.0,43.0,52.0,2.0,2.0,10.0,0.0,7.0,50.0,0.0
09/03/2022,Montana St.,3-2,5.0,53.0,30.0,151.0,0.152,49.0,2.0,11.0,64.0,82.0,6.0,3.0,26.0,2.0,16.0,71.0,0.0
09/03/2022,Boston College,1-3,4.0,50.0,28.0,141.0,0.156,43.0,2.0,7.0,44.0,87.0,7.0,1.0,20.0,0.0,11.0,63.0,0.0
09/06/2022,Brown,3-2,5.0,57.0,37.0,170.0,0.118,54.0,3.0,6.0,61.0,95.0,5.0,1.0,16.0,0.0,9.0,69.0,1.0
09/09/2022,"Stonehill @ Queens, NY",3-0,3.0,40.0,17.0,97.0,0.237,33.0,3.0,4.0,46.0,52.0,7.0,2.0,14.0,1.0,9.0,52.0,0.0
09/09/2022,@ St. John's (NY),0-3,3.0,35.0,25.0,111.0,0.09,32.0,2.0,1.0,43.0,71.0,3.0,1.0,6.0,0.0,4.0,41.0,1.0
09/10/2022,"Southeastern La. @ Queens, NY",1-3,4.0,47.0,29.0,160.0,0.112,42.0,3.0,4.0,66.0,88.0,7.0,1.0,8.0,1.0,5.0,55.0,1.0
09/13/2022,@ Rhode Island,3-0,3.0,40.0,24.0,108.0,0.148,38.0,6.0,4.0,46.0,59.0,1.0,1.0,8.0,2.0,5.0,51.0,0.0
09/16/2022,"Syracuse @ Mansfield, CT",3-2,5.0,72.0,36.0,208.0,0.173,67.0,10.0,3.0,93.0,106.0,3.0,1.0,10.0,0.0,6.0,88.0,1.0
09/16/2022,"Lindenwood @ Mansfield, CT",3-0,3.0,49.0,20.0,137.0,0.212,42.0,7.0,6.0,67.0,58.0,0.0,1.0,2.0,1.0,2.0,58.0,1.0
09/17/2022,@ UConn,2-3,5.0,50.0,27.0,175.0,0.131,49.0,3.0,5.0,80.0,97.0,7.0,1.0,18.0,2.0,10.0,63.0,4.0
09/20/2022,Hartford,3-0,3.0,37.0,15.0,87.0,0.253,33.0,7.0,9.0,36.0,41.0,3.0,1.0,10.0,0.0,6.0,50.0,0.0
09/28/2022,@ Boston College,2-3,5.0,47.0,34.0,163.0,0.08,46.0,6.0,7.0,64.0,97.0,5.0,0.0,30.0,0.0,15.0,68.0,1.0
10/01/2022,@ UMBC,0-3,3.0,33.0,26.0,105.0,0.067,30.0,1.0,2.0,31.0,74.0,8.0,0.0,18.0,1.0,9.0,43.0,1.0
10/07/2022,UAlbany,3-0,3.0,46.0,16.0,103.0,0.291,40.0,6.0,6.0,40.0,62.0,5.0,2.0,10.0,0.0,7.0,59.0,0.0
10/09/2022,New Hampshire,3-0,3.0,45.0,12.0,90.0,0.367,41.0,8.0,3.0,38.0,51.0,3.0,2.0,10.0,0.0,7.0,60.0,0.0
10/14/2022,@ Binghamton,0-3,3.0,29.0,27.0,115.0,0.017,26.0,8.0,2.0,50.0,68.0,5.0,0.0,18.0,3.0,9.0,46.0,0.0
10/18/2022,@ Central Conn. St.,3-2,5.0,57.0,32.0,158.0,0.158,48.0,8.0,4.0,59.0,87.0,3.0,0.0,12.0,2.0,6.0,71.0,1.0
10/21/2022,NJIT,3-0,3.0,44.0,21.0,112.0,0.205,42.0,7.0,1.0,53.0,54.0,5.0,0.0,14.0,0.0,7.0,58.0,0.0
10/23/2022,@ UAlbany,3-1,4.0,62.0,24.0,157.0,0.242,58.0,7.0,7.0,61.0,96.0,10.0,0.0,24.0,3.0,12.0,81.0,1.0
10/26/2022,Merrimack,3-0,3.0,37.0,14.0,77.0,0.299,30.0,8.0,6.0,35.0,38.0,2.0,2.0,14.0,0.0,9.0,54.0,2.0
10/30/2022,@ New Hampshire,1-3,4.0,53.0,28.0,156.0,0.16,49.0,4.0,9.0,54.0,91.0,9.0,1.0,10.0,0.0,6.0,63.0,5.0
11/02/2022,@ Hartford,3-0,3.0,39.0,12.0,86.0,0.314,34.0,7.0,2.0,36.0,32.0,1.0,1.0,8.0,0.0,5.0,51.0,0.0
11/06/2022,@ NJIT,3-0,3.0,44.0,17.0,109.0,0.248,41.0,5.0,2.0,57.0,52.0,3.0,1.0,11.0,4.0,6.5,55.5,0.0
11/11/2022,UMBC,3-2,5.0,64.0,33.0,161.0,0.193,62.0,13.0,4.0,68.0,89.0,1.0,0.0,18.0,0.0,9.0,86.0,0.0
11/13/2022,Binghamton,0-3,3.0,30.0,26.0,108.0,0.037,29.0,6.0,4.0,49.0,65.0,2.0,0.0,4.0,1.0,2.0,38.0,0.0
11/19/2022,"UMBC @ Binghamton, NY",1-3,4.0,41.0,39.0,140.0,0.014,39.0,8.0,4.0,51.0,87.0,3.0,0.0,20.0,1.0,10.0,59.0,1.0
