date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,"Houston @ Baton Rouge, LA",3-0,3.0,48.0,13.0,114.0,0.307,44.0,3.0,3.0,47.0,56.0,2.0,2.0,8.0,2.0,6.0,57.0,0.0
08/26/2022,"Samford @ Baton Rouge, LA",3-0,3.0,43.0,12.0,99.0,0.313,39.0,5.0,2.0,51.0,49.0,4.0,0.0,10.0,0.0,5.0,53.0,1.0
08/27/2022,@ LSU,3-2,5.0,54.0,24.0,175.0,0.171,51.0,7.0,5.0,77.0,89.0,6.0,3.0,22.0,2.0,14.0,75.0,0.0
09/02/2022,"UC Davis @ Eugene, OR",3-0,3.0,44.0,14.0,109.0,0.275,39.0,5.0,8.0,46.0,38.0,2.0,3.0,6.0,1.0,6.0,55.0,0.0
09/03/2022,@ Oregon,2-3,5.0,62.0,20.0,186.0,0.226,61.0,2.0,11.0,101.0,92.0,2.0,1.0,10.0,2.0,6.0,70.0,0.0
09/06/2022,McNeese,3-0,3.0,45.0,12.0,126.0,0.262,35.0,6.0,7.0,65.0,43.0,1.0,3.0,8.0,0.0,7.0,58.0,0.0
09/09/2022,Brown,3-0,3.0,56.0,8.0,118.0,0.407,49.0,1.0,11.0,59.0,48.0,4.0,1.0,8.0,0.0,5.0,62.0,1.0
09/10/2022,A&M-Corpus Christi,3-0,3.0,39.0,9.0,89.0,0.337,37.0,6.0,8.0,46.0,52.0,2.0,2.0,10.0,0.0,7.0,52.0,0.0
09/11/2022,Texas Tech,3-2,5.0,60.0,24.0,175.0,0.206,57.0,3.0,10.0,102.0,87.0,3.0,3.0,6.0,6.0,6.0,69.0,1.0
09/16/2022,Kansas St.,3-2,5.0,62.0,23.0,166.0,0.235,60.0,8.0,12.0,73.0,94.0,7.0,2.0,12.0,2.0,8.0,78.0,1.0
09/18/2022,Creighton,3-2,5.0,71.0,16.0,218.0,0.252,67.0,2.0,8.0,107.0,103.0,5.0,6.0,12.0,1.0,12.0,85.0,1.0
09/23/2022,UTSA,3-0,3.0,40.0,17.0,92.0,0.25,36.0,10.0,5.0,42.0,40.0,3.0,2.0,4.0,1.0,4.0,54.0,0.0
09/25/2022,@ Louisiana Tech,3-0,3.0,46.0,13.0,127.0,0.26,44.0,7.0,6.0,69.0,47.0,2.0,4.0,0.0,4.0,4.0,57.0,0.0
09/30/2022,@ North Texas,3-2,5.0,59.0,24.0,171.0,0.205,54.0,9.0,8.0,70.0,96.0,2.0,4.0,12.0,0.0,10.0,78.0,0.0
10/02/2022,Fla. Atlantic,3-1,4.0,55.0,12.0,124.0,0.347,49.0,10.0,8.0,62.0,66.0,4.0,2.0,12.0,1.0,8.0,73.0,1.0
10/08/2022,@ UTEP,3-2,5.0,66.0,21.0,152.0,0.296,61.0,6.0,9.0,75.0,90.0,6.0,0.0,18.0,2.0,9.0,81.0,1.0
10/12/2022,Baylor,0-3,3.0,33.0,18.0,96.0,0.156,30.0,3.0,4.0,38.0,66.0,6.0,1.0,10.0,0.0,6.0,42.0,0.0
10/14/2022,@ UAB,3-1,4.0,57.0,11.0,162.0,0.284,52.0,6.0,1.0,86.0,67.0,6.0,1.0,14.0,0.0,8.0,71.0,0.0
10/16/2022,Charlotte,3-2,5.0,70.0,25.0,173.0,0.26,66.0,12.0,12.0,73.0,95.0,7.0,0.0,10.0,3.0,5.0,87.0,0.0
10/21/2022,FIU,3-0,3.0,41.0,10.0,85.0,0.365,38.0,4.0,6.0,41.0,42.0,2.0,4.0,14.0,2.0,11.0,56.0,0.0
10/28/2022,@ UTSA,3-0,3.0,44.0,3.0,89.0,0.461,43.0,6.0,4.0,47.0,35.0,3.0,4.0,8.0,1.0,8.0,58.0,0.0
10/30/2022,UTEP,3-0,3.0,46.0,16.0,95.0,0.316,43.0,3.0,5.0,42.0,43.0,0.0,1.0,8.0,1.0,5.0,54.0,0.0
11/04/2022,North Texas,3-0,3.0,48.0,13.0,101.0,0.347,44.0,1.0,4.0,42.0,55.0,3.0,2.0,6.0,1.0,5.0,54.0,1.0
11/06/2022,Louisiana Tech,3-0,3.0,47.0,9.0,88.0,0.432,40.0,4.0,6.0,44.0,34.0,1.0,0.0,8.0,0.0,4.0,55.0,0.0
11/10/2022,@ Western Ky.,2-3,5.0,71.0,26.0,180.0,0.25,63.0,5.0,12.0,83.0,100.0,7.0,0.0,18.0,2.0,9.0,85.0,0.0
11/12/2022,@ Middle Tenn.,3-0,3.0,52.0,17.0,109.0,0.321,47.0,6.0,4.0,45.0,60.0,5.0,0.0,16.0,2.0,8.0,66.0,0.0
11/18/2022,"FIU @ Bowling Green, KY",3-0,3.0,47.0,12.0,125.0,0.28,44.0,2.0,6.0,48.0,60.0,5.0,1.0,18.0,3.0,10.0,59.0,0.0
11/19/2022,"UTEP @ Bowling Green, KY",3-0,3.0,49.0,7.0,94.0,0.447,48.0,4.0,8.0,40.0,48.0,6.0,0.0,6.0,1.0,3.0,56.0,0.0
11/20/2022,@ Western Ky.,3-2,5.0,78.0,26.0,186.0,0.28,75.0,4.0,5.0,90.0,104.0,9.0,3.0,12.0,3.0,9.0,91.0,0.0
12/01/2022,"Colorado @ Waco, TX",3-1,4.0,65.0,22.0,174.0,0.247,60.0,3.0,6.0,95.0,76.0,3.0,3.0,2.0,9.0,4.0,72.0,1.0
12/02/2022,@ Baylor,2-3,5.0,72.0,22.0,173.0,0.289,63.0,2.0,6.0,74.0,88.0,2.0,5.0,6.0,0.0,8.0,82.0,2.0
