date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,"Washington St. @ Provo, UT",1-3,4.0,54.0,28.0,143.0,0.182,52.0,7.0,11.0,39.0,95.0,3.0,1.0,12.0,1.0,7.0,68.0,4.0
08/26/2022,@ BYU,1-3,4.0,41.0,26.0,146.0,0.103,37.0,6.0,14.0,53.0,86.0,5.0,4.0,10.0,0.0,9.0,56.0,2.0
08/27/2022,Rider @,3-1,4.0,56.0,14.0,126.0,0.333,56.0,9.0,18.0,51.0,51.0,7.0,0.0,16.0,2.0,8.0,73.0,1.0
09/02/2022,ETSU,3-1,4.0,53.0,23.0,124.0,0.242,51.0,12.0,12.0,51.0,70.0,5.0,2.0,14.0,0.0,9.0,74.0,1.0
09/03/2022,Northeastern,3-1,4.0,56.0,21.0,129.0,0.271,54.0,12.0,12.0,54.0,77.0,5.0,0.0,20.0,0.0,10.0,78.0,0.0
09/03/2022,East Carolina,3-0,3.0,46.0,20.0,121.0,0.215,41.0,9.0,4.0,56.0,59.0,7.0,0.0,12.0,1.0,6.0,61.0,0.0
09/06/2022,@ Elon,3-1,4.0,53.0,23.0,143.0,0.21,49.0,10.0,11.0,62.0,74.0,8.0,1.0,18.0,3.0,10.0,73.0,1.0
09/09/2022,Michigan,3-1,4.0,61.0,23.0,141.0,0.27,58.0,8.0,12.0,48.0,81.0,6.0,3.0,10.0,0.0,8.0,77.0,0.0
09/10/2022,Michigan St.,3-2,5.0,54.0,24.0,148.0,0.203,51.0,11.0,10.0,61.0,82.0,6.0,1.0,14.0,0.0,8.0,73.0,0.0
09/15/2022,Winthrop,3-1,4.0,48.0,28.0,169.0,0.118,46.0,6.0,14.0,76.0,84.0,2.0,1.0,16.0,1.0,9.0,63.0,2.0
09/17/2022,Harvard,3-0,3.0,39.0,10.0,89.0,0.326,37.0,9.0,14.0,33.0,49.0,3.0,0.0,22.0,1.0,11.0,59.0,2.0
09/23/2022,@ Syracuse,1-3,4.0,43.0,24.0,136.0,0.14,35.0,6.0,13.0,49.0,83.0,6.0,1.0,26.0,1.0,14.0,63.0,0.0
09/25/2022,@ Boston College,2-3,5.0,52.0,26.0,160.0,0.162,52.0,7.0,10.0,58.0,100.0,7.0,4.0,18.0,3.0,13.0,72.0,1.0
09/30/2022,Pittsburgh,0-3,3.0,28.0,23.0,94.0,0.053,26.0,1.0,5.0,26.0,72.0,6.0,0.0,16.0,0.0,8.0,37.0,0.0
10/02/2022,Virginia,3-1,4.0,57.0,21.0,129.0,0.279,55.0,5.0,11.0,54.0,72.0,3.0,0.0,16.0,2.0,8.0,70.0,1.0
10/07/2022,@ Florida St.,0-3,3.0,36.0,27.0,108.0,0.083,31.0,5.0,7.0,40.0,68.0,5.0,2.0,8.0,2.0,6.0,47.0,1.0
10/09/2022,@ Miami (FL),0-3,3.0,32.0,14.0,91.0,0.198,30.0,0.0,9.0,25.0,70.0,3.0,0.0,10.0,2.0,5.0,37.0,0.0
10/14/2022,Georgia Tech,1-3,4.0,50.0,32.0,147.0,0.122,50.0,2.0,10.0,61.0,92.0,5.0,1.0,4.0,2.0,3.0,55.0,1.0
10/16/2022,Clemson,3-2,5.0,59.0,24.0,172.0,0.203,59.0,9.0,10.0,79.0,86.0,8.0,1.0,26.0,1.0,14.0,82.0,1.0
10/19/2022,NC State,3-1,4.0,61.0,24.0,160.0,0.231,58.0,6.0,11.0,67.0,79.0,5.0,1.0,16.0,0.0,9.0,76.0,1.0
10/23/2022,North Carolina,1-3,4.0,50.0,27.0,135.0,0.17,49.0,6.0,11.0,51.0,82.0,4.0,2.0,16.0,0.0,10.0,66.0,0.0
10/28/2022,@ Louisville,0-3,3.0,27.0,24.0,84.0,0.036,26.0,3.0,14.0,31.0,65.0,6.0,3.0,8.0,0.0,7.0,37.0,1.0
10/30/2022,@ Notre Dame,3-2,5.0,64.0,21.0,176.0,0.244,63.0,6.0,8.0,81.0,88.0,4.0,2.0,16.0,1.0,10.0,80.0,1.0
11/04/2022,@ Virginia Tech,1-3,4.0,50.0,27.0,149.0,0.154,50.0,2.0,11.0,59.0,90.0,6.0,0.0,10.0,2.0,5.0,57.0,1.0
11/06/2022,@ Wake Forest,3-0,3.0,42.0,12.0,103.0,0.291,40.0,4.0,10.0,30.0,57.0,2.0,3.0,8.0,0.0,7.0,53.0,0.0
11/11/2022,Boston College,3-2,5.0,70.0,31.0,181.0,0.215,67.0,8.0,10.0,80.0,91.0,4.0,0.0,12.0,0.0,6.0,84.0,0.0
11/16/2022,Wake Forest,3-2,5.0,69.0,27.0,180.0,0.233,67.0,8.0,10.0,73.0,106.0,7.0,3.0,18.0,1.0,12.0,89.0,0.0
11/20/2022,Miami (FL),2-3,5.0,66.0,36.0,208.0,0.144,61.0,2.0,15.0,96.0,108.0,5.0,0.0,24.0,0.0,12.0,80.0,3.0
11/23/2022,@ North Carolina,1-3,4.0,54.0,24.0,143.0,0.21,48.0,4.0,7.0,55.0,89.0,11.0,1.0,10.0,0.0,6.0,64.0,0.0
