date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/27/2022,"Georgia Tech @ Oxford, MS",0-3,3.0,36.0,19.0,95.0,0.179,35.0,0.0,10.0,27.0,70.0,5.0,1.0,6.0,0.0,4.0,40.0,0.0
08/28/2022,@ Ole Miss,3-1,4.0,49.0,23.0,113.0,0.23,42.0,8.0,9.0,33.0,75.0,3.0,1.0,14.0,0.0,8.0,65.0,0.0
09/03/2022,@ Colorado,0-3,3.0,40.0,20.0,108.0,0.185,38.0,4.0,10.0,40.0,64.0,1.0,0.0,10.0,1.0,5.0,49.0,0.0
09/04/2022,"Washington @ Boulder, CO",1-3,4.0,47.0,23.0,129.0,0.186,46.0,6.0,12.0,45.0,89.0,6.0,1.0,24.0,3.0,13.0,66.0,0.0
09/09/2022,"Missouri St. @ Dayton, OH",3-1,4.0,58.0,18.0,123.0,0.325,57.0,18.0,17.0,49.0,63.0,4.0,2.0,10.0,2.0,7.0,83.0,0.0
09/10/2022,"Villanova @ Dayton, OH",3-0,3.0,38.0,9.0,72.0,0.403,36.0,9.0,13.0,20.0,38.0,0.0,2.0,18.0,3.0,11.0,58.0,0.0
09/10/2022,@ Dayton,3-0,3.0,45.0,19.0,118.0,0.22,43.0,4.0,10.0,52.0,57.0,3.0,1.0,14.0,0.0,8.0,57.0,0.0
09/14/2022,@ Eastern Ill.,3-0,3.0,41.0,21.0,115.0,0.174,38.0,8.0,10.0,49.0,57.0,3.0,1.0,22.0,0.0,12.0,61.0,0.0
09/17/2022,"Illinois St. @ Milwaukee, WI",2-3,5.0,55.0,27.0,161.0,0.174,51.0,7.0,16.0,67.0,90.0,6.0,0.0,12.0,4.0,6.0,68.0,2.0
09/17/2022,@ Marquette,2-3,5.0,56.0,22.0,141.0,0.241,53.0,9.0,15.0,55.0,92.0,7.0,3.0,10.0,0.0,8.0,73.0,2.0
09/23/2022,Maryland,3-1,4.0,55.0,23.0,140.0,0.229,50.0,5.0,13.0,53.0,73.0,5.0,2.0,6.0,3.0,5.0,65.0,0.0
09/24/2022,Northwestern,3-0,3.0,37.0,13.0,92.0,0.261,34.0,8.0,6.0,28.0,57.0,1.0,2.0,14.0,2.0,9.0,54.0,2.0
09/30/2022,Purdue,2-3,5.0,62.0,22.0,174.0,0.23,57.0,5.0,15.0,50.0,98.0,6.0,2.0,10.0,2.0,7.0,74.0,4.0
10/02/2022,@ Wisconsin,2-3,5.0,58.0,33.0,180.0,0.139,55.0,4.0,11.0,75.0,100.0,6.0,1.0,16.0,2.0,9.0,71.0,0.0
10/07/2022,@ Maryland,3-0,3.0,52.0,20.0,121.0,0.264,48.0,3.0,6.0,54.0,58.0,4.0,1.0,10.0,0.0,6.0,61.0,1.0
10/09/2022,@ Penn St.,0-3,3.0,32.0,16.0,99.0,0.162,31.0,1.0,9.0,33.0,67.0,3.0,2.0,16.0,0.0,10.0,43.0,0.0
10/12/2022,Rutgers,3-0,3.0,47.0,13.0,99.0,0.343,42.0,3.0,13.0,43.0,50.0,4.0,0.0,18.0,1.0,9.0,59.0,1.0
10/15/2022,@ Minnesota,0-3,3.0,42.0,16.0,109.0,0.239,40.0,9.0,14.0,31.0,72.0,5.0,0.0,12.0,0.0,6.0,57.0,1.0
10/19/2022,@ Ohio St.,0-3,3.0,31.0,17.0,91.0,0.154,29.0,6.0,7.0,37.0,65.0,6.0,2.0,6.0,0.0,5.0,42.0,1.0
10/22/2022,Nebraska,0-3,3.0,30.0,15.0,93.0,0.161,28.0,3.0,10.0,29.0,68.0,5.0,1.0,10.0,3.0,6.0,39.0,0.0
10/26/2022,Penn St.,3-1,4.0,53.0,17.0,120.0,0.3,50.0,5.0,16.0,39.0,77.0,2.0,2.0,26.0,4.0,15.0,73.0,0.0
10/30/2022,@ Rutgers,3-1,4.0,59.0,17.0,120.0,0.35,56.0,9.0,11.0,44.0,70.0,6.0,1.0,24.0,2.0,13.0,81.0,0.0
11/03/2022,Wisconsin,0-3,3.0,34.0,27.0,107.0,0.065,33.0,7.0,5.0,43.0,71.0,3.0,1.0,10.0,0.0,6.0,47.0,1.0
11/06/2022,Minnesota,2-3,5.0,68.0,32.0,162.0,0.222,65.0,5.0,9.0,63.0,97.0,6.0,0.0,16.0,2.0,8.0,81.0,1.0
11/11/2022,@ Michigan St.,3-0,3.0,41.0,17.0,105.0,0.229,38.0,4.0,9.0,39.0,65.0,3.0,0.0,20.0,2.0,10.0,55.0,0.0
11/12/2022,@ Michigan,3-1,4.0,53.0,19.0,135.0,0.252,50.0,13.0,12.0,40.0,88.0,5.0,4.0,18.0,1.0,13.0,79.0,0.0
11/18/2022,Michigan St.,3-1,4.0,53.0,24.0,143.0,0.203,49.0,7.0,11.0,58.0,82.0,6.0,0.0,22.0,0.0,11.0,71.0,0.0
11/20/2022,Iowa,3-0,3.0,43.0,10.0,102.0,0.324,38.0,5.0,8.0,36.0,61.0,5.0,1.0,18.0,0.0,10.0,58.0,1.0
11/23/2022,@ Indiana,1-3,4.0,48.0,18.0,135.0,0.222,46.0,8.0,9.0,53.0,83.0,6.0,1.0,14.0,6.0,8.0,64.0,0.0
11/25/2022,@ Northwestern,0-3,3.0,33.0,19.0,103.0,0.136,31.0,8.0,9.0,32.0,70.0,10.0,0.0,10.0,1.0,5.0,46.0,1.0
