date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,Furman,3-1,4.0,52.0,24.0,145.0,0.193,50.0,12.0,11.0,70.0,75.0,6.0,2.0,14.0,2.0,9.0,73.0,1.0
08/26/2022,Towson,0-3,3.0,30.0,18.0,83.0,0.145,29.0,5.0,6.0,22.0,67.0,5.0,0.0,6.0,1.0,3.0,38.0,1.0
08/27/2022,Norfolk St.,3-0,3.0,43.0,11.0,104.0,0.308,41.0,6.0,11.0,39.0,54.0,3.0,1.0,20.0,0.0,11.0,60.0,2.0
09/02/2022,"Northeastern @ Durham, NC",1-3,4.0,42.0,15.0,136.0,0.199,39.0,7.0,6.0,44.0,93.0,9.0,2.0,16.0,1.0,10.0,59.0,1.0
09/03/2022,"ETSU @ Durham, NC",2-3,5.0,46.0,17.0,133.0,0.218,42.0,5.0,6.0,50.0,88.0,5.0,0.0,22.0,3.0,11.0,62.0,0.0
09/03/2022,@ Duke,0-3,3.0,30.0,16.0,106.0,0.132,27.0,7.0,6.0,46.0,71.0,9.0,1.0,12.0,1.0,7.0,44.0,0.0
09/09/2022,"Notre Dame @ Norfolk, VA",2-3,5.0,54.0,24.0,151.0,0.199,52.0,2.0,10.0,45.0,99.0,10.0,2.0,22.0,5.0,13.0,69.0,0.0
09/09/2022,"Navy @ Norfolk, VA",3-1,4.0,47.0,23.0,134.0,0.179,38.0,10.0,7.0,43.0,84.0,2.0,1.0,20.0,3.0,11.0,68.0,2.0
09/10/2022,@ Old Dominion,3-0,3.0,38.0,13.0,104.0,0.24,35.0,7.0,7.0,38.0,59.0,4.0,1.0,26.0,3.0,14.0,59.0,2.0
09/16/2022,@ Virginia,1-3,4.0,37.0,20.0,121.0,0.14,32.0,2.0,6.0,46.0,88.0,7.0,1.0,14.0,2.0,8.0,47.0,2.0
09/16/2022,"Maryland @ Charlottesville, VA",0-3,3.0,32.0,13.0,97.0,0.196,31.0,4.0,3.0,39.0,68.0,8.0,0.0,4.0,1.0,2.0,38.0,0.0
09/17/2022,"Mercer @ Charlottesville, VA",3-1,4.0,44.0,13.0,111.0,0.279,38.0,7.0,12.0,41.0,67.0,6.0,1.0,14.0,3.0,8.0,59.0,1.0
09/23/2022,@ Tulsa,2-3,5.0,63.0,21.0,179.0,0.235,58.0,2.0,11.0,80.0,96.0,3.0,1.0,16.0,1.0,9.0,74.0,1.0
09/25/2022,@ Wichita St.,0-3,3.0,38.0,21.0,122.0,0.139,32.0,3.0,6.0,46.0,71.0,3.0,1.0,8.0,1.0,5.0,46.0,2.0
09/30/2022,Houston,0-3,3.0,34.0,11.0,93.0,0.247,33.0,6.0,6.0,35.0,66.0,9.0,2.0,16.0,3.0,10.0,50.0,1.0
10/02/2022,Tulane,3-1,4.0,52.0,17.0,143.0,0.245,45.0,11.0,5.0,60.0,78.0,5.0,0.0,27.0,2.0,13.5,76.5,0.0
10/05/2022,@ Temple,3-2,5.0,54.0,21.0,167.0,0.198,48.0,7.0,3.0,76.0,93.0,4.0,1.0,12.0,3.0,7.0,68.0,1.0
10/09/2022,Cincinnati,3-2,5.0,71.0,27.0,183.0,0.24,67.0,5.0,7.0,70.0,104.0,7.0,0.0,22.0,1.0,11.0,87.0,1.0
10/14/2022,@ South Fla.,2-3,5.0,55.0,32.0,169.0,0.136,46.0,12.0,5.0,64.0,102.0,5.0,2.0,24.0,1.0,14.0,81.0,1.0
10/16/2022,@ UCF,0-3,3.0,23.0,15.0,95.0,0.084,22.0,4.0,5.0,35.0,67.0,2.0,1.0,4.0,1.0,3.0,30.0,1.0
10/21/2022,Memphis,2-3,5.0,60.0,27.0,164.0,0.201,56.0,6.0,11.0,72.0,104.0,6.0,1.0,16.0,2.0,9.0,75.0,2.0
10/23/2022,SMU,0-3,3.0,32.0,13.0,96.0,0.198,27.0,3.0,5.0,40.0,65.0,7.0,1.0,8.0,1.0,5.0,40.0,1.0
10/28/2022,@ Tulane,2-3,5.0,68.0,22.0,189.0,0.243,64.0,6.0,17.0,77.0,105.0,12.0,1.0,20.0,0.0,11.0,85.0,3.0
10/30/2022,@ Houston,0-3,3.0,22.0,12.0,82.0,0.122,22.0,3.0,6.0,27.0,67.0,4.0,0.0,12.0,0.0,6.0,31.0,2.0
11/04/2022,Wichita St.,1-3,4.0,51.0,28.0,158.0,0.146,48.0,5.0,7.0,61.0,88.0,5.0,0.0,12.0,2.0,6.0,62.0,0.0
11/06/2022,Tulsa,3-1,4.0,57.0,16.0,128.0,0.32,52.0,3.0,6.0,69.0,66.0,6.0,1.0,20.0,1.0,11.0,71.0,2.0
