date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,@ N.C. A&T,3-2,5.0,58.0,26.0,162.0,0.198,56.0,6.0,11.0,82.0,87.0,7.0,1.0,10.0,2.0,6.0,70.0,1.0
08/27/2022,@ UNC Greensboro,2-3,5.0,52.0,26.0,171.0,0.152,48.0,9.0,6.0,74.0,95.0,5.0,3.0,20.0,2.0,13.0,74.0,3.0
08/27/2022,"Bethune-Cookman @ Greensboro, NC",3-1,4.0,56.0,26.0,144.0,0.208,51.0,10.0,8.0,66.0,68.0,5.0,1.0,12.0,4.0,7.0,73.0,0.0
08/30/2022,Loyola Maryland,1-3,4.0,46.0,20.0,148.0,0.176,45.0,4.0,5.0,70.0,78.0,6.0,0.0,26.0,4.0,13.0,63.0,0.0
09/02/2022,@ Virginia Tech,0-3,3.0,22.0,19.0,92.0,0.033,21.0,2.0,5.0,35.0,67.0,7.0,0.0,10.0,0.0,5.0,29.0,2.0
09/02/2022,"Old Dominion @ Blacksburg, VA",1-3,4.0,27.0,26.0,117.0,0.009,26.0,9.0,9.0,44.0,84.0,14.0,0.0,11.0,3.0,5.5,41.5,0.0
09/03/2022,"Marist @ Blacksburg, VA",1-3,4.0,47.0,25.0,140.0,0.157,43.0,5.0,9.0,47.0,86.0,8.0,1.0,6.0,0.0,4.0,56.0,1.0
09/06/2022,American,1-3,4.0,47.0,19.0,186.0,0.151,45.0,4.0,6.0,96.0,87.0,7.0,0.0,14.0,3.0,7.0,58.0,1.0
09/09/2022,"Alabama A&M @ Montgomery, AL",3-0,3.0,45.0,12.0,105.0,0.314,40.0,7.0,8.0,60.0,39.0,3.0,1.0,4.0,0.0,3.0,55.0,0.0
09/09/2022,@ Alabama St.,3-1,4.0,47.0,15.0,142.0,0.225,42.0,5.0,9.0,61.0,70.0,5.0,1.0,6.0,0.0,4.0,56.0,1.0
09/10/2022,"Alcorn @ Montgomery, AL",3-0,3.0,39.0,7.0,90.0,0.356,31.0,8.0,7.0,49.0,37.0,1.0,0.0,10.0,0.0,5.0,52.0,1.0
09/13/2022,@ George Washington,3-0,3.0,37.0,10.0,101.0,0.267,34.0,5.0,3.0,39.0,50.0,5.0,1.0,17.0,4.0,9.5,51.5,1.0
