date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,"Minnesota @ Fort Worth, TX",1-3,4.0,47.0,30.0,128.0,0.133,43.0,2.0,6.0,41.0,87.0,6.0,0.0,8.0,2.0,4.0,53.0,2.0
08/27/2022,"Wisconsin @ Fort Worth, TX",3-2,5.0,59.0,25.0,149.0,0.228,54.0,3.0,15.0,54.0,89.0,4.0,1.0,26.0,0.0,14.0,76.0,1.0
09/01/2022,@ Pepperdine,1-3,4.0,52.0,22.0,142.0,0.211,46.0,5.0,4.0,59.0,86.0,7.0,1.0,19.0,3.0,10.5,67.5,1.0
09/02/2022,"San Diego St. @ Malibu, Calif.",3-1,4.0,49.0,18.0,112.0,0.277,47.0,4.0,8.0,33.0,70.0,1.0,1.0,38.0,3.0,20.0,73.0,3.0
09/03/2022,"UC Santa Barbara @ Malibu, Calif.",3-0,3.0,38.0,13.0,76.0,0.329,35.0,6.0,8.0,26.0,48.0,4.0,0.0,16.0,1.0,8.0,52.0,1.0
09/08/2022,Colorado St.,3-0,3.0,41.0,19.0,98.0,0.224,38.0,7.0,7.0,41.0,63.0,7.0,1.0,24.0,0.0,13.0,61.0,1.0
09/10/2022,Arizona St.,3-0,3.0,49.0,13.0,105.0,0.343,44.0,3.0,11.0,55.0,53.0,2.0,6.0,4.0,2.0,8.0,60.0,3.0
09/10/2022,Evansville,3-0,3.0,45.0,3.0,62.0,0.677,39.0,7.0,7.0,32.0,28.0,1.0,2.0,2.0,2.0,3.0,55.0,0.0
09/13/2022,North Texas,3-0,3.0,42.0,10.0,86.0,0.372,40.0,7.0,7.0,32.0,48.0,2.0,2.0,22.0,0.0,13.0,62.0,1.0
09/15/2022,Tulsa,3-0,3.0,50.0,16.0,108.0,0.315,41.0,4.0,9.0,45.0,52.0,1.0,1.0,6.0,0.0,4.0,58.0,2.0
09/16/2022,Sam Houston,3-0,3.0,44.0,14.0,98.0,0.306,34.0,5.0,10.0,44.0,50.0,4.0,0.0,18.0,1.0,9.0,58.0,0.0
09/16/2022,McNeese,3-0,3.0,46.0,17.0,109.0,0.266,43.0,6.0,2.0,54.0,53.0,3.0,1.0,16.0,2.0,9.0,61.0,0.0
09/21/2022,TCU,3-1,4.0,49.0,11.0,126.0,0.302,46.0,7.0,6.0,49.0,74.0,6.0,0.0,18.0,0.0,9.0,65.0,3.0
09/28/2022,@ Iowa St.,1-3,4.0,53.0,18.0,132.0,0.265,50.0,4.0,7.0,53.0,84.0,2.0,2.0,12.0,6.0,8.0,65.0,1.0
10/01/2022,@ Kansas,3-2,5.0,62.0,22.0,167.0,0.24,57.0,2.0,15.0,61.0,98.0,2.0,4.0,24.0,2.0,16.0,80.0,0.0
10/05/2022,Oklahoma,3-2,5.0,57.0,24.0,136.0,0.243,52.0,8.0,18.0,58.0,85.0,8.0,0.0,18.0,5.0,9.0,74.0,3.0
10/08/2022,@ West Virginia,3-0,3.0,37.0,8.0,77.0,0.377,33.0,4.0,7.0,34.0,39.0,3.0,6.0,14.0,0.0,13.0,54.0,0.0
10/12/2022,@ Rice,3-0,3.0,47.0,13.0,107.0,0.318,39.0,6.0,8.0,40.0,54.0,3.0,1.0,8.0,0.0,5.0,58.0,0.0
10/15/2022,Texas,1-3,4.0,54.0,24.0,157.0,0.191,48.0,3.0,6.0,51.0,92.0,4.0,2.0,12.0,0.0,8.0,65.0,2.0
10/19/2022,Texas Tech,3-1,4.0,60.0,24.0,166.0,0.217,51.0,4.0,3.0,63.0,84.0,2.0,1.0,16.0,0.0,9.0,73.0,0.0
10/22/2022,@ Kansas St.,3-1,4.0,67.0,29.0,166.0,0.229,64.0,9.0,9.0,62.0,96.0,5.0,2.0,16.0,1.0,10.0,86.0,0.0
10/26/2022,@ Oklahoma,3-1,4.0,63.0,20.0,138.0,0.312,60.0,4.0,9.0,55.0,80.0,10.0,1.0,12.0,0.0,7.0,74.0,1.0
10/30/2022,West Virginia,3-0,3.0,39.0,11.0,82.0,0.341,35.0,6.0,7.0,40.0,40.0,4.0,1.0,16.0,0.0,9.0,54.0,1.0
11/02/2022,@ Texas Tech,3-1,4.0,54.0,25.0,144.0,0.201,49.0,9.0,6.0,55.0,85.0,5.0,2.0,16.0,0.0,10.0,73.0,0.0
11/05/2022,Kansas,3-0,3.0,48.0,18.0,116.0,0.259,45.0,4.0,6.0,51.0,61.0,2.0,2.0,14.0,1.0,9.0,61.0,0.0
11/12/2022,@ TCU,1-3,4.0,50.0,27.0,144.0,0.16,44.0,0.0,12.0,43.0,90.0,3.0,0.0,12.0,3.0,6.0,56.0,0.0
11/16/2022,Iowa St.,3-1,4.0,52.0,19.0,132.0,0.25,49.0,4.0,7.0,49.0,82.0,8.0,1.0,22.0,3.0,12.0,68.0,0.0
11/19/2022,@ Texas,1-3,4.0,49.0,21.0,134.0,0.209,45.0,9.0,7.0,46.0,82.0,6.0,0.0,18.0,3.0,9.0,67.0,0.0
11/26/2022,Kansas St.,3-0,3.0,44.0,17.0,119.0,0.227,42.0,5.0,6.0,54.0,57.0,3.0,2.0,10.0,6.0,7.0,56.0,1.0
12/01/2022,SFA,3-0,3.0,42.0,9.0,85.0,0.388,41.0,5.0,8.0,48.0,38.0,1.0,2.0,18.0,0.0,11.0,58.0,1.0
12/02/2022,Rice,3-2,5.0,63.0,22.0,169.0,0.243,58.0,2.0,7.0,64.0,100.0,2.0,2.0,19.0,3.0,11.5,76.5,3.0
12/08/2022,@ Louisville,0-3,3.0,29.0,19.0,102.0,0.098,28.0,3.0,5.0,39.0,65.0,6.0,0.0,6.0,1.0,3.0,35.0,0.0
