date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,Wichita St.,2-3,5.0,57.0,29.0,159.0,0.176,53.0,5.0,16.0,50.0,98.0,8.0,2.0,10.0,0.0,7.0,69.0,0.0
08/26/2022,Iowa St.,1-3,4.0,53.0,19.0,136.0,0.25,50.0,3.0,7.0,55.0,82.0,10.0,2.0,8.0,2.0,6.0,62.0,1.0
08/27/2022,Creighton,1-3,4.0,45.0,23.0,149.0,0.148,43.0,2.0,8.0,69.0,91.0,8.0,0.0,13.0,1.0,6.5,53.5,0.0
09/02/2022,"Santa Clara @ Phoenix, AZ",1-3,4.0,37.0,17.0,121.0,0.165,33.0,12.0,9.0,42.0,78.0,5.0,4.0,10.0,0.0,9.0,58.0,2.0
09/03/2022,"Idaho @ Phoenix, AZ",3-0,3.0,34.0,11.0,81.0,0.284,28.0,15.0,5.0,39.0,42.0,5.0,4.0,6.0,0.0,7.0,56.0,1.0
09/03/2022,@ Grand Canyon,1-3,4.0,42.0,18.0,136.0,0.176,38.0,8.0,22.0,49.0,81.0,7.0,2.0,0.0,0.0,2.0,52.0,0.0
09/09/2022,"Delaware @ Rock Hill, SC",0-3,3.0,22.0,15.0,82.0,0.085,20.0,1.0,6.0,21.0,62.0,11.0,1.0,8.0,1.0,5.0,28.0,1.0
09/09/2022,"Davidson @ Rock Hill, S.C.",3-1,4.0,46.0,15.0,132.0,0.235,38.0,9.0,9.0,63.0,62.0,3.0,2.0,18.0,3.0,11.0,66.0,0.0
09/10/2022,@ Winthrop,1-3,4.0,40.0,15.0,134.0,0.187,39.0,4.0,5.0,58.0,79.0,9.0,2.0,18.0,1.0,11.0,55.0,1.0
09/15/2022,Nicholls,3-0,3.0,43.0,11.0,102.0,0.314,39.0,5.0,3.0,40.0,61.0,5.0,4.0,10.0,3.0,9.0,57.0,2.0
09/15/2022,Morehead St.,3-0,3.0,44.0,18.0,100.0,0.26,42.0,2.0,6.0,40.0,51.0,1.0,1.0,16.0,0.0,9.0,55.0,1.0
09/16/2022,Idaho,1-3,4.0,64.0,23.0,144.0,0.285,56.0,4.0,11.0,51.0,84.0,3.0,0.0,14.0,0.0,7.0,75.0,1.0
09/20/2022,@ Colorado St.,1-3,4.0,35.0,11.0,100.0,0.24,35.0,7.0,10.0,28.0,84.0,11.0,0.0,6.0,1.0,3.0,45.0,1.0
09/24/2022,UNLV,0-3,3.0,37.0,17.0,97.0,0.206,33.0,2.0,14.0,26.0,70.0,3.0,2.0,4.0,1.0,4.0,43.0,1.0
09/29/2022,@ New Mexico,3-2,5.0,70.0,27.0,181.0,0.238,65.0,5.0,9.0,93.0,106.0,8.0,1.0,21.0,2.0,11.5,86.5,4.0
10/01/2022,@ Air Force,3-2,5.0,62.0,22.0,137.0,0.292,58.0,8.0,15.0,56.0,83.0,8.0,2.0,6.0,1.0,5.0,75.0,0.0
10/06/2022,San Jose St.,1-3,4.0,46.0,25.0,140.0,0.15,45.0,3.0,9.0,48.0,90.0,2.0,5.0,14.0,2.0,12.0,61.0,2.0
10/08/2022,Nevada,2-3,5.0,70.0,28.0,188.0,0.223,62.0,4.0,13.0,90.0,98.0,5.0,5.0,14.0,0.0,12.0,86.0,1.0
10/13/2022,@ San Diego St.,3-1,4.0,46.0,15.0,120.0,0.258,39.0,6.0,13.0,47.0,75.0,6.0,1.0,24.0,2.0,13.0,65.0,3.0
10/15/2022,@ Fresno St.,3-1,4.0,53.0,18.0,129.0,0.271,47.0,7.0,12.0,58.0,74.0,5.0,1.0,20.0,0.0,11.0,71.0,0.0
10/20/2022,Utah St.,1-3,4.0,40.0,21.0,129.0,0.147,35.0,4.0,10.0,46.0,87.0,7.0,6.0,18.0,0.0,15.0,59.0,0.0
10/22/2022,@ Boise St.,3-2,5.0,64.0,20.0,165.0,0.267,61.0,5.0,10.0,61.0,100.0,4.0,1.0,27.0,1.0,14.5,83.5,0.0
10/27/2022,Fresno St.,3-0,3.0,44.0,13.0,94.0,0.33,42.0,4.0,8.0,49.0,44.0,2.0,3.0,10.0,0.0,8.0,56.0,0.0
10/29/2022,San Diego St.,1-3,4.0,61.0,22.0,140.0,0.279,58.0,6.0,13.0,51.0,93.0,4.0,2.0,7.0,0.0,5.5,72.5,0.0
11/03/2022,@ Nevada,2-3,5.0,66.0,31.0,178.0,0.197,62.0,5.0,18.0,73.0,102.0,6.0,1.0,12.0,0.0,7.0,78.0,3.0
11/05/2022,@ San Jose St.,1-3,4.0,38.0,22.0,107.0,0.15,33.0,8.0,10.0,35.0,87.0,9.0,0.0,20.0,0.0,10.0,56.0,2.0
11/10/2022,Air Force,2-3,5.0,56.0,28.0,154.0,0.182,55.0,5.0,7.0,66.0,88.0,4.0,2.0,6.0,2.0,5.0,66.0,0.0
11/12/2022,New Mexico,2-3,5.0,65.0,33.0,181.0,0.177,64.0,5.0,15.0,66.0,105.0,3.0,5.0,4.0,0.0,7.0,77.0,0.0
11/15/2022,Colorado St.,0-3,3.0,40.0,16.0,110.0,0.218,36.0,2.0,11.0,41.0,68.0,4.0,6.0,2.0,1.0,7.0,49.0,0.0
11/17/2022,@ UNLV,0-3,3.0,32.0,11.0,83.0,0.253,28.0,1.0,14.0,17.0,66.0,7.0,2.0,2.0,1.0,3.0,36.0,0.0
