date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,@ Texas A&M,2-3,5.0,70.0,20.0,173.0,0.289,66.0,1.0,15.0,71.0,91.0,7.0,1.0,6.0,1.0,4.0,75.0,0.0
08/27/2022,"Pittsburgh @ Bryan-College Station, TX",0-3,3.0,32.0,17.0,103.0,0.146,31.0,5.0,7.0,34.0,70.0,5.0,1.0,6.0,1.0,4.0,41.0,0.0
08/28/2022,"San Diego @ Bryan-College Station, TX",0-3,3.0,38.0,22.0,135.0,0.119,34.0,5.0,4.0,52.0,69.0,6.0,2.0,8.0,0.0,6.0,49.0,1.0
09/01/2022,Texas St.,3-0,3.0,55.0,11.0,128.0,0.344,53.0,6.0,5.0,61.0,68.0,6.0,1.0,8.0,3.0,5.0,66.0,0.0
09/02/2022,West Virginia,3-0,3.0,35.0,16.0,92.0,0.207,33.0,4.0,4.0,37.0,51.0,8.0,6.0,17.0,1.0,14.5,53.5,0.0
09/04/2022,UCLA,2-3,5.0,53.0,32.0,160.0,0.131,48.0,7.0,9.0,58.0,94.0,5.0,2.0,20.0,2.0,12.0,72.0,1.0
09/09/2022,Southern California,1-3,4.0,54.0,32.0,142.0,0.155,48.0,9.0,10.0,53.0,88.0,8.0,1.0,8.0,4.0,5.0,68.0,0.0
09/10/2022,Southern California,3-2,5.0,54.0,17.0,133.0,0.278,49.0,8.0,12.0,50.0,82.0,3.0,4.0,12.0,3.0,10.0,72.0,0.0
09/23/2022,UC Davis,3-0,3.0,42.0,15.0,92.0,0.293,40.0,4.0,4.0,48.0,49.0,3.0,2.0,14.0,0.0,9.0,55.0,0.0
09/24/2022,UC Riverside,3-0,3.0,49.0,8.0,99.0,0.414,49.0,2.0,8.0,60.0,46.0,6.0,1.0,6.0,0.0,4.0,55.0,0.0
09/30/2022,@ Cal St. Fullerton,3-0,3.0,45.0,10.0,110.0,0.318,36.0,6.0,6.0,44.0,46.0,0.0,2.0,8.0,0.0,6.0,57.0,2.0
10/01/2022,@ Long Beach St.,3-1,4.0,51.0,20.0,133.0,0.233,46.0,1.0,13.0,60.0,68.0,2.0,1.0,10.0,2.0,6.0,58.0,0.0
10/07/2022,UC Irvine,3-0,3.0,56.0,8.0,102.0,0.471,54.0,5.0,4.0,37.0,48.0,1.0,2.0,8.0,0.0,6.0,67.0,0.0
10/08/2022,UC San Diego,3-1,4.0,69.0,31.0,162.0,0.235,66.0,7.0,8.0,68.0,87.0,3.0,1.0,8.0,4.0,5.0,81.0,1.0
10/14/2022,@ CSU Bakersfield,3-2,5.0,64.0,23.0,134.0,0.306,59.0,7.0,12.0,56.0,77.0,4.0,3.0,16.0,1.0,11.0,82.0,0.0
10/15/2022,@ Cal Poly,1-3,4.0,52.0,31.0,145.0,0.145,49.0,9.0,7.0,45.0,93.0,8.0,1.0,12.0,0.0,7.0,68.0,2.0
10/21/2022,CSUN,3-0,3.0,49.0,12.0,97.0,0.381,44.0,6.0,5.0,41.0,46.0,3.0,4.0,2.0,2.0,5.0,60.0,0.0
10/22/2022,UC Santa Barbara,3-1,4.0,54.0,21.0,150.0,0.22,51.0,4.0,12.0,66.0,74.0,3.0,1.0,14.0,2.0,8.0,66.0,0.0
10/27/2022,@ UC Riverside,3-0,3.0,40.0,18.0,102.0,0.216,38.0,6.0,2.0,53.0,46.0,3.0,5.0,10.0,1.0,10.0,56.0,0.0
10/29/2022,@ UC Davis,3-2,5.0,64.0,19.0,148.0,0.304,56.0,7.0,5.0,58.0,89.0,6.0,0.0,18.0,0.0,9.0,80.0,4.0
11/04/2022,Long Beach St.,3-0,3.0,40.0,15.0,97.0,0.258,38.0,7.0,2.0,51.0,51.0,4.0,1.0,10.0,3.0,6.0,53.0,0.0
11/05/2022,Cal St. Fullerton,3-0,3.0,46.0,10.0,102.0,0.353,43.0,4.0,4.0,37.0,53.0,6.0,3.0,8.0,4.0,7.0,57.0,0.0
11/11/2022,@ UC San Diego,3-0,3.0,49.0,12.0,102.0,0.363,46.0,5.0,5.0,50.0,45.0,2.0,4.0,6.0,0.0,7.0,61.0,0.0
11/12/2022,@ UC Irvine,3-0,3.0,42.0,14.0,126.0,0.222,39.0,4.0,5.0,56.0,54.0,3.0,1.0,10.0,1.0,6.0,52.0,1.0
11/18/2022,Cal Poly,3-1,4.0,54.0,18.0,118.0,0.305,48.0,3.0,8.0,44.0,66.0,8.0,3.0,14.0,4.0,10.0,67.0,0.0
11/20/2022,CSU Bakersfield,3-0,3.0,38.0,11.0,88.0,0.307,36.0,6.0,5.0,51.0,32.0,2.0,3.0,14.0,1.0,10.0,54.0,0.0
11/25/2022,@ UC Santa Barbara,3-2,5.0,76.0,21.0,173.0,0.318,69.0,7.0,6.0,71.0,95.0,6.0,1.0,12.0,5.0,7.0,90.0,0.0
11/26/2022,@ CSUN,3-1,4.0,56.0,16.0,128.0,0.312,46.0,10.0,8.0,46.0,68.0,4.0,4.0,18.0,4.0,13.0,79.0,1.0
12/02/2022,"LSU @ Stanford, CA",1-3,4.0,59.0,32.0,171.0,0.158,54.0,0.0,9.0,71.0,87.0,2.0,2.0,12.0,0.0,8.0,67.0,0.0
