date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,"Central Conn. St. @ New Rochelle, NY",0-3,3.0,15.0,16.0,86.0,-0.012,14.0,3.0,7.0,31.0,66.0,13.0,0.0,4.0,1.0,2.0,20.0,1.0
08/27/2022,@ Iona,1-3,4.0,46.0,28.0,137.0,0.131,45.0,8.0,9.0,58.0,91.0,14.0,0.0,6.0,1.0,3.0,57.0,0.0
08/27/2022,"Providence @ New Rochelle, NY",0-3,3.0,31.0,12.0,111.0,0.171,31.0,6.0,6.0,47.0,64.0,9.0,1.0,8.0,1.0,5.0,42.0,1.0
08/30/2022,@ Merrimack,3-0,3.0,30.0,21.0,85.0,0.106,27.0,10.0,2.0,43.0,50.0,7.0,7.0,0.0,3.0,7.0,47.0,0.0
09/02/2022,@ UC Irvine,0-3,3.0,27.0,16.0,95.0,0.116,22.0,2.0,5.0,28.0,73.0,8.0,0.0,6.0,0.0,3.0,32.0,1.0
09/03/2022,"Sacred Heart @ Irvine, CA",0-3,3.0,32.0,18.0,108.0,0.13,27.0,8.0,5.0,46.0,70.0,5.0,0.0,6.0,1.0,3.0,43.0,0.0
09/03/2022,"Dartmouth @ Irvine, CA",0-3,3.0,21.0,15.0,91.0,0.066,21.0,2.0,7.0,37.0,71.0,9.0,0.0,4.0,3.0,2.0,25.0,1.0
09/07/2022,@ New Hampshire,1-3,4.0,46.0,34.0,135.0,0.089,41.0,7.0,5.0,55.0,85.0,8.0,0.0,4.0,2.0,2.0,55.0,3.0
09/09/2022,"NJIT @ Providence, RI",2-3,5.0,49.0,35.0,183.0,0.077,45.0,13.0,8.0,73.0,102.0,7.0,0.0,10.0,2.0,5.0,67.0,0.0
09/10/2022,"Saint Peter's @ Providence, RI",3-0,3.0,43.0,14.0,93.0,0.312,32.0,10.0,3.0,31.0,50.0,3.0,1.0,10.0,0.0,6.0,59.0,0.0
09/10/2022,@ Providence,0-3,3.0,19.0,20.0,92.0,-0.011,18.0,1.0,7.0,47.0,64.0,11.0,1.0,6.0,1.0,4.0,24.0,1.0
09/16/2022,Navy,0-3,3.0,29.0,25.0,102.0,0.039,27.0,3.0,5.0,48.0,63.0,9.0,2.0,6.0,0.0,5.0,37.0,1.0
09/17/2022,Loyola Maryland,1-3,4.0,47.0,26.0,141.0,0.149,43.0,5.0,10.0,62.0,85.0,5.0,3.0,10.0,1.0,8.0,60.0,3.0
09/23/2022,@ Lehigh,1-3,4.0,51.0,28.0,154.0,0.149,48.0,9.0,11.0,67.0,89.0,8.0,1.0,2.0,1.0,2.0,62.0,3.0
09/24/2022,@ Bucknell,0-3,3.0,28.0,21.0,118.0,0.059,28.0,3.0,2.0,55.0,67.0,9.0,1.0,6.0,1.0,4.0,35.0,1.0
10/01/2022,Army West Point,1-3,4.0,35.0,24.0,134.0,0.082,32.0,6.0,10.0,50.0,89.0,8.0,1.0,8.0,0.0,5.0,46.0,1.0
10/02/2022,Colgate,0-3,3.0,23.0,13.0,76.0,0.132,21.0,1.0,9.0,24.0,64.0,7.0,1.0,10.0,0.0,6.0,30.0,4.0
10/07/2022,American,1-3,4.0,57.0,24.0,186.0,0.177,47.0,8.0,13.0,88.0,91.0,5.0,2.0,30.0,1.0,17.0,82.0,0.0
10/09/2022,@ Lafayette,0-3,3.0,19.0,14.0,75.0,0.067,17.0,7.0,10.0,22.0,66.0,13.0,1.0,12.0,1.0,7.0,33.0,1.0
10/15/2022,Lafayette,0-3,3.0,22.0,21.0,77.0,0.013,20.0,4.0,6.0,28.0,67.0,10.0,0.0,10.0,4.0,5.0,31.0,1.0
10/21/2022,@ Loyola Maryland,0-3,3.0,29.0,13.0,112.0,0.143,26.0,4.0,3.0,59.0,70.0,8.0,1.0,12.0,2.0,7.0,40.0,1.0
10/22/2022,@ Navy,0-3,3.0,30.0,13.0,94.0,0.181,29.0,4.0,8.0,39.0,69.0,13.0,2.0,10.0,1.0,7.0,41.0,2.0
10/28/2022,Bucknell,3-1,4.0,48.0,19.0,156.0,0.186,45.0,7.0,12.0,78.0,73.0,2.0,0.0,12.0,0.0,6.0,61.0,0.0
10/29/2022,Lehigh,1-3,4.0,40.0,26.0,137.0,0.102,35.0,6.0,9.0,62.0,84.0,7.0,1.0,8.0,0.0,5.0,51.0,3.0
11/04/2022,@ Colgate,0-3,3.0,17.0,14.0,82.0,0.037,16.0,6.0,4.0,27.0,65.0,9.0,0.0,4.0,1.0,2.0,25.0,3.0
11/05/2022,@ Army West Point,1-3,4.0,38.0,20.0,154.0,0.117,35.0,6.0,7.0,82.0,90.0,11.0,0.0,16.0,2.0,8.0,52.0,0.0
11/12/2022,@ American,0-3,3.0,26.0,22.0,103.0,0.039,24.0,4.0,3.0,38.0,67.0,6.0,0.0,10.0,0.0,5.0,35.0,0.0
