date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,"Norfolk St. @ Greenville, NC",3-0,3.0,48.0,12.0,92.0,0.391,44.0,5.0,11.0,33.0,46.0,1.0,2.0,14.0,0.0,9.0,62.0,0.0
08/26/2022,@ East Carolina,3-0,3.0,43.0,15.0,85.0,0.329,42.0,5.0,7.0,23.0,54.0,5.0,1.0,9.0,1.0,5.5,53.5,1.0
08/27/2022,"Furman @ Greenville, NC",3-0,3.0,44.0,3.0,78.0,0.526,39.0,5.0,11.0,31.0,44.0,4.0,0.0,16.0,1.0,8.0,57.0,0.0
09/02/2022,Princeton,3-1,4.0,59.0,23.0,168.0,0.214,58.0,9.0,5.0,83.0,90.0,5.0,1.0,18.0,3.0,10.0,78.0,4.0
09/03/2022,Radford,3-0,3.0,35.0,3.0,73.0,0.438,32.0,6.0,9.0,22.0,45.0,1.0,0.0,14.0,2.0,7.0,48.0,0.0
09/03/2022,Rutgers,3-2,5.0,55.0,28.0,161.0,0.168,50.0,4.0,14.0,65.0,90.0,6.0,1.0,29.0,2.0,15.5,74.5,1.0
09/04/2022,Morgan St.,3-0,3.0,41.0,9.0,79.0,0.405,39.0,6.0,7.0,36.0,38.0,2.0,0.0,10.0,1.0,5.0,52.0,0.0
09/09/2022,"Bowling Green @ Pittsburgh, PA",3-0,3.0,46.0,13.0,127.0,0.26,42.0,6.0,7.0,54.0,62.0,7.0,3.0,16.0,3.0,11.0,63.0,0.0
09/10/2022,"American @ Pittsburgh, PA",3-0,3.0,54.0,15.0,132.0,0.295,47.0,3.0,6.0,46.0,66.0,0.0,0.0,12.0,0.0,6.0,63.0,0.0
09/10/2022,@ Pittsburgh,3-1,4.0,51.0,18.0,120.0,0.275,51.0,8.0,7.0,33.0,72.0,2.0,2.0,29.0,2.0,16.5,75.5,2.0
09/17/2022,Hampton,3-0,3.0,44.0,13.0,95.0,0.326,41.0,11.0,5.0,46.0,41.0,0.0,0.0,14.0,1.0,7.0,62.0,0.0
09/18/2022,Hampton,3-0,3.0,49.0,17.0,108.0,0.296,45.0,7.0,4.0,42.0,42.0,0.0,0.0,9.0,1.0,4.5,60.5,0.0
09/24/2022,@ Stony Brook,3-0,3.0,54.0,14.0,108.0,0.37,51.0,7.0,7.0,47.0,64.0,5.0,2.0,4.0,2.0,4.0,65.0,0.0
09/25/2022,@ Stony Brook,3-0,3.0,49.0,13.0,100.0,0.36,45.0,9.0,5.0,39.0,54.0,3.0,0.0,11.0,3.0,5.5,63.5,0.0
10/01/2022,N.C. A&T,3-0,3.0,36.0,11.0,72.0,0.347,36.0,9.0,10.0,30.0,41.0,4.0,1.0,18.0,2.0,10.0,55.0,1.0
10/02/2022,N.C. A&T,3-1,4.0,49.0,22.0,135.0,0.2,46.0,9.0,10.0,49.0,82.0,5.0,0.0,29.0,2.0,14.5,72.5,2.0
10/08/2022,@ Delaware,3-0,3.0,40.0,19.0,115.0,0.183,37.0,3.0,8.0,45.0,56.0,4.0,3.0,12.0,0.0,9.0,52.0,0.0
10/09/2022,@ Delaware,3-0,3.0,45.0,11.0,85.0,0.4,44.0,5.0,12.0,29.0,49.0,0.0,2.0,10.0,0.0,7.0,57.0,0.0
10/15/2022,@ Elon,2-3,5.0,62.0,35.0,170.0,0.159,59.0,6.0,10.0,72.0,92.0,4.0,2.0,24.0,3.0,14.0,82.0,0.0
10/16/2022,@ Elon,3-1,4.0,47.0,19.0,136.0,0.206,45.0,9.0,7.0,57.0,69.0,3.0,5.0,28.0,1.0,19.0,75.0,0.0
10/23/2022,Chicago St.,3-1,4.0,59.0,19.0,149.0,0.268,55.0,6.0,10.0,62.0,83.0,7.0,2.0,26.0,0.0,15.0,80.0,0.0
10/29/2022,William & Mary,3-1,4.0,56.0,22.0,128.0,0.266,55.0,4.0,9.0,44.0,74.0,2.0,3.0,24.0,0.0,15.0,75.0,1.0
10/30/2022,William & Mary,3-1,4.0,60.0,24.0,129.0,0.279,56.0,5.0,8.0,63.0,75.0,6.0,2.0,19.0,1.0,11.5,76.5,0.0
11/05/2022,@ Col. of Charleston,3-1,4.0,58.0,20.0,142.0,0.268,54.0,9.0,12.0,55.0,79.0,2.0,1.0,16.0,2.0,9.0,76.0,1.0
11/06/2022,@ Col. of Charleston,3-0,3.0,42.0,13.0,98.0,0.296,37.0,8.0,7.0,43.0,57.0,4.0,4.0,11.0,2.0,9.5,59.5,1.0
11/12/2022,Hofstra,3-0,3.0,39.0,11.0,90.0,0.311,36.0,5.0,10.0,40.0,47.0,3.0,2.0,12.0,1.0,8.0,52.0,1.0
11/13/2022,Hofstra,3-2,5.0,53.0,26.0,134.0,0.201,49.0,4.0,9.0,58.0,82.0,6.0,1.0,24.0,4.0,13.0,70.0,2.0
11/17/2022,Stony Brook,3-1,4.0,44.0,17.0,112.0,0.241,41.0,4.0,7.0,52.0,69.0,11.0,2.0,20.0,2.0,12.0,60.0,0.0
11/18/2022,Northeastern,3-0,3.0,43.0,22.0,114.0,0.184,41.0,4.0,9.0,50.0,67.0,5.0,1.0,33.0,1.0,17.5,64.5,0.0
11/19/2022,Delaware,3-0,3.0,49.0,14.0,100.0,0.35,44.0,8.0,10.0,39.0,52.0,3.0,0.0,6.0,2.0,3.0,60.0,0.0
12/01/2022,"Georgia @ Austin, TX",1-3,4.0,49.0,24.0,133.0,0.188,44.0,3.0,11.0,45.0,87.0,6.0,0.0,26.0,1.0,13.0,65.0,1.0
