date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,Mississippi Val.,3-0,3.0,32.0,12.0,81.0,0.247,26.0,19.0,4.0,33.0,29.0,4.0,1.0,4.0,3.0,3.0,54.0,0.0
08/26/2022,Saint Louis,2-3,5.0,66.0,24.0,180.0,0.233,62.0,10.0,13.0,84.0,94.0,9.0,1.0,4.0,4.0,3.0,79.0,0.0
08/27/2022,Little Rock,3-2,5.0,53.0,30.0,159.0,0.145,47.0,2.0,10.0,62.0,90.0,9.0,3.0,8.0,1.0,7.0,62.0,1.0
09/02/2022,"Western Ill. @ Martin, TN",3-2,5.0,60.0,26.0,137.0,0.248,56.0,4.0,12.0,59.0,83.0,5.0,5.0,18.0,1.0,14.0,78.0,3.0
09/02/2022,"Alabama A&M @ Martin, TN",3-0,3.0,39.0,9.0,84.0,0.357,37.0,7.0,3.0,38.0,34.0,1.0,1.0,10.0,1.0,6.0,52.0,1.0
09/03/2022,@ UT Martin,3-1,4.0,56.0,21.0,129.0,0.271,52.0,6.0,9.0,64.0,78.0,9.0,1.0,6.0,4.0,4.0,66.0,1.0
09/09/2022,@ Ball St.,0-3,3.0,35.0,14.0,87.0,0.241,35.0,5.0,3.0,29.0,68.0,6.0,1.0,4.0,0.0,3.0,43.0,1.0
09/09/2022,"Green Bay @ Muncie, IN",0-3,3.0,35.0,15.0,107.0,0.187,31.0,2.0,5.0,54.0,68.0,15.0,0.0,2.0,2.0,1.0,38.0,0.0
09/10/2022,"Alabama @ Muncie, IN",1-3,4.0,46.0,20.0,122.0,0.213,40.0,6.0,8.0,55.0,85.0,15.0,2.0,16.0,4.0,10.0,62.0,2.0
09/16/2022,"Eastern Wash. @ Nacogdoches, TX",1-3,4.0,48.0,24.0,124.0,0.194,46.0,6.0,5.0,43.0,87.0,9.0,0.0,12.0,3.0,6.0,60.0,3.0
09/16/2022,"Tex. A&M-Commerce @ Nacogdoches, TX",1-3,4.0,49.0,29.0,149.0,0.134,43.0,3.0,11.0,65.0,86.0,7.0,1.0,2.0,0.0,2.0,54.0,4.0
09/17/2022,@ SFA,0-3,3.0,26.0,15.0,98.0,0.112,25.0,7.0,5.0,38.0,69.0,8.0,3.0,6.0,0.0,6.0,39.0,0.0
09/23/2022,Ga. Southern,2-3,5.0,60.0,30.0,178.0,0.169,54.0,7.0,9.0,75.0,93.0,4.0,4.0,4.0,3.0,6.0,73.0,2.0
