date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,@ Georgia,0-3,3.0,22.0,23.0,78.0,-0.013,21.0,2.0,8.0,24.0,60.0,6.0,0.0,4.0,0.0,2.0,26.0,0.0
08/27/2022,"Santa Clara @ Athens, GA",3-2,5.0,69.0,20.0,142.0,0.345,64.0,10.0,13.0,49.0,80.0,9.0,2.0,6.0,1.0,5.0,84.0,0.0
08/27/2022,"Chattanooga @ Athens, GA",3-1,4.0,66.0,15.0,148.0,0.345,62.0,11.0,12.0,64.0,73.0,8.0,4.0,14.0,2.0,11.0,88.0,0.0
09/02/2022,@ LSU,0-3,3.0,26.0,21.0,83.0,0.06,24.0,1.0,10.0,19.0,65.0,8.0,1.0,6.0,0.0,4.0,31.0,0.0
09/02/2022,"Penn St. @ Baton Rouge, LA",0-3,3.0,32.0,14.0,91.0,0.198,31.0,2.0,7.0,23.0,72.0,6.0,0.0,8.0,0.0,4.0,38.0,0.0
09/03/2022,"Iowa St. @ Baton Rouge, LA",2-3,5.0,50.0,32.0,136.0,0.132,47.0,7.0,13.0,43.0,95.0,8.0,2.0,6.0,2.0,5.0,62.0,0.0
09/09/2022,"North Florida @ Birmingham, AL",3-1,4.0,49.0,17.0,128.0,0.25,44.0,9.0,13.0,59.0,73.0,3.0,4.0,14.0,0.0,11.0,69.0,0.0
09/10/2022,"Auburn @ Birmingham, AL",1-3,4.0,50.0,29.0,159.0,0.132,47.0,5.0,18.0,58.0,90.0,9.0,3.0,8.0,1.0,7.0,62.0,1.0
09/11/2022,@ UAB,3-2,5.0,57.0,31.0,192.0,0.135,49.0,8.0,5.0,67.0,96.0,4.0,1.0,14.0,3.0,8.0,73.0,1.0
09/15/2022,Alabama St.,3-0,3.0,38.0,16.0,83.0,0.265,36.0,7.0,10.0,30.0,49.0,3.0,1.0,8.0,0.0,5.0,50.0,3.0
09/16/2022,Gardner-Webb,3-1,4.0,57.0,20.0,124.0,0.298,55.0,11.0,11.0,38.0,69.0,6.0,4.0,6.0,0.0,7.0,75.0,1.0
09/17/2022,Jacksonville,2-3,5.0,57.0,30.0,182.0,0.148,50.0,9.0,12.0,74.0,83.0,8.0,6.0,4.0,0.0,8.0,74.0,1.0
09/22/2022,Louisiana,3-2,5.0,61.0,29.0,168.0,0.19,53.0,9.0,8.0,65.0,90.0,10.0,5.0,10.0,0.0,10.0,80.0,2.0
