date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,"Winthrop @ Columbia, S.C.",3-0,3.0,42.0,10.0,94.0,0.34,35.0,5.0,5.0,36.0,41.0,2.0,4.0,6.0,0.0,7.0,54.0,0.0
08/26/2022,@ South Carolina,0-3,3.0,36.0,21.0,110.0,0.136,32.0,4.0,6.0,37.0,69.0,1.0,1.0,10.0,2.0,6.0,46.0,0.0
08/27/2022,"Sacred Heart @ Columbia, S.C.",3-2,5.0,60.0,24.0,160.0,0.225,55.0,8.0,7.0,66.0,0.0,5.0,6.0,22.0,0.0,17.0,85.0,0.0
09/01/2022,Wichita St.,3-1,4.0,64.0,26.0,159.0,0.239,61.0,6.0,11.0,66.0,81.0,2.0,0.0,12.0,1.0,6.0,76.0,0.0
09/03/2022,Northern Colo.,3-2,5.0,73.0,23.0,193.0,0.259,70.0,7.0,12.0,68.0,98.0,3.0,2.0,22.0,2.0,13.0,93.0,0.0
09/08/2022,Florida St.,0-3,3.0,35.0,20.0,114.0,0.132,33.0,5.0,7.0,51.0,67.0,6.0,1.0,16.0,1.0,9.0,49.0,0.0
09/10/2022,Creighton,2-3,5.0,74.0,28.0,205.0,0.224,72.0,5.0,14.0,76.0,108.0,4.0,0.0,24.0,4.0,12.0,91.0,0.0
09/15/2022,"UCF @ Lawrence, KS",2-3,5.0,63.0,26.0,168.0,0.22,60.0,7.0,8.0,56.0,96.0,5.0,1.0,20.0,1.0,11.0,81.0,1.0
09/16/2022,"Lipscomb @ Lawrence, KS",3-0,3.0,38.0,12.0,93.0,0.28,36.0,5.0,6.0,44.0,48.0,3.0,0.0,14.0,2.0,7.0,50.0,0.0
09/17/2022,@ Kansas,1-3,4.0,41.0,24.0,128.0,0.133,36.0,7.0,14.0,42.0,88.0,9.0,2.0,20.0,4.0,12.0,60.0,1.0
09/22/2022,@ South Dakota,2-3,5.0,65.0,29.0,184.0,0.196,62.0,8.0,16.0,68.0,93.0,8.0,2.0,24.0,0.0,14.0,87.0,0.0
09/24/2022,@ South Dakota St.,2-3,5.0,66.0,29.0,180.0,0.206,63.0,5.0,12.0,66.0,103.0,10.0,0.0,18.0,0.0,9.0,80.0,0.0
09/29/2022,Western Ill.,3-0,3.0,59.0,10.0,110.0,0.445,58.0,5.0,8.0,53.0,56.0,4.0,0.0,8.0,2.0,4.0,68.0,1.0
10/01/2022,St. Thomas (MN),3-0,3.0,46.0,30.0,146.0,0.11,46.0,6.0,6.0,60.0,62.0,4.0,0.0,11.0,1.0,5.5,57.5,0.0
10/04/2022,@ Denver,3-0,3.0,42.0,14.0,88.0,0.318,40.0,4.0,9.0,32.0,51.0,2.0,0.0,20.0,1.0,10.0,56.0,0.0
10/06/2022,@ Oral Roberts,3-0,3.0,39.0,20.0,109.0,0.174,37.0,9.0,6.0,43.0,58.0,1.0,0.0,16.0,2.0,8.0,56.0,0.0
10/08/2022,@ Kansas City,3-0,3.0,49.0,24.0,126.0,0.198,46.0,6.0,5.0,49.0,59.0,4.0,0.0,12.0,1.0,6.0,61.0,0.0
10/13/2022,North Dakota,3-0,3.0,39.0,10.0,99.0,0.293,37.0,4.0,10.0,47.0,42.0,1.0,1.0,14.0,1.0,8.0,51.0,1.0
10/15/2022,North Dakota St.,3-1,4.0,70.0,27.0,182.0,0.236,61.0,7.0,11.0,72.0,88.0,3.0,1.0,14.0,4.0,8.0,85.0,0.0
10/20/2022,South Dakota St.,3-1,4.0,60.0,26.0,170.0,0.2,58.0,6.0,8.0,75.0,84.0,3.0,1.0,20.0,2.0,11.0,77.0,1.0
10/22/2022,South Dakota,1-3,4.0,62.0,19.0,160.0,0.269,56.0,4.0,12.0,64.0,87.0,3.0,0.0,16.0,1.0,8.0,74.0,1.0
10/27/2022,@ St. Thomas (MN),3-1,4.0,57.0,10.0,133.0,0.353,54.0,10.0,14.0,48.0,65.0,1.0,1.0,11.0,1.0,6.5,73.5,0.0
10/29/2022,@ Western Ill.,3-0,3.0,46.0,5.0,98.0,0.418,43.0,6.0,5.0,52.0,38.0,2.0,0.0,8.0,0.0,4.0,56.0,1.0
11/03/2022,Kansas City,3-1,4.0,63.0,25.0,186.0,0.204,58.0,5.0,7.0,79.0,82.0,7.0,2.0,12.0,1.0,8.0,76.0,2.0
11/05/2022,Oral Roberts,3-0,3.0,45.0,20.0,125.0,0.2,42.0,11.0,3.0,51.0,66.0,3.0,1.0,14.0,1.0,8.0,64.0,0.0
11/10/2022,@ North Dakota St.,2-3,5.0,77.0,17.0,175.0,0.343,69.0,3.0,11.0,57.0,109.0,11.0,1.0,10.0,3.0,6.0,86.0,1.0
11/12/2022,@ North Dakota,3-0,3.0,44.0,12.0,106.0,0.302,43.0,10.0,12.0,42.0,61.0,6.0,0.0,10.0,0.0,5.0,59.0,0.0
11/19/2022,Denver,3-1,4.0,53.0,17.0,115.0,0.313,49.0,8.0,5.0,50.0,55.0,4.0,4.0,16.0,3.0,12.0,73.0,0.0
11/25/2022,North Dakota St.,3-1,4.0,46.0,24.0,142.0,0.155,45.0,8.0,5.0,62.0,79.0,3.0,2.0,20.0,1.0,12.0,66.0,1.0
11/26/2022,@ South Dakota,0-3,3.0,39.0,19.0,119.0,0.168,33.0,2.0,4.0,47.0,75.0,8.0,1.0,14.0,2.0,8.0,49.0,2.0
12/02/2022,"Pacific @ Portland, OR",1-3,4.0,34.0,25.0,140.0,0.064,33.0,6.0,9.0,63.0,83.0,8.0,1.0,24.0,3.0,13.0,53.0,0.0
