date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/27/2022,Stanford,0-3,3.0,30.0,19.0,89.0,0.124,29.0,3.0,8.0,36.0,70.0,7.0,1.0,2.0,2.0,2.0,35.0,1.0
08/28/2022,@ Lipscomb,0-3,3.0,28.0,18.0,85.0,0.118,25.0,2.0,1.0,36.0,62.0,10.0,2.0,2.0,4.0,3.0,33.0,2.0
09/02/2022,"Prairie View @ Stephenville, TX",3-0,3.0,33.0,10.0,93.0,0.247,26.0,5.0,7.0,33.0,44.0,1.0,6.0,6.0,0.0,9.0,47.0,3.0
09/02/2022,@ Tarleton St.,0-3,3.0,36.0,21.0,117.0,0.128,33.0,1.0,8.0,45.0,65.0,3.0,1.0,8.0,1.0,5.0,42.0,0.0
09/03/2022,"Southeastern La. @ Stephenville, TX",1-3,4.0,52.0,24.0,183.0,0.153,44.0,4.0,6.0,70.0,95.0,8.0,0.0,10.0,0.0,5.0,61.0,2.0
09/06/2022,@ Evansville,3-1,4.0,56.0,20.0,140.0,0.257,51.0,7.0,7.0,44.0,75.0,7.0,2.0,20.0,0.0,12.0,75.0,0.0
09/09/2022,"Nevada @ Berkeley, CA",1-3,4.0,44.0,33.0,141.0,0.078,40.0,6.0,3.0,74.0,84.0,8.0,0.0,10.0,1.0,5.0,55.0,1.0
09/09/2022,@ California,0-3,3.0,28.0,27.0,119.0,0.008,27.0,1.0,4.0,49.0,67.0,5.0,2.0,12.0,1.0,8.0,37.0,1.0
09/10/2022,"Utah Tech @ Berkeley, CA",2-3,5.0,53.0,23.0,165.0,0.182,47.0,10.0,7.0,76.0,87.0,3.0,2.0,14.0,1.0,9.0,72.0,3.0
09/15/2022,Belmont,3-0,3.0,44.0,13.0,118.0,0.263,44.0,4.0,3.0,52.0,49.0,2.0,2.0,12.0,0.0,8.0,56.0,0.0
09/16/2022,Bethune-Cookman,3-0,3.0,37.0,15.0,105.0,0.21,36.0,9.0,7.0,47.0,55.0,4.0,2.0,10.0,0.0,7.0,53.0,2.0
09/17/2022,Alcorn,3-0,3.0,39.0,9.0,81.0,0.37,33.0,4.0,9.0,42.0,32.0,0.0,0.0,17.0,1.0,8.5,51.5,0.0
09/17/2022,North Ala.,3-1,4.0,67.0,32.0,176.0,0.199,60.0,10.0,8.0,85.0,81.0,4.0,2.0,2.0,0.0,3.0,80.0,0.0
09/20/2022,@ UT Martin,1-3,4.0,51.0,24.0,153.0,0.176,47.0,5.0,9.0,65.0,92.0,6.0,4.0,8.0,2.0,8.0,64.0,1.0
09/23/2022,@ Southeast Mo. St.,0-3,3.0,34.0,15.0,121.0,0.157,33.0,1.0,5.0,60.0,69.0,10.0,2.0,22.0,0.0,13.0,48.0,0.0
09/24/2022,@ Southeast Mo. St.,2-3,5.0,56.0,35.0,198.0,0.106,51.0,5.0,5.0,98.0,101.0,4.0,4.0,16.0,0.0,12.0,73.0,0.0
09/29/2022,Tennessee Tech,3-0,3.0,39.0,15.0,97.0,0.247,36.0,4.0,5.0,38.0,56.0,4.0,3.0,14.0,3.0,10.0,53.0,0.0
09/30/2022,Tennessee Tech,3-1,4.0,59.0,21.0,143.0,0.266,55.0,7.0,9.0,62.0,79.0,3.0,1.0,23.0,0.0,12.5,78.5,5.0
10/06/2022,@ Morehead St.,1-3,4.0,42.0,23.0,152.0,0.125,37.0,4.0,7.0,60.0,92.0,5.0,2.0,8.0,5.0,6.0,52.0,0.0
10/07/2022,@ Morehead St.,2-3,5.0,46.0,29.0,159.0,0.107,40.0,4.0,4.0,62.0,94.0,5.0,4.0,32.0,1.0,20.0,70.0,0.0
10/11/2022,UT Martin,2-3,5.0,70.0,30.0,170.0,0.235,62.0,6.0,13.0,65.0,100.0,2.0,6.0,8.0,1.0,10.0,86.0,1.0
10/14/2022,@ Lindenwood,3-1,4.0,49.0,19.0,133.0,0.226,41.0,7.0,6.0,62.0,71.0,6.0,0.0,12.0,0.0,6.0,62.0,0.0
10/15/2022,@ Lindenwood,0-3,3.0,33.0,18.0,114.0,0.132,30.0,4.0,6.0,47.0,66.0,6.0,0.0,6.0,0.0,3.0,40.0,0.0
10/21/2022,SIUE,3-2,5.0,72.0,32.0,165.0,0.242,66.0,7.0,7.0,60.0,95.0,3.0,5.0,12.0,0.0,11.0,90.0,0.0
10/22/2022,SIUE,3-1,4.0,54.0,24.0,168.0,0.179,45.0,3.0,7.0,85.0,74.0,3.0,9.0,6.0,2.0,12.0,69.0,1.0
