date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,"Army West Point @ San Diego, Calif.",3-1,4.0,45.0,11.0,127.0,0.268,41.0,7.0,7.0,44.0,74.0,5.0,2.0,22.0,0.0,13.0,65.0,0.0
08/26/2022,@ San Diego St.,3-0,3.0,37.0,8.0,81.0,0.358,37.0,4.0,9.0,32.0,61.0,7.0,0.0,24.0,0.0,12.0,53.0,4.0
08/27/2022,"UC San Diego @ San Diego, Calif.",2-3,5.0,54.0,24.0,154.0,0.195,52.0,11.0,8.0,60.0,92.0,9.0,1.0,26.0,1.0,14.0,79.0,4.0
09/01/2022,@ Utah Valley,1-3,4.0,35.0,32.0,129.0,0.023,32.0,5.0,4.0,46.0,86.0,12.0,2.0,12.0,0.0,8.0,48.0,0.0
09/02/2022,"Northern Ariz. @ Orem, UT",3-0,3.0,63.0,20.0,145.0,0.297,61.0,0.0,6.0,75.0,63.0,2.0,1.0,8.0,0.0,5.0,68.0,1.0
09/09/2022,Utah Tech,3-1,4.0,50.0,15.0,132.0,0.265,48.0,6.0,8.0,59.0,72.0,4.0,0.0,12.0,3.0,6.0,62.0,1.0
09/09/2022,Tennessee St.,3-0,3.0,37.0,10.0,109.0,0.248,34.0,5.0,6.0,51.0,47.0,1.0,0.0,16.0,1.0,8.0,50.0,1.0
09/10/2022,Nevada,1-3,4.0,55.0,29.0,167.0,0.156,54.0,4.0,9.0,80.0,81.0,7.0,1.0,20.0,4.0,11.0,70.0,1.0
09/15/2022,@ Saint Mary's (CA),3-0,3.0,48.0,18.0,115.0,0.261,48.0,7.0,4.0,51.0,65.0,4.0,3.0,22.0,6.0,14.0,69.0,2.0
09/17/2022,UC Davis,3-2,5.0,63.0,28.0,166.0,0.211,60.0,8.0,6.0,85.0,92.0,8.0,4.0,14.0,2.0,11.0,82.0,1.0
09/21/2022,Stanford,0-3,3.0,31.0,11.0,75.0,0.267,28.0,3.0,3.0,34.0,60.0,5.0,0.0,16.0,1.0,8.0,42.0,2.0
09/23/2022,@ Oregon St.,2-3,5.0,63.0,29.0,183.0,0.186,61.0,9.0,8.0,79.0,102.0,3.0,3.0,24.0,3.0,15.0,87.0,2.0
09/30/2022,Washington St.,0-3,3.0,19.0,16.0,86.0,0.035,18.0,3.0,7.0,35.0,65.0,5.0,1.0,4.0,0.0,3.0,25.0,1.0
10/02/2022,Washington,0-3,3.0,24.0,17.0,86.0,0.081,23.0,4.0,4.0,29.0,63.0,8.0,0.0,10.0,1.0,5.0,33.0,0.0
10/07/2022,@ Utah,0-3,3.0,35.0,23.0,98.0,0.122,31.0,5.0,2.0,41.0,72.0,8.0,2.0,4.0,1.0,4.0,44.0,0.0
10/09/2022,@ Colorado,0-3,3.0,42.0,20.0,107.0,0.206,41.0,5.0,3.0,40.0,69.0,3.0,1.0,4.0,1.0,3.0,50.0,1.0
10/14/2022,@ Arizona St.,0-3,3.0,32.0,24.0,118.0,0.068,30.0,4.0,5.0,48.0,72.0,1.0,1.0,18.0,3.0,10.0,46.0,0.0
10/16/2022,@ Arizona,0-3,3.0,33.0,24.0,117.0,0.077,29.0,2.0,4.0,44.0,69.0,4.0,1.0,8.0,0.0,5.0,40.0,2.0
10/21/2022,Southern California,1-3,4.0,47.0,14.0,124.0,0.266,45.0,10.0,5.0,39.0,89.0,5.0,1.0,12.0,3.0,7.0,64.0,0.0
10/23/2022,UCLA,0-3,3.0,23.0,16.0,84.0,0.083,22.0,4.0,5.0,26.0,65.0,7.0,1.0,8.0,2.0,5.0,32.0,1.0
10/28/2022,@ Washington,0-3,3.0,36.0,15.0,90.0,0.233,33.0,3.0,4.0,33.0,64.0,12.0,1.0,2.0,3.0,2.0,41.0,0.0
10/30/2022,@ Washington St.,0-3,3.0,28.0,17.0,93.0,0.118,26.0,3.0,5.0,30.0,69.0,9.0,3.0,6.0,2.0,6.0,37.0,1.0
11/04/2022,Colorado,1-3,4.0,49.0,30.0,137.0,0.139,47.0,6.0,4.0,61.0,88.0,3.0,0.0,10.0,1.0,5.0,60.0,2.0
11/06/2022,Utah,2-3,5.0,49.0,18.0,130.0,0.238,43.0,8.0,8.0,44.0,90.0,10.0,1.0,12.0,1.0,7.0,64.0,1.0
11/10/2022,@ UCLA,2-3,5.0,58.0,23.0,170.0,0.206,58.0,4.0,10.0,64.0,95.0,5.0,3.0,20.0,0.0,13.0,75.0,1.0
11/12/2022,@ Southern California,2-3,5.0,59.0,28.0,184.0,0.168,57.0,15.0,14.0,65.0,101.0,2.0,1.0,12.0,7.0,7.0,81.0,3.0
11/17/2022,Arizona,2-3,5.0,50.0,30.0,184.0,0.109,47.0,2.0,7.0,83.0,99.0,13.0,1.0,18.0,2.0,10.0,62.0,2.0
11/20/2022,Arizona St.,2-3,5.0,61.0,25.0,168.0,0.214,59.0,8.0,8.0,72.0,101.0,10.0,1.0,20.0,2.0,11.0,80.0,2.0
11/23/2022,Oregon,0-3,3.0,30.0,18.0,90.0,0.133,28.0,1.0,4.0,30.0,65.0,8.0,0.0,6.0,0.0,3.0,34.0,0.0
11/25/2022,@ Stanford,0-3,3.0,25.0,18.0,89.0,0.079,24.0,1.0,4.0,25.0,68.0,3.0,1.0,4.0,2.0,3.0,29.0,1.0
