date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
09/02/2022,Rhode Island,3-0,3.0,42.0,12.0,115.0,0.261,34.0,5.0,10.0,60.0,40.0,2.0,0.0,16.0,0.0,8.0,55.0,0.0
09/03/2022,Air Force,2-3,5.0,61.0,26.0,155.0,0.226,57.0,11.0,5.0,58.0,95.0,10.0,0.0,16.0,1.0,8.0,80.0,1.0
09/03/2022,Siena,3-1,4.0,47.0,12.0,112.0,0.312,45.0,8.0,9.0,56.0,62.0,9.0,1.0,10.0,0.0,6.0,61.0,0.0
09/06/2022,@ Bryant,2-3,5.0,57.0,28.0,156.0,0.186,52.0,5.0,13.0,65.0,99.0,3.0,2.0,32.0,0.0,18.0,80.0,1.0
09/09/2022,@ Rice,0-3,3.0,28.0,13.0,107.0,0.14,26.0,4.0,5.0,41.0,63.0,1.0,1.0,6.0,0.0,4.0,36.0,0.0
09/10/2022,"Texas Tech @ Houston, TX",0-3,3.0,24.0,19.0,97.0,0.052,23.0,2.0,2.0,32.0,67.0,6.0,2.0,6.0,0.0,5.0,31.0,0.0
09/10/2022,"A&M-Corpus Christi @ Houston, TX",3-2,5.0,63.0,19.0,161.0,0.273,62.0,3.0,9.0,69.0,92.0,4.0,4.0,16.0,1.0,12.0,78.0,1.0
09/17/2022,@ UConn,1-3,4.0,48.0,27.0,154.0,0.136,45.0,4.0,11.0,61.0,89.0,4.0,2.0,20.0,1.0,12.0,64.0,2.0
09/17/2022,"Lindenwood @ Mansfield, CT",3-1,4.0,53.0,22.0,142.0,0.218,48.0,7.0,2.0,64.0,76.0,11.0,4.0,12.0,1.0,10.0,70.0,2.0
09/23/2022,Yale,2-3,5.0,62.0,20.0,162.0,0.259,56.0,5.0,13.0,64.0,93.0,6.0,1.0,24.0,1.0,13.0,80.0,2.0
09/30/2022,@ Cornell,3-0,3.0,48.0,9.0,96.0,0.406,46.0,1.0,4.0,42.0,47.0,2.0,5.0,6.0,2.0,8.0,57.0,0.0
10/01/2022,@ Columbia,3-0,3.0,44.0,10.0,95.0,0.358,41.0,3.0,6.0,38.0,55.0,2.0,4.0,18.0,3.0,13.0,60.0,3.0
10/07/2022,@ Dartmouth,3-1,4.0,66.0,12.0,151.0,0.358,54.0,3.0,6.0,62.0,79.0,2.0,1.0,16.0,0.0,9.0,78.0,1.0
10/08/2022,@ Harvard,3-0,3.0,40.0,14.0,85.0,0.306,38.0,11.0,8.0,30.0,49.0,2.0,2.0,2.0,0.0,3.0,54.0,1.0
10/14/2022,Penn,3-0,3.0,45.0,10.0,93.0,0.376,42.0,4.0,4.0,36.0,47.0,4.0,1.0,12.0,1.0,7.0,56.0,0.0
10/15/2022,Princeton,1-3,4.0,48.0,19.0,165.0,0.176,44.0,7.0,4.0,67.0,89.0,4.0,0.0,34.0,0.0,17.0,72.0,0.0
10/21/2022,@ Yale,1-3,4.0,36.0,22.0,138.0,0.101,34.0,5.0,6.0,46.0,83.0,9.0,2.0,14.0,2.0,9.0,50.0,0.0
10/28/2022,Columbia,3-1,4.0,60.0,14.0,133.0,0.346,55.0,7.0,10.0,45.0,78.0,5.0,4.0,20.0,2.0,14.0,81.0,0.0
10/29/2022,Cornell,3-2,5.0,54.0,16.0,132.0,0.288,51.0,11.0,10.0,48.0,82.0,8.0,2.0,16.0,0.0,10.0,75.0,0.0
11/04/2022,@ Princeton,2-3,5.0,61.0,18.0,153.0,0.281,56.0,5.0,10.0,54.0,102.0,4.0,3.0,28.0,1.0,17.0,83.0,3.0
11/05/2022,@ Penn,3-2,5.0,61.0,18.0,150.0,0.287,53.0,14.0,11.0,65.0,82.0,6.0,2.0,26.0,1.0,15.0,90.0,1.0
11/11/2022,Harvard,3-0,3.0,42.0,16.0,93.0,0.28,39.0,8.0,5.0,33.0,48.0,1.0,2.0,12.0,1.0,8.0,58.0,1.0
11/12/2022,Dartmouth,3-0,3.0,40.0,10.0,99.0,0.303,39.0,8.0,2.0,46.0,41.0,2.0,1.0,10.0,1.0,6.0,54.0,0.0
11/18/2022,"Princeton @ New Haven, CT",3-0,3.0,44.0,10.0,146.0,0.233,42.0,4.0,7.0,62.0,68.0,5.0,0.0,16.0,2.0,8.0,56.0,0.0
11/19/2022,@ Yale,1-3,4.0,51.0,25.0,161.0,0.161,49.0,3.0,6.0,75.0,87.0,5.0,2.0,12.0,0.0,8.0,62.0,2.0
