date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,"Xavier @ Buffalo, NY",2-3,5.0,60.0,26.0,193.0,0.176,59.0,6.0,7.0,82.0,94.0,3.0,1.0,12.0,0.0,7.0,73.0,2.0
08/26/2022,@ Buffalo,1-3,4.0,45.0,18.0,135.0,0.2,42.0,4.0,3.0,64.0,75.0,3.0,3.0,6.0,0.0,6.0,55.0,2.0
08/27/2022,"Cleveland St. @ Buffalo, NY",3-2,5.0,72.0,27.0,185.0,0.243,70.0,12.0,10.0,98.0,82.0,5.0,1.0,4.0,0.0,3.0,87.0,1.0
09/02/2022,Jackson St.,3-0,3.0,42.0,18.0,110.0,0.218,41.0,9.0,5.0,51.0,52.0,3.0,0.0,12.0,0.0,6.0,57.0,4.0
09/03/2022,Little Rock,3-0,3.0,37.0,14.0,96.0,0.24,32.0,10.0,5.0,35.0,58.0,4.0,6.0,10.0,0.0,11.0,58.0,0.0
09/04/2022,Samford,1-3,4.0,49.0,22.0,160.0,0.169,44.0,3.0,10.0,77.0,87.0,11.0,1.0,12.0,0.0,7.0,59.0,1.0
09/09/2022,Auburn,2-3,5.0,70.0,29.0,180.0,0.228,66.0,7.0,7.0,79.0,102.0,10.0,0.0,6.0,1.0,3.0,80.0,2.0
09/10/2022,North Florida,3-0,3.0,44.0,9.0,92.0,0.38,41.0,6.0,8.0,39.0,46.0,4.0,0.0,6.0,0.0,3.0,53.0,0.0
09/11/2022,Troy,2-3,5.0,61.0,26.0,175.0,0.2,57.0,4.0,7.0,76.0,98.0,8.0,7.0,20.0,1.0,17.0,82.0,2.0
09/14/2022,@ Kennesaw St.,0-3,3.0,35.0,22.0,99.0,0.131,34.0,6.0,10.0,44.0,65.0,6.0,0.0,23.0,0.0,11.5,52.5,0.0
09/17/2022,@ Florida St.,0-3,3.0,33.0,17.0,101.0,0.158,29.0,2.0,8.0,42.0,67.0,6.0,1.0,6.0,0.0,4.0,39.0,2.0
09/18/2022,@ Florida A&M,3-2,5.0,61.0,21.0,162.0,0.247,56.0,8.0,7.0,79.0,90.0,7.0,4.0,16.0,0.0,12.0,81.0,3.0
09/23/2022,Western Ky.,0-3,3.0,35.0,18.0,94.0,0.181,33.0,4.0,3.0,23.0,68.0,2.0,3.0,4.0,0.0,5.0,44.0,0.0
09/25/2022,@ Charlotte,3-0,3.0,45.0,9.0,92.0,0.391,43.0,7.0,13.0,35.0,59.0,2.0,1.0,12.0,0.0,7.0,59.0,1.0
09/30/2022,Middle Tenn.,3-2,5.0,63.0,22.0,158.0,0.259,62.0,6.0,10.0,64.0,96.0,7.0,6.0,20.0,2.0,16.0,85.0,6.0
10/07/2022,@ FIU,2-3,5.0,54.0,26.0,183.0,0.153,51.0,5.0,13.0,79.0,101.0,6.0,3.0,28.0,0.0,17.0,76.0,4.0
10/09/2022,@ Fla. Atlantic,2-3,5.0,64.0,26.0,184.0,0.207,62.0,10.0,11.0,89.0,104.0,11.0,1.0,18.0,2.0,10.0,84.0,2.0
10/14/2022,Rice,1-3,4.0,51.0,23.0,170.0,0.165,45.0,6.0,5.0,76.0,93.0,6.0,1.0,4.0,0.0,3.0,60.0,0.0
10/16/2022,Louisiana Tech,3-1,4.0,59.0,25.0,144.0,0.236,52.0,5.0,11.0,64.0,79.0,6.0,3.0,6.0,0.0,6.0,70.0,0.0
10/21/2022,@ Middle Tenn.,3-0,3.0,46.0,7.0,102.0,0.382,41.0,10.0,10.0,35.0,52.0,5.0,1.0,6.0,2.0,4.0,60.0,2.0
10/23/2022,Fla. Atlantic,3-0,3.0,45.0,17.0,129.0,0.217,42.0,4.0,2.0,67.0,63.0,8.0,3.0,16.0,1.0,11.0,60.0,0.0
10/28/2022,@ Western Ky.,0-3,3.0,39.0,13.0,109.0,0.239,36.0,6.0,6.0,49.0,67.0,3.0,1.0,12.0,0.0,7.0,52.0,1.0
10/30/2022,Charlotte,3-0,3.0,45.0,12.0,103.0,0.32,38.0,10.0,8.0,41.0,52.0,2.0,0.0,6.0,0.0,3.0,58.0,0.0
11/04/2022,UTSA,3-1,4.0,58.0,28.0,159.0,0.189,56.0,4.0,10.0,82.0,72.0,2.0,3.0,12.0,0.0,9.0,71.0,1.0
11/10/2022,@ North Texas,0-3,3.0,31.0,15.0,79.0,0.203,25.0,3.0,4.0,25.0,68.0,7.0,0.0,4.0,0.0,2.0,36.0,2.0
11/12/2022,@ UTEP,1-3,4.0,36.0,24.0,105.0,0.114,32.0,7.0,8.0,34.0,78.0,4.0,2.0,16.0,0.0,10.0,53.0,0.0
11/18/2022,"North Texas @ Bowling Green, KY",2-3,5.0,67.0,27.0,169.0,0.237,64.0,7.0,14.0,65.0,99.0,4.0,0.0,8.0,0.0,4.0,78.0,1.0
