date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,Loyola Chicago,3-2,5.0,60.0,30.0,161.0,0.186,57.0,6.0,10.0,60.0,97.0,5.0,1.0,21.0,3.0,11.5,77.5,0.0
08/27/2022,Bowling Green,1-3,4.0,51.0,27.0,147.0,0.163,47.0,5.0,10.0,59.0,92.0,9.0,0.0,16.0,3.0,8.0,64.0,0.0
08/27/2022,Purdue,1-3,4.0,60.0,20.0,156.0,0.256,56.0,4.0,9.0,67.0,87.0,5.0,1.0,10.0,1.0,6.0,70.0,1.0
09/02/2022,"Elon @ Raleigh, NC",3-1,4.0,59.0,26.0,160.0,0.206,51.0,8.0,6.0,64.0,80.0,5.0,5.0,18.0,0.0,14.0,81.0,0.0
09/03/2022,"Colgate @ Raleigh, NC",1-3,4.0,48.0,29.0,140.0,0.136,41.0,5.0,7.0,66.0,77.0,6.0,7.0,2.0,2.0,8.0,61.0,0.0
09/03/2022,@ NC State,3-0,3.0,49.0,10.0,106.0,0.368,41.0,8.0,6.0,42.0,64.0,2.0,2.0,10.0,0.0,7.0,64.0,0.0
09/09/2022,New Hampshire,3-0,3.0,48.0,12.0,98.0,0.367,46.0,2.0,7.0,55.0,34.0,1.0,2.0,12.0,1.0,8.0,58.0,0.0
09/10/2022,Norfolk St.,3-0,3.0,44.0,8.0,88.0,0.409,40.0,11.0,3.0,43.0,46.0,7.0,3.0,14.0,1.0,10.0,65.0,0.0
09/10/2022,The Citadel,3-0,3.0,44.0,8.0,105.0,0.343,41.0,6.0,1.0,50.0,52.0,2.0,1.0,16.0,2.0,9.0,59.0,0.0
09/13/2022,Western Ky.,0-3,3.0,34.0,24.0,110.0,0.091,32.0,2.0,5.0,49.0,66.0,3.0,0.0,12.0,0.0,6.0,42.0,1.0
09/16/2022,@ Pittsburgh,0-3,3.0,39.0,17.0,93.0,0.237,36.0,3.0,3.0,38.0,69.0,7.0,3.0,4.0,1.0,5.0,47.0,0.0
09/17/2022,"Ohio St. @ Pittsburgh, PA",0-3,3.0,29.0,16.0,86.0,0.151,26.0,7.0,8.0,24.0,59.0,3.0,1.0,14.0,2.0,8.0,44.0,1.0
09/21/2022,Missouri,3-0,3.0,45.0,7.0,79.0,0.481,44.0,4.0,7.0,32.0,51.0,2.0,0.0,10.0,0.0,5.0,54.0,0.0
09/24/2022,@ Texas A&M,2-3,5.0,60.0,17.0,156.0,0.276,55.0,3.0,11.0,48.0,103.0,6.0,2.0,14.0,8.0,9.0,72.0,1.0
09/25/2022,@ Texas A&M,3-0,3.0,48.0,15.0,98.0,0.337,45.0,7.0,8.0,42.0,58.0,3.0,2.0,2.0,5.0,3.0,58.0,0.0
10/05/2022,Florida,1-3,4.0,51.0,16.0,116.0,0.302,44.0,6.0,15.0,40.0,79.0,6.0,3.0,8.0,1.0,7.0,64.0,1.0
10/08/2022,South Carolina,3-2,5.0,57.0,26.0,181.0,0.171,52.0,5.0,8.0,81.0,99.0,5.0,2.0,38.0,1.0,21.0,83.0,3.0
10/09/2022,South Carolina,3-0,3.0,42.0,7.0,91.0,0.385,38.0,7.0,5.0,33.0,59.0,9.0,2.0,10.0,1.0,7.0,56.0,1.0
10/14/2022,@ Arkansas,0-3,3.0,39.0,13.0,106.0,0.245,36.0,1.0,6.0,46.0,63.0,4.0,0.0,14.0,2.0,7.0,47.0,2.0
10/15/2022,@ Arkansas,0-3,3.0,34.0,12.0,94.0,0.234,32.0,2.0,8.0,39.0,67.0,8.0,0.0,8.0,1.0,4.0,40.0,1.0
10/21/2022,@ Auburn,1-3,4.0,51.0,29.0,145.0,0.152,47.0,5.0,11.0,51.0,92.0,6.0,1.0,6.0,1.0,4.0,60.0,2.0
11/02/2022,@ Ole Miss,3-2,5.0,69.0,20.0,145.0,0.338,52.0,6.0,9.0,59.0,85.0,5.0,4.0,16.0,0.0,12.0,87.0,0.0
11/05/2022,LSU,3-0,3.0,48.0,9.0,94.0,0.415,42.0,8.0,4.0,43.0,52.0,2.0,3.0,6.0,0.0,6.0,62.0,0.0
11/06/2022,LSU,3-1,4.0,62.0,21.0,145.0,0.283,60.0,3.0,11.0,59.0,70.0,2.0,5.0,12.0,1.0,11.0,76.0,0.0
11/11/2022,Georgia,3-2,5.0,62.0,22.0,151.0,0.265,57.0,1.0,9.0,54.0,95.0,15.0,4.0,12.0,1.0,10.0,73.0,1.0
11/16/2022,@ Kentucky,1-3,4.0,46.0,17.0,138.0,0.21,31.0,4.0,4.0,64.0,85.0,9.0,1.0,18.0,1.0,10.0,60.0,0.0
11/19/2022,Mississippi St.,3-0,3.0,42.0,11.0,90.0,0.344,42.0,6.0,4.0,51.0,39.0,0.0,3.0,10.0,2.0,8.0,56.0,0.0
11/20/2022,Mississippi St.,3-2,5.0,79.0,17.0,193.0,0.321,73.0,7.0,7.0,82.0,97.0,4.0,4.0,12.0,1.0,10.0,96.0,0.0
11/23/2022,@ Alabama,1-3,4.0,46.0,19.0,143.0,0.189,42.0,8.0,8.0,70.0,83.0,13.0,0.0,18.0,1.0,9.0,63.0,0.0
11/25/2022,@ Alabama,3-0,3.0,45.0,11.0,96.0,0.354,43.0,4.0,4.0,45.0,55.0,5.0,3.0,16.0,1.0,11.0,60.0,1.0
12/02/2022,"Purdue @ Louisville, KY",2-3,5.0,62.0,27.0,158.0,0.222,59.0,4.0,4.0,60.0,92.0,9.0,2.0,20.0,2.0,12.0,78.0,0.0
