date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,@ Arkansas,1-3,4.0,56.0,19.0,151.0,0.245,53.0,4.0,8.0,61.0,83.0,7.0,2.0,8.0,2.0,6.0,66.0,0.0
08/27/2022,@ Arkansas,3-1,4.0,69.0,15.0,154.0,0.351,65.0,9.0,9.0,73.0,78.0,5.0,1.0,14.0,2.0,8.0,86.0,0.0
09/03/2022,"Iowa @ Boulder, CO",3-0,3.0,46.0,12.0,100.0,0.34,44.0,3.0,3.0,50.0,48.0,3.0,1.0,10.0,1.0,6.0,55.0,0.0
09/04/2022,"Illinois @ Boulder, CO",3-1,4.0,56.0,17.0,132.0,0.295,52.0,6.0,7.0,50.0,67.0,6.0,1.0,6.0,2.0,4.0,66.0,1.0
09/08/2022,Northwestern,3-1,4.0,57.0,15.0,105.0,0.4,49.0,9.0,11.0,28.0,68.0,3.0,0.0,14.0,1.0,7.0,73.0,0.0
09/09/2022,Pepperdine,1-3,4.0,49.0,19.0,143.0,0.21,47.0,3.0,12.0,50.0,88.0,3.0,2.0,16.0,1.0,10.0,62.0,0.0
09/09/2022,Cal Poly,3-2,5.0,62.0,31.0,170.0,0.182,55.0,11.0,12.0,57.0,88.0,3.0,1.0,22.0,4.0,12.0,85.0,0.0
09/16/2022,"North Texas @ Bozeman, MT",3-0,3.0,38.0,8.0,66.0,0.455,32.0,13.0,8.0,19.0,37.0,1.0,1.0,8.0,0.0,5.0,56.0,0.0
09/16/2022,@ Montana St.,3-0,3.0,46.0,11.0,90.0,0.389,43.0,9.0,9.0,37.0,48.0,3.0,0.0,8.0,1.0,4.0,59.0,1.0
09/17/2022,"Boise St. @ Bozeman, MT",3-0,3.0,44.0,19.0,108.0,0.231,39.0,3.0,7.0,47.0,55.0,3.0,2.0,18.0,1.0,11.0,58.0,0.0
09/21/2022,Washington St.,3-0,3.0,51.0,11.0,97.0,0.412,48.0,3.0,7.0,42.0,48.0,5.0,0.0,6.0,2.0,3.0,57.0,0.0
09/25/2022,@ UCLA,3-1,4.0,56.0,10.0,126.0,0.365,53.0,7.0,10.0,52.0,68.0,3.0,0.0,16.0,1.0,8.0,71.0,0.0
09/30/2022,@ Stanford,1-3,4.0,55.0,19.0,153.0,0.235,53.0,3.0,10.0,60.0,86.0,5.0,0.0,6.0,3.0,3.0,61.0,0.0
10/02/2022,@ California,3-0,3.0,45.0,11.0,86.0,0.395,42.0,8.0,11.0,41.0,47.0,4.0,2.0,10.0,1.0,7.0,60.0,0.0
10/07/2022,Oregon St.,3-0,3.0,48.0,5.0,82.0,0.524,45.0,5.0,12.0,26.0,44.0,2.0,0.0,8.0,1.0,4.0,57.0,1.0
10/09/2022,Oregon,3-2,5.0,57.0,17.0,154.0,0.26,53.0,6.0,15.0,61.0,86.0,5.0,4.0,6.0,3.0,7.0,70.0,0.0
10/14/2022,@ Utah,0-3,3.0,42.0,19.0,121.0,0.19,39.0,4.0,7.0,44.0,73.0,6.0,0.0,14.0,1.0,7.0,53.0,0.0
10/16/2022,@ Colorado,3-1,4.0,65.0,25.0,152.0,0.263,62.0,3.0,2.0,60.0,79.0,4.0,0.0,14.0,1.0,7.0,75.0,2.0
10/21/2022,Arizona St.,2-3,5.0,66.0,29.0,198.0,0.187,64.0,13.0,16.0,84.0,93.0,7.0,2.0,16.0,3.0,10.0,89.0,0.0
10/23/2022,Arizona,3-0,3.0,40.0,6.0,84.0,0.405,37.0,9.0,6.0,26.0,43.0,2.0,3.0,2.0,3.0,4.0,53.0,0.0
10/28/2022,California,3-0,3.0,46.0,15.0,97.0,0.32,45.0,12.0,12.0,32.0,63.0,3.0,0.0,14.0,1.0,7.0,65.0,0.0
10/30/2022,Stanford,2-3,5.0,55.0,18.0,148.0,0.25,52.0,2.0,15.0,57.0,93.0,6.0,2.0,10.0,3.0,7.0,64.0,0.0
11/04/2022,@ Oregon,0-3,3.0,30.0,16.0,92.0,0.152,30.0,2.0,7.0,28.0,68.0,3.0,1.0,4.0,2.0,3.0,35.0,0.0
11/06/2022,@ Oregon St.,3-1,4.0,55.0,10.0,118.0,0.381,53.0,7.0,7.0,46.0,68.0,4.0,6.0,14.0,0.0,13.0,75.0,0.0
11/11/2022,@ Arizona,2-3,5.0,49.0,24.0,137.0,0.182,46.0,6.0,11.0,58.0,80.0,4.0,4.0,14.0,0.0,11.0,66.0,0.0
11/13/2022,@ Arizona St.,3-2,5.0,75.0,26.0,169.0,0.29,73.0,7.0,15.0,70.0,91.0,2.0,0.0,8.0,2.0,4.0,86.0,1.0
11/18/2022,Colorado,0-3,3.0,40.0,16.0,104.0,0.231,37.0,5.0,11.0,41.0,62.0,8.0,0.0,12.0,3.0,6.0,51.0,0.0
11/20/2022,Utah,3-0,3.0,52.0,11.0,99.0,0.414,46.0,7.0,3.0,40.0,47.0,3.0,0.0,2.0,4.0,1.0,60.0,2.0
11/23/2022,Southern California,3-1,4.0,42.0,12.0,98.0,0.306,37.0,7.0,7.0,32.0,69.0,9.0,2.0,12.0,2.0,8.0,57.0,1.0
11/25/2022,@ Washington St.,0-3,3.0,49.0,21.0,128.0,0.219,44.0,4.0,9.0,39.0,72.0,3.0,0.0,10.0,2.0,5.0,58.0,0.0
12/02/2022,"TCU @ Madison, WI",1-3,4.0,52.0,26.0,142.0,0.183,50.0,5.0,12.0,50.0,91.0,5.0,2.0,16.0,3.0,10.0,67.0,0.0
