date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,"South Alabama @ Tampa, FL",0-3,3.0,43.0,21.0,102.0,0.216,38.0,1.0,9.0,39.0,72.0,7.0,0.0,4.0,0.0,2.0,46.0,0.0
08/26/2022,@ South Fla.,0-3,3.0,29.0,20.0,86.0,0.105,27.0,3.0,6.0,25.0,62.0,6.0,2.0,8.0,0.0,6.0,38.0,2.0
08/27/2022,"Ball St. @ Tampa, FL",1-3,4.0,44.0,21.0,146.0,0.158,40.0,3.0,5.0,69.0,84.0,10.0,1.0,4.0,6.0,3.0,50.0,0.0
09/02/2022,@ Robert Morris,3-1,4.0,53.0,17.0,134.0,0.269,51.0,9.0,16.0,58.0,72.0,4.0,0.0,10.0,5.0,5.0,67.0,0.0
09/02/2022,@ Duquesne,3-0,3.0,42.0,10.0,117.0,0.274,32.0,4.0,4.0,61.0,54.0,3.0,2.0,2.0,1.0,3.0,49.0,0.0
09/03/2022,"Canisius @ Pittsburgh, PA",3-0,3.0,44.0,14.0,104.0,0.288,38.0,5.0,5.0,43.0,59.0,3.0,0.0,14.0,3.0,7.0,56.0,1.0
09/09/2022,UMES,3-0,3.0,53.0,15.0,112.0,0.339,49.0,6.0,8.0,40.0,58.0,4.0,0.0,8.0,1.0,4.0,63.0,0.0
09/10/2022,George Mason,3-2,5.0,59.0,25.0,177.0,0.192,49.0,9.0,8.0,80.0,96.0,5.0,2.0,22.0,1.0,13.0,81.0,0.0
09/17/2022,UNCW,2-3,5.0,53.0,29.0,161.0,0.149,52.0,7.0,4.0,60.0,95.0,3.0,1.0,24.0,2.0,13.0,73.0,0.0
09/18/2022,UNCW,3-0,3.0,42.0,13.0,99.0,0.293,39.0,9.0,5.0,50.0,49.0,0.0,1.0,16.0,0.0,9.0,60.0,0.0
09/24/2022,@ Elon,0-3,3.0,41.0,23.0,123.0,0.146,40.0,1.0,1.0,67.0,67.0,6.0,0.0,6.0,3.0,3.0,45.0,0.0
09/25/2022,@ Elon,3-2,5.0,64.0,26.0,179.0,0.212,60.0,5.0,7.0,83.0,92.0,6.0,0.0,22.0,2.0,11.0,80.0,1.0
10/01/2022,Stony Brook,3-0,3.0,39.0,13.0,91.0,0.286,36.0,13.0,5.0,41.0,55.0,3.0,1.0,8.0,0.0,5.0,57.0,0.0
10/02/2022,Stony Brook,2-3,5.0,54.0,22.0,142.0,0.225,51.0,8.0,6.0,71.0,90.0,9.0,2.0,14.0,2.0,9.0,71.0,0.0
10/08/2022,@ N.C. A&T,2-3,5.0,55.0,27.0,145.0,0.193,54.0,8.0,10.0,58.0,97.0,12.0,4.0,16.0,3.0,12.0,75.0,0.0
10/09/2022,@ N.C. A&T,3-0,3.0,48.0,14.0,128.0,0.266,45.0,5.0,4.0,60.0,57.0,3.0,1.0,12.0,0.0,7.0,60.0,2.0
10/22/2022,Hampton,3-1,4.0,51.0,16.0,115.0,0.304,50.0,6.0,12.0,37.0,79.0,3.0,1.0,18.0,3.0,10.0,67.0,0.0
10/23/2022,Hampton,3-0,3.0,45.0,15.0,97.0,0.309,41.0,3.0,7.0,43.0,58.0,3.0,2.0,15.0,0.0,9.5,57.5,0.0
10/29/2022,@ Towson,1-3,4.0,45.0,32.0,134.0,0.097,42.0,2.0,6.0,42.0,88.0,4.0,1.0,14.0,2.0,8.0,55.0,0.0
10/30/2022,@ Towson,1-3,4.0,42.0,23.0,140.0,0.136,35.0,6.0,7.0,39.0,86.0,5.0,0.0,14.0,1.0,7.0,55.0,0.0
11/05/2022,Delaware,2-3,5.0,64.0,26.0,198.0,0.192,59.0,1.0,6.0,83.0,107.0,5.0,3.0,28.0,3.0,17.0,82.0,0.0
11/06/2022,Delaware,2-3,5.0,76.0,25.0,188.0,0.271,72.0,3.0,11.0,83.0,106.0,9.0,3.0,12.0,2.0,9.0,88.0,0.0
11/12/2022,@ Northeastern,0-3,3.0,30.0,21.0,101.0,0.089,29.0,1.0,3.0,40.0,69.0,8.0,3.0,12.0,0.0,9.0,40.0,0.0
11/13/2022,@ Northeastern,1-3,4.0,42.0,28.0,130.0,0.108,40.0,8.0,6.0,44.0,89.0,11.0,0.0,24.0,4.0,12.0,62.0,1.0
11/17/2022,"Hofstra @ Towson, MD",3-2,5.0,64.0,25.0,159.0,0.245,60.0,7.0,5.0,68.0,92.0,8.0,1.0,14.0,1.0,8.0,79.0,0.0
11/18/2022,"Delaware @ Towson, MD",2-3,5.0,59.0,32.0,185.0,0.146,56.0,1.0,2.0,95.0,92.0,7.0,0.0,32.0,1.0,16.0,76.0,0.0
