date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,Eastern Ill.,3-1,4.0,36.0,21.0,131.0,0.115,32.0,5.0,13.0,65.0,70.0,3.0,2.0,14.0,1.0,9.0,50.0,1.0
08/26/2022,Oakland,3-0,3.0,44.0,21.0,124.0,0.185,40.0,7.0,5.0,60.0,62.0,4.0,2.0,10.0,2.0,7.0,58.0,1.0
08/27/2022,Akron,3-2,5.0,57.0,18.0,157.0,0.248,50.0,0.0,9.0,69.0,84.0,10.0,2.0,28.0,2.0,16.0,73.0,1.0
09/02/2022,"Hofstra @ Denver, CO",3-0,3.0,41.0,10.0,84.0,0.369,37.0,3.0,9.0,29.0,47.0,0.0,2.0,16.0,1.0,10.0,54.0,0.0
09/02/2022,@ Denver,1-3,4.0,44.0,26.0,141.0,0.128,41.0,3.0,7.0,45.0,92.0,8.0,1.0,6.0,3.0,4.0,51.0,0.0
09/03/2022,"Portland @ Denver, CO",0-3,3.0,29.0,19.0,106.0,0.094,26.0,3.0,5.0,39.0,70.0,7.0,0.0,6.0,3.0,3.0,35.0,1.0
09/09/2022,@ Boise St.,1-3,4.0,50.0,24.0,126.0,0.206,48.0,2.0,7.0,53.0,86.0,9.0,0.0,12.0,4.0,6.0,58.0,1.0
09/09/2022,"Eastern Wash. @ Boise, ID",3-0,3.0,50.0,13.0,124.0,0.298,45.0,4.0,7.0,48.0,67.0,8.0,1.0,16.0,5.0,9.0,63.0,1.0
09/10/2022,"Southern Utah @ Boise, ID",3-0,3.0,48.0,15.0,110.0,0.3,42.0,5.0,4.0,47.0,50.0,3.0,1.0,16.0,3.0,9.0,62.0,1.0
09/15/2022,Ohio,0-3,3.0,32.0,16.0,123.0,0.13,29.0,3.0,5.0,54.0,71.0,3.0,2.0,12.0,0.0,8.0,43.0,2.0
09/16/2022,Missouri,1-3,4.0,39.0,26.0,162.0,0.08,35.0,1.0,8.0,59.0,93.0,4.0,2.0,20.0,1.0,12.0,52.0,0.0
09/17/2022,Central Mich.,0-3,3.0,28.0,24.0,114.0,0.035,27.0,4.0,10.0,36.0,70.0,4.0,1.0,6.0,1.0,4.0,36.0,0.0
09/23/2022,@ DePaul,3-1,4.0,63.0,15.0,171.0,0.281,53.0,5.0,10.0,83.0,88.0,7.0,1.0,16.0,1.0,9.0,77.0,1.0
09/24/2022,@ Marquette,1-3,4.0,42.0,22.0,146.0,0.137,40.0,3.0,6.0,67.0,91.0,3.0,1.0,6.0,2.0,4.0,49.0,0.0
09/30/2022,@ Creighton,0-3,3.0,32.0,19.0,120.0,0.108,31.0,1.0,8.0,41.0,68.0,3.0,0.0,6.0,5.0,3.0,36.0,0.0
10/02/2022,@ Xavier,2-3,5.0,60.0,28.0,212.0,0.151,57.0,1.0,9.0,103.0,99.0,2.0,2.0,24.0,3.0,14.0,75.0,0.0
10/07/2022,Georgetown,3-1,4.0,51.0,28.0,194.0,0.119,40.0,9.0,7.0,89.0,73.0,0.0,1.0,18.0,2.0,10.0,70.0,2.0
10/09/2022,Villanova,3-1,4.0,56.0,21.0,163.0,0.215,46.0,6.0,10.0,74.0,78.0,3.0,2.0,14.0,2.0,9.0,71.0,1.0
10/14/2022,Seton Hall,3-1,4.0,48.0,21.0,142.0,0.19,40.0,6.0,10.0,64.0,71.0,2.0,5.0,16.0,1.0,13.0,67.0,0.0
10/16/2022,St. John's (NY),0-3,3.0,32.0,18.0,89.0,0.157,32.0,4.0,7.0,27.0,70.0,7.0,4.0,14.0,0.0,11.0,47.0,0.0
10/21/2022,@ UConn,0-3,3.0,30.0,12.0,100.0,0.18,30.0,2.0,9.0,47.0,65.0,1.0,3.0,8.0,1.0,7.0,39.0,2.0
10/22/2022,@ Providence,3-1,4.0,54.0,20.0,131.0,0.26,50.0,13.0,15.0,47.0,70.0,1.0,0.0,10.0,7.0,5.0,72.0,0.0
10/28/2022,Marquette,0-3,3.0,37.0,13.0,111.0,0.216,33.0,1.0,4.0,47.0,66.0,4.0,2.0,14.0,4.0,9.0,47.0,0.0
10/30/2022,DePaul,3-2,5.0,64.0,24.0,200.0,0.2,60.0,2.0,15.0,97.0,95.0,2.0,1.0,20.0,2.0,11.0,77.0,1.0
11/04/2022,@ St. John's (NY),0-3,3.0,38.0,16.0,98.0,0.224,35.0,2.0,7.0,31.0,68.0,2.0,1.0,18.0,6.0,10.0,50.0,0.0
11/05/2022,@ Seton Hall,3-0,3.0,41.0,15.0,123.0,0.211,38.0,5.0,9.0,66.0,61.0,8.0,2.0,11.0,0.0,7.5,53.5,0.0
11/12/2022,@ Villanova,2-3,5.0,56.0,22.0,171.0,0.199,49.0,9.0,9.0,72.0,101.0,7.0,0.0,22.0,5.0,11.0,76.0,2.0
11/13/2022,@ Georgetown,3-0,3.0,48.0,16.0,129.0,0.248,43.0,6.0,1.0,65.0,50.0,3.0,1.0,14.0,0.0,8.0,62.0,0.0
11/18/2022,Providence,3-0,3.0,38.0,10.0,109.0,0.257,36.0,4.0,6.0,43.0,54.0,4.0,2.0,10.0,0.0,7.0,49.0,0.0
11/20/2022,UConn,3-2,5.0,50.0,24.0,187.0,0.139,41.0,4.0,7.0,89.0,90.0,6.0,3.0,24.0,6.0,15.0,69.0,0.0
11/23/2022,"Xavier @ Omaha, NE",1-3,4.0,50.0,22.0,159.0,0.176,45.0,4.0,6.0,59.0,90.0,5.0,3.0,10.0,1.0,8.0,62.0,0.0
