date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,"Texas St. @ San Antonio, TX",1-3,4.0,40.0,27.0,124.0,0.105,39.0,9.0,7.0,45.0,84.0,5.0,7.0,0.0,0.0,7.0,56.0,2.0
08/27/2022,"Texas Southern @ San Antonio, TX",3-0,3.0,51.0,13.0,117.0,0.325,48.0,3.0,2.0,63.0,50.0,2.0,0.0,8.0,1.0,4.0,58.0,0.0
08/27/2022,"Texas Southern @ San Antonio, TX",3-0,3.0,41.0,8.0,83.0,0.398,39.0,14.0,2.0,38.0,41.0,6.0,1.0,9.0,1.0,5.5,60.5,1.0
09/02/2022,UC Riverside,3-0,3.0,40.0,17.0,99.0,0.232,37.0,3.0,5.0,49.0,55.0,5.0,3.0,10.0,0.0,8.0,51.0,2.0
09/02/2022,Bethune-Cookman,3-1,4.0,59.0,13.0,118.0,0.39,53.0,6.0,11.0,46.0,68.0,4.0,2.0,12.0,0.0,8.0,73.0,0.0
09/03/2022,ULM,1-3,4.0,50.0,23.0,148.0,0.182,40.0,2.0,6.0,72.0,78.0,8.0,3.0,8.0,0.0,7.0,59.0,0.0
09/09/2022,"Mississippi Val. @ Hattiesburg, MS",3-0,3.0,34.0,4.0,83.0,0.361,34.0,14.0,4.0,35.0,32.0,3.0,4.0,6.0,1.0,7.0,55.0,1.0
09/10/2022,"SFA @ Hattiesburg, MS",3-0,3.0,39.0,12.0,110.0,0.245,33.0,2.0,3.0,59.0,61.0,3.0,4.0,12.0,1.0,10.0,51.0,0.0
09/10/2022,@ Southern Miss.,0-3,3.0,36.0,20.0,117.0,0.137,33.0,2.0,7.0,49.0,68.0,5.0,2.0,10.0,0.0,7.0,45.0,1.0
09/13/2022,Prairie View,3-0,3.0,51.0,9.0,86.0,0.488,50.0,4.0,5.0,32.0,43.0,3.0,1.0,12.0,2.0,7.0,62.0,3.0
09/16/2022,@ UTSA,2-3,5.0,65.0,26.0,177.0,0.22,61.0,6.0,6.0,73.0,97.0,4.0,1.0,10.0,3.0,6.0,77.0,1.0
09/16/2022,"UIW @ San Antonio, TX",3-0,3.0,47.0,14.0,102.0,0.324,42.0,3.0,6.0,44.0,48.0,3.0,0.0,12.0,1.0,6.0,56.0,0.0
