date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,"Idaho St. @ Beaumont, TX",1-3,4.0,48.0,28.0,141.0,0.142,46.0,9.0,13.0,66.0,97.0,16.0,0.0,16.0,3.0,8.0,65.0,0.0
08/26/2022,"Southeastern La. @ Beaumont, TX",0-3,3.0,31.0,20.0,88.0,0.125,30.0,4.0,12.0,31.0,69.0,9.0,1.0,10.0,1.0,6.0,41.0,0.0
08/27/2022,"Tulane @ Beaumont, TX",0-3,3.0,30.0,15.0,83.0,0.181,29.0,3.0,5.0,30.0,66.0,9.0,2.0,4.0,1.0,4.0,37.0,1.0
08/30/2022,@ Sam Houston,0-3,3.0,13.0,32.0,83.0,-0.229,11.0,0.0,2.0,30.0,67.0,9.0,0.0,10.0,1.0,5.0,18.0,0.0
09/02/2022,"Tennessee St. @ Stephenville, TX",0-3,3.0,22.0,25.0,90.0,-0.033,17.0,1.0,7.0,25.0,67.0,5.0,2.0,0.0,0.0,2.0,25.0,0.0
09/03/2022,"Southeastern La. @ Stephenville, TX",0-3,3.0,19.0,26.0,84.0,-0.083,17.0,5.0,6.0,31.0,67.0,5.0,2.0,4.0,0.0,4.0,28.0,0.0
09/03/2022,@ Tarleton St.,1-3,4.0,39.0,21.0,120.0,0.15,34.0,4.0,8.0,44.0,84.0,7.0,1.0,14.0,1.0,8.0,51.0,0.0
09/06/2022,Tex. A&M-Commerce,0-3,3.0,18.0,19.0,77.0,-0.013,18.0,0.0,8.0,24.0,62.0,9.0,1.0,2.0,1.0,2.0,20.0,2.0
09/07/2022,@ Huston-Tillotson,3-0,3.0,33.0,8.0,50.0,0.5,31.0,12.0,7.0,21.0,35.0,5.0,1.0,0.0,1.0,1.0,46.0,0.0
09/09/2022,"Montana @ Edinburg, TX",1-3,4.0,39.0,20.0,135.0,0.141,34.0,8.0,8.0,59.0,84.0,11.0,1.0,6.0,1.0,4.0,51.0,3.0
09/10/2022,@ UTRGV,0-3,3.0,28.0,22.0,95.0,0.063,28.0,1.0,4.0,42.0,69.0,5.0,2.0,4.0,2.0,4.0,33.0,2.0
09/13/2022,@ Houston Christian,0-3,3.0,22.0,13.0,82.0,0.11,22.0,3.0,1.0,20.0,68.0,4.0,0.0,2.0,3.0,1.0,26.0,4.0
09/14/2022,Lamar University,3-2,5.0,65.0,26.0,192.0,0.203,64.0,6.0,9.0,95.0,92.0,3.0,5.0,15.0,0.0,12.5,83.5,3.0
09/16/2022,"Lamar University @ Arlington, TX",2-3,5.0,52.0,27.0,170.0,0.147,48.0,7.0,10.0,81.0,90.0,9.0,2.0,10.0,0.0,7.0,66.0,3.0
09/16/2022,@ UT Arlington,1-3,4.0,46.0,29.0,147.0,0.116,45.0,3.0,6.0,65.0,89.0,7.0,3.0,16.0,0.0,11.0,60.0,0.0
09/17/2022,"New Orleans @ Arlington, TX",0-3,3.0,32.0,31.0,128.0,0.008,29.0,5.0,6.0,59.0,70.0,6.0,0.0,13.0,2.0,6.5,43.5,1.0
09/29/2022,Texas Southern,3-0,3.0,47.0,22.0,138.0,0.181,43.0,9.0,7.0,83.0,61.0,5.0,1.0,12.0,0.0,7.0,63.0,5.0
10/02/2022,@ Grambling,0-3,3.0,30.0,24.0,98.0,0.061,28.0,2.0,5.0,39.0,68.0,4.0,1.0,2.0,0.0,2.0,34.0,4.0
10/03/2022,@ Ark.-Pine Bluff,1-3,4.0,35.0,20.0,136.0,0.11,29.0,1.0,5.0,57.0,86.0,9.0,0.0,0.0,0.0,0.0,36.0,0.0
10/09/2022,@ Alabama A&M,0-3,3.0,38.0,15.0,93.0,0.247,33.0,7.0,7.0,43.0,74.0,5.0,0.0,10.0,1.0,5.0,50.0,1.0
10/09/2022,"Mississippi Val. @ Huntsville, AL",3-0,3.0,36.0,22.0,94.0,0.149,34.0,7.0,7.0,34.0,47.0,8.0,1.0,10.0,0.0,6.0,49.0,1.0
10/10/2022,"Florida A&M @ Huntsville, AL",0-3,3.0,27.0,16.0,98.0,0.112,26.0,2.0,4.0,45.0,71.0,5.0,1.0,15.0,1.0,8.5,37.5,0.0
10/16/2022,@ Southern U.,1-3,4.0,47.0,34.0,161.0,0.081,43.0,3.0,5.0,64.0,89.0,6.0,3.0,6.0,0.0,6.0,56.0,6.0
10/17/2022,@ Alcorn,3-1,4.0,51.0,18.0,120.0,0.275,49.0,7.0,8.0,64.0,0.0,12.0,0.0,12.0,3.0,6.0,64.0,0.0
10/24/2022,@ Texas Southern,2-3,5.0,57.0,23.0,174.0,0.195,43.0,4.0,3.0,70.0,97.0,9.0,0.0,6.0,0.0,3.0,64.0,3.0
10/30/2022,Bethune-Cookman,3-2,5.0,60.0,27.0,149.0,0.221,59.0,5.0,8.0,62.0,87.0,2.0,0.0,16.0,0.0,8.0,73.0,1.0
10/30/2022,Alabama St.,0-3,3.0,25.0,13.0,85.0,0.141,21.0,5.0,4.0,33.0,65.0,13.0,0.0,2.0,0.0,1.0,31.0,1.0
10/31/2022,Jackson St.,0-3,3.0,32.0,23.0,95.0,0.095,30.0,1.0,5.0,27.0,70.0,6.0,1.0,2.0,1.0,2.0,35.0,0.0
11/06/2022,Grambling,0-3,3.0,27.0,25.0,116.0,0.017,26.0,0.0,4.0,48.0,68.0,6.0,0.0,2.0,0.0,1.0,28.0,0.0
11/07/2022,Ark.-Pine Bluff,2-3,5.0,68.0,28.0,194.0,0.206,66.0,6.0,7.0,89.0,97.0,4.0,0.0,8.0,0.0,4.0,78.0,0.0
11/13/2022,Southern U.,3-2,5.0,64.0,29.0,180.0,0.194,56.0,6.0,11.0,82.0,94.0,14.0,1.0,16.0,0.0,9.0,79.0,1.0
11/14/2022,Alcorn,3-1,4.0,57.0,23.0,134.0,0.254,49.0,8.0,5.0,66.0,72.0,8.0,0.0,6.0,0.0,3.0,68.0,0.0
