date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,@ Col. of Charleston,2-3,5.0,63.0,16.0,161.0,0.292,60.0,4.0,4.0,64.0,102.0,17.0,2.0,10.0,3.0,7.0,74.0,1.0
08/26/2022,"Rutgers @ Charleston, SC",1-3,4.0,44.0,24.0,165.0,0.121,39.0,8.0,4.0,66.0,87.0,6.0,2.0,10.0,4.0,7.0,59.0,1.0
08/27/2022,"The Citadel @ Charleston, SC",3-0,3.0,45.0,17.0,108.0,0.259,42.0,2.0,9.0,44.0,60.0,4.0,0.0,18.0,1.0,9.0,56.0,1.0
09/02/2022,Seattle U,3-0,3.0,54.0,11.0,111.0,0.387,48.0,2.0,3.0,48.0,46.0,3.0,4.0,4.0,0.0,6.0,62.0,0.0
09/02/2022,Louisiana Tech,3-1,4.0,60.0,20.0,148.0,0.27,51.0,3.0,7.0,66.0,70.0,6.0,2.0,6.0,0.0,5.0,68.0,0.0
09/03/2022,San Francisco,2-3,5.0,54.0,33.0,165.0,0.127,51.0,9.0,6.0,75.0,98.0,7.0,1.0,24.0,0.0,13.0,76.0,0.0
09/09/2022,"Tulane @ Santa Clara, CA",1-3,4.0,48.0,20.0,137.0,0.204,48.0,4.0,4.0,65.0,84.0,7.0,3.0,10.0,1.0,8.0,60.0,1.0
09/10/2022,@ Santa Clara,3-0,3.0,36.0,8.0,81.0,0.346,34.0,9.0,10.0,26.0,48.0,4.0,1.0,10.0,0.0,6.0,51.0,1.0
09/11/2022,"Oklahoma @ Santa Clara, CA",1-3,4.0,41.0,27.0,126.0,0.111,40.0,6.0,4.0,45.0,86.0,11.0,3.0,10.0,1.0,8.0,55.0,0.0
09/16/2022,"Sacramento St. @ Bakersfield, CA",3-2,5.0,54.0,26.0,144.0,0.194,52.0,9.0,10.0,58.0,93.0,10.0,2.0,14.0,4.0,9.0,72.0,3.0
09/16/2022,"Pacific @ Bakersfield, CA",2-3,5.0,32.0,17.0,126.0,0.119,31.0,11.0,10.0,56.0,87.0,10.0,1.0,34.0,1.0,18.0,61.0,2.0
09/17/2022,@ CSU Bakersfield,3-1,4.0,57.0,17.0,123.0,0.325,52.0,10.0,12.0,39.0,80.0,5.0,1.0,22.0,1.0,12.0,79.0,0.0
09/22/2022,Nevada,2-3,5.0,65.0,24.0,187.0,0.219,59.0,7.0,15.0,85.0,101.0,7.0,5.0,14.0,0.0,12.0,84.0,0.0
09/24/2022,San Jose St.,2-3,5.0,49.0,18.0,108.0,0.287,46.0,8.0,6.0,33.0,98.0,15.0,1.0,22.0,1.0,12.0,69.0,0.0
09/27/2022,San Diego St.,0-3,3.0,38.0,17.0,91.0,0.231,31.0,4.0,5.0,22.0,71.0,10.0,1.0,8.0,0.0,5.0,47.0,0.0
09/29/2022,@ UNLV,0-3,3.0,31.0,18.0,102.0,0.127,27.0,2.0,1.0,32.0,67.0,5.0,2.0,8.0,4.0,6.0,39.0,0.0
10/06/2022,@ Boise St.,0-3,3.0,34.0,18.0,107.0,0.15,32.0,2.0,7.0,39.0,70.0,8.0,2.0,20.0,0.0,12.0,48.0,0.0
10/08/2022,@ Utah St.,1-3,4.0,48.0,24.0,144.0,0.167,46.0,5.0,11.0,54.0,89.0,9.0,4.0,10.0,1.0,9.0,62.0,0.0
10/13/2022,Colorado St.,2-3,5.0,50.0,22.0,144.0,0.194,44.0,9.0,6.0,50.0,95.0,3.0,0.0,28.0,1.0,14.0,73.0,0.0
10/15/2022,Wyoming,1-3,4.0,40.0,28.0,134.0,0.09,38.0,5.0,7.0,53.0,85.0,7.0,2.0,12.0,0.0,8.0,53.0,0.0
10/20/2022,@ Air Force,1-3,4.0,40.0,31.0,140.0,0.064,36.0,8.0,7.0,39.0,85.0,5.0,1.0,26.0,1.0,14.0,62.0,0.0
10/22/2022,New Mexico,0-3,3.0,38.0,19.0,114.0,0.167,32.0,4.0,11.0,46.0,69.0,5.0,0.0,14.0,0.0,7.0,49.0,0.0
10/27/2022,@ Wyoming,0-3,3.0,26.0,20.0,104.0,0.058,25.0,2.0,6.0,33.0,66.0,4.0,1.0,6.0,0.0,4.0,32.0,0.0
10/29/2022,@ Colorado St.,1-3,4.0,57.0,21.0,143.0,0.252,53.0,4.0,14.0,52.0,88.0,3.0,1.0,18.0,0.0,10.0,71.0,1.0
11/03/2022,Utah St.,0-3,3.0,33.0,14.0,101.0,0.188,23.0,1.0,9.0,28.0,67.0,10.0,2.0,12.0,0.0,8.0,42.0,0.0
11/05/2022,Boise St.,3-1,4.0,59.0,13.0,117.0,0.393,56.0,6.0,7.0,48.0,66.0,8.0,1.0,20.0,0.0,11.0,76.0,0.0
11/07/2022,@ San Diego St.,0-3,3.0,34.0,11.0,94.0,0.245,31.0,3.0,8.0,29.0,69.0,10.0,2.0,10.0,6.0,7.0,44.0,1.0
11/12/2022,UNLV,0-3,3.0,34.0,21.0,116.0,0.112,31.0,4.0,4.0,44.0,67.0,4.0,3.0,8.0,0.0,7.0,45.0,0.0
11/17/2022,@ San Jose St.,0-3,3.0,34.0,7.0,94.0,0.287,31.0,6.0,9.0,34.0,68.0,9.0,5.0,10.0,2.0,10.0,50.0,1.0
11/19/2022,@ Nevada,1-3,4.0,49.0,25.0,142.0,0.169,46.0,4.0,10.0,53.0,89.0,8.0,1.0,8.0,2.0,5.0,58.0,0.0
