date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
08/26/2022,CSU Bakersfield,3-0,3.0,40.0,9.0,76.0,0.408,39.0,8.0,3.0,36.0,40.0,3.0,1.0,6.0,0.0,4.0,52.0,0.0
08/26/2022,UNI,3-2,5.0,61.0,25.0,166.0,0.217,60.0,8.0,11.0,63.0,101.0,6.0,4.0,20.0,0.0,14.0,83.0,1.0
08/27/2022,Toledo,0-3,3.0,35.0,20.0,109.0,0.138,32.0,4.0,8.0,44.0,65.0,5.0,0.0,8.0,0.0,4.0,43.0,0.0
09/02/2022,"Dayton @ Atlanta, GA",3-2,5.0,58.0,25.0,153.0,0.216,51.0,15.0,3.0,61.0,84.0,7.0,2.0,12.0,1.0,8.0,81.0,0.0
09/02/2022,"FIU @ Atlanta, GA",3-1,4.0,48.0,19.0,131.0,0.221,43.0,5.0,3.0,51.0,70.0,9.0,1.0,18.0,1.0,10.0,63.0,0.0
09/03/2022,@ Georgia Tech,1-3,4.0,49.0,18.0,140.0,0.221,44.0,3.0,6.0,56.0,83.0,9.0,2.0,6.0,0.0,5.0,57.0,3.0
09/09/2022,"Evansville @ Waco, TX",3-0,3.0,34.0,8.0,62.0,0.419,29.0,13.0,3.0,25.0,33.0,2.0,0.0,10.0,0.0,5.0,52.0,0.0
09/09/2022,"Colorado St. @ Waco, TX",2-3,5.0,60.0,17.0,151.0,0.285,52.0,5.0,8.0,52.0,93.0,6.0,1.0,10.0,0.0,6.0,71.0,2.0
09/10/2022,@ Baylor,0-3,3.0,26.0,18.0,111.0,0.072,23.0,2.0,5.0,40.0,63.0,3.0,1.0,0.0,2.0,1.0,29.0,0.0
09/16/2022,"SMU @ Lubbock, TX",2-3,5.0,57.0,36.0,159.0,0.132,51.0,5.0,4.0,58.0,105.0,7.0,5.0,10.0,1.0,10.0,72.0,5.0
09/16/2022,@ Texas Tech,0-3,3.0,44.0,17.0,121.0,0.223,42.0,3.0,5.0,52.0,70.0,7.0,0.0,6.0,0.0,3.0,50.0,1.0
09/17/2022,"Oral Roberts @ Lubbock, TX",3-1,4.0,55.0,12.0,133.0,0.323,49.0,7.0,3.0,71.0,62.0,8.0,2.0,10.0,0.0,7.0,69.0,0.0
09/21/2022,@ Arizona,3-1,4.0,61.0,15.0,148.0,0.311,57.0,7.0,17.0,66.0,82.0,6.0,3.0,12.0,0.0,9.0,77.0,0.0
09/25/2022,@ Colorado,0-3,3.0,25.0,14.0,110.0,0.1,21.0,1.0,4.0,39.0,69.0,6.0,2.0,12.0,5.0,8.0,34.0,2.0
09/30/2022,@ Oregon,0-3,3.0,26.0,12.0,113.0,0.124,25.0,2.0,7.0,40.0,68.0,5.0,1.0,6.0,2.0,4.0,32.0,0.0
10/02/2022,@ Oregon St.,3-2,5.0,63.0,20.0,156.0,0.276,60.0,6.0,17.0,64.0,88.0,6.0,1.0,20.0,1.0,11.0,80.0,1.0
10/07/2022,UCLA,0-3,3.0,31.0,13.0,116.0,0.155,27.0,0.0,9.0,32.0,65.0,6.0,2.0,4.0,0.0,4.0,35.0,0.0
10/09/2022,Southern California,1-3,4.0,42.0,18.0,134.0,0.179,38.0,3.0,8.0,51.0,85.0,4.0,1.0,16.0,1.0,9.0,54.0,2.0
10/14/2022,California,3-0,3.0,51.0,19.0,123.0,0.26,44.0,1.0,8.0,54.0,60.0,4.0,3.0,16.0,0.0,11.0,63.0,0.0
10/16/2022,Stanford,1-3,4.0,44.0,21.0,136.0,0.169,42.0,2.0,12.0,56.0,84.0,9.0,2.0,14.0,1.0,9.0,55.0,1.0
10/21/2022,@ Washington,3-2,5.0,53.0,16.0,169.0,0.219,49.0,7.0,12.0,89.0,92.0,13.0,2.0,22.0,2.0,13.0,73.0,1.0
10/23/2022,@ Washington St.,0-3,3.0,43.0,21.0,119.0,0.185,40.0,5.0,9.0,42.0,70.0,2.0,1.0,6.0,3.0,4.0,52.0,1.0
10/28/2022,Oregon St.,3-1,4.0,48.0,11.0,127.0,0.291,45.0,7.0,11.0,50.0,69.0,3.0,2.0,20.0,0.0,12.0,67.0,1.0
10/30/2022,Oregon,0-3,3.0,38.0,9.0,108.0,0.269,36.0,4.0,5.0,44.0,64.0,8.0,1.0,0.0,2.0,1.0,43.0,1.0
11/04/2022,@ Southern California,1-3,4.0,49.0,18.0,144.0,0.215,39.0,3.0,10.0,59.0,89.0,11.0,4.0,12.0,5.0,10.0,62.0,0.0
11/06/2022,@ UCLA,0-3,3.0,39.0,14.0,117.0,0.214,38.0,3.0,6.0,47.0,74.0,7.0,1.0,13.0,1.0,7.5,49.5,0.0
11/11/2022,Washington St.,0-3,3.0,42.0,17.0,102.0,0.245,40.0,2.0,8.0,42.0,63.0,7.0,2.0,2.0,0.0,3.0,47.0,0.0
11/13/2022,Washington,2-3,5.0,51.0,21.0,155.0,0.194,47.0,2.0,5.0,62.0,92.0,7.0,3.0,24.0,1.0,15.0,68.0,0.0
11/17/2022,@ Stanford,1-3,4.0,46.0,19.0,145.0,0.186,46.0,5.0,12.0,60.0,92.0,7.0,0.0,10.0,2.0,5.0,56.0,0.0
11/20/2022,@ California,3-2,5.0,62.0,25.0,174.0,0.213,61.0,10.0,6.0,73.0,94.0,8.0,3.0,14.0,0.0,10.0,82.0,1.0
11/23/2022,Utah,3-1,4.0,57.0,12.0,147.0,0.306,51.0,3.0,13.0,51.0,77.0,4.0,2.0,14.0,0.0,9.0,69.0,1.0
11/26/2022,Arizona,2-3,5.0,58.0,26.0,159.0,0.201,56.0,6.0,14.0,69.0,97.0,6.0,4.0,20.0,2.0,14.0,78.0,0.0
