date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe
09/23/2022,@ Wisconsin,0-3,3.0,35.0,19.0,90.0,0.178,35.0,3.0,6.0,37.0,69.0,9.0,3.0,10.0,0.0,8.0,46.0,0.0
09/24/2022,@ Illinois,0-3,3.0,39.0,22.0,91.0,0.187,34.0,1.0,7.0,35.0,68.0,8.0,1.0,12.0,0.0,7.0,47.0,1.0
09/28/2022,@ Minnesota,3-2,5.0,63.0,32.0,186.0,0.167,63.0,6.0,7.0,77.0,98.0,4.0,3.0,19.0,0.0,12.5,81.5,2.0
10/01/2022,Michigan,1-3,4.0,52.0,24.0,152.0,0.184,51.0,5.0,6.0,58.0,86.0,9.0,6.0,6.0,0.0,9.0,66.0,1.0
10/07/2022,Rutgers,3-0,3.0,53.0,8.0,112.0,0.402,49.0,5.0,9.0,54.0,49.0,4.0,1.0,10.0,1.0,6.0,64.0,0.0
10/09/2022,@ Ohio St.,1-3,4.0,63.0,26.0,187.0,0.198,60.0,5.0,4.0,87.0,92.0,11.0,0.0,6.0,2.0,3.0,71.0,1.0
10/14/2022,Maryland,0-3,3.0,41.0,22.0,111.0,0.171,40.0,3.0,8.0,44.0,70.0,3.0,0.0,6.0,2.0,3.0,47.0,0.0
10/16/2022,@ Nebraska,0-3,3.0,39.0,16.0,118.0,0.195,36.0,0.0,9.0,49.0,69.0,4.0,2.0,8.0,1.0,6.0,45.0,1.0
10/21/2022,@ Rutgers,3-1,4.0,60.0,25.0,129.0,0.271,56.0,8.0,11.0,65.0,63.0,1.0,6.0,14.0,0.0,13.0,81.0,1.0
10/22/2022,@ Maryland,3-0,3.0,49.0,16.0,112.0,0.295,46.0,3.0,4.0,46.0,63.0,4.0,2.0,10.0,1.0,7.0,59.0,1.0
10/28/2022,Purdue,3-2,5.0,64.0,35.0,184.0,0.158,64.0,8.0,5.0,80.0,96.0,6.0,1.0,14.0,1.0,8.0,80.0,1.0
10/30/2022,Iowa,3-0,3.0,53.0,11.0,115.0,0.365,52.0,2.0,7.0,47.0,63.0,8.0,4.0,8.0,0.0,8.0,63.0,1.0
11/04/2022,Ohio St.,0-3,3.0,33.0,24.0,117.0,0.077,30.0,4.0,8.0,39.0,68.0,3.0,2.0,6.0,0.0,5.0,42.0,1.0
11/06/2022,Nebraska,2-3,5.0,59.0,29.0,159.0,0.189,54.0,6.0,11.0,51.0,100.0,4.0,1.0,12.0,0.0,7.0,72.0,4.0
11/11/2022,@ Michigan,1-3,4.0,50.0,22.0,127.0,0.22,46.0,3.0,7.0,40.0,91.0,9.0,4.0,13.0,3.0,10.5,63.5,1.0
11/12/2022,@ Michigan St.,0-3,3.0,27.0,20.0,105.0,0.067,24.0,4.0,6.0,49.0,64.0,5.0,0.0,10.0,1.0,5.0,36.0,4.0
11/18/2022,@ Indiana,2-3,5.0,60.0,34.0,166.0,0.157,53.0,7.0,4.0,74.0,94.0,4.0,4.0,14.0,1.0,11.0,78.0,0.0
11/20/2022,Michigan St.,0-3,3.0,46.0,24.0,123.0,0.179,45.0,3.0,4.0,46.0,72.0,6.0,0.0,8.0,1.0,4.0,53.0,1.0
11/23/2022,Penn St.,1-3,4.0,58.0,30.0,161.0,0.174,53.0,1.0,10.0,79.0,79.0,3.0,4.0,14.0,0.0,11.0,70.0,0.0
11/25/2022,Illinois,3-0,3.0,37.0,13.0,88.0,0.273,36.0,10.0,4.0,42.0,52.0,8.0,1.0,10.0,1.0,6.0,53.0,1.0
