date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/28/2015,"NC State @ Columbia, S.C.",0-3,3.0,0,23.0,26.0,88.0,-0.034,22.0,4.0,5.0,39.0,6.0,2.0,8.0,1.0,33.0,2.0,NC State,3,7.666666666666667,8.666666666666666,29.333333333333332,7.333333333333333,1.3333333333333333,1.6666666666666667,13.0,2.0,0.6666666666666666,2.6666666666666665,0.3333333333333333,11.0,0.6666666666666666
08/29/2015,"Southeastern La. @ Columbia, S.C.",0-3,3.0,0,27.0,8.0,84.0,0.226,27.0,2.0,7.0,40.0,13.0,1.0,8.0,4.0,34.0,2.0,Southeastern La.,3,9.0,2.6666666666666665,28.0,9.0,0.6666666666666666,2.3333333333333335,13.333333333333334,4.333333333333333,0.3333333333333333,2.6666666666666665,1.3333333333333333,11.333333333333334,0.6666666666666666
08/29/2015,@ South Carolina,0-3,3.0,0,23.0,16.0,88.0,0.08,23.0,3.0,12.0,25.0,5.0,0.0,0.0,4.0,26.0,0.0,South Carolina,3,7.666666666666667,5.333333333333333,29.333333333333332,7.666666666666667,1.0,4.0,8.333333333333334,1.6666666666666667,0.0,0.0,1.3333333333333333,8.666666666666666,0.0
09/01/2015,East Carolina,0-3,3.0,0,34.0,20.0,105.0,0.133,33.0,4.0,5.0,41.0,9.0,1.0,4.0,0.0,41.0,2.0,East Carolina,3,11.333333333333334,6.666666666666667,35.0,11.0,1.3333333333333333,1.6666666666666667,13.666666666666666,3.0,0.3333333333333333,1.3333333333333333,0.0,13.666666666666666,0.6666666666666666
09/04/2015,"Wake Forest @ Elon, N.C.",2-3,5.0,0,49.0,27.0,162.0,0.136,45.0,0.0,8.0,73.0,4.0,2.0,12.0,1.0,57.0,0.0,Wake Forest,5,9.8,5.4,32.4,9.0,0.0,1.6,14.6,0.8,0.4,2.4,0.2,11.4,0.0
09/05/2015,"Charleston So. @ Elon, N.C.",0-3,3.0,0,37.0,27.0,141.0,0.071,35.0,0.0,8.0,60.0,4.0,0.0,0.0,1.0,37.0,1.0,Charleston So.,3,12.333333333333334,9.0,47.0,11.666666666666666,0.0,2.6666666666666665,20.0,1.3333333333333333,0.0,0.0,0.3333333333333333,12.333333333333334,0.3333333333333333
09/05/2015,@ Elon,0-3,3.0,0,29.0,23.0,89.0,0.067,28.0,3.0,3.0,43.0,6.0,2.0,0.0,1.0,34.0,4.0,Elon,3,9.666666666666666,7.666666666666667,29.666666666666668,9.333333333333334,1.0,1.0,14.333333333333334,2.0,0.6666666666666666,0.0,0.3333333333333333,11.333333333333334,1.3333333333333333
09/08/2015,@ Gardner-Webb,1-3,4.0,0,40.0,20.0,128.0,0.156,38.0,0.0,6.0,58.0,9.0,0.0,2.0,3.0,41.0,1.0,Gardner-Webb,4,10.0,5.0,32.0,9.5,0.0,1.5,14.5,2.25,0.0,0.5,0.75,10.25,0.25
09/10/2015,Alabama St.,1-3,4.0,0,52.0,29.0,141.0,0.163,50.0,7.0,5.0,54.0,7.0,1.0,4.0,0.0,62.0,2.0,Alabama St.,4,13.0,7.25,35.25,12.5,1.75,1.25,13.5,1.75,0.25,1.0,0.0,15.5,0.5
09/11/2015,@ UMES,0-3,3.0,0,29.0,21.0,95.0,0.084,25.0,3.0,8.0,39.0,11.0,1.0,4.0,2.0,35.0,1.0,UMES,3,9.666666666666666,7.0,31.666666666666668,8.333333333333334,1.0,2.6666666666666665,13.0,3.6666666666666665,0.3333333333333333,1.3333333333333333,0.6666666666666666,11.666666666666666,0.3333333333333333
