date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/28/2015,@ San Francisco,0-3,3.0,0,27.0,23.0,97.0,0.041,24.0,3.0,5.0,34.0,3.0,0.0,6.0,0.0,33.0,2.0,San Francisco,3,9.0,7.666666666666667,32.333333333333336,8.0,1.0,1.6666666666666667,11.333333333333334,1.0,0.0,2.0,0.0,11.0,0.6666666666666666
08/29/2015,Denver @ San Francisco,1-3,4.0,0,54.0,35.0,178.0,0.107,50.0,8.0,11.0,75.0,6.0,0.0,6.0,0.0,65.0,0.0,Denver,4,13.5,8.75,44.5,12.5,2.0,2.75,18.75,1.5,0.0,1.5,0.0,16.25,0.0
08/29/2015,"CSU Bakersfield @ San Francisco, CA",3-2,5.0,0,72.0,18.0,167.0,0.323,62.0,9.0,10.0,78.0,6.0,4.0,12.0,0.0,91.0,1.0,CSU Bakersfield,5,14.4,3.6,33.4,12.4,1.8,2.0,15.6,1.2,0.8,2.4,0.0,18.2,0.2
09/04/2015,Pacific,0-3,3.0,0,45.0,16.0,103.0,0.282,43.0,2.0,8.0,33.0,4.0,0.0,8.0,1.0,51.0,0.0,Pacific,3,15.0,5.333333333333333,34.333333333333336,14.333333333333334,0.6666666666666666,2.6666666666666665,11.0,1.3333333333333333,0.0,2.6666666666666665,0.3333333333333333,17.0,0.0
09/05/2015,Oregon St.,1-3,4.0,0,50.0,29.0,127.0,0.165,47.0,6.0,12.0,47.0,5.0,3.0,10.0,3.0,64.0,3.0,Oregon St.,4,12.5,7.25,31.75,11.75,1.5,3.0,11.75,1.25,0.75,2.5,0.75,16.0,0.75
09/05/2015,TCU,0-3,3.0,0,43.0,27.0,126.0,0.127,40.0,1.0,6.0,43.0,3.0,1.0,8.0,2.0,49.0,1.0,TCU,3,14.333333333333334,9.0,42.0,13.333333333333334,0.3333333333333333,2.0,14.333333333333334,1.0,0.3333333333333333,2.6666666666666665,0.6666666666666666,16.333333333333332,0.3333333333333333
09/10/2015,@ Hawaii,0-3,3.0,0,22.0,27.0,90.0,-0.056,18.0,2.0,7.0,29.0,7.0,0.0,14.0,2.0,31.0,0.0,Hawaii,3,7.333333333333333,9.0,30.0,6.0,0.6666666666666666,2.3333333333333335,9.666666666666666,2.333333333333333,0.0,4.666666666666667,0.6666666666666666,10.333333333333334,0.0
09/11/2015,@ Eastern Wash.,3-0,3.0,0,43.0,14.0,91.0,0.319,41.0,9.0,12.0,31.0,1.0,1.0,9.0,2.0,57.5,0.0,Eastern Wash.,3,14.333333333333334,4.666666666666667,30.333333333333332,13.666666666666666,3.0,4.0,10.333333333333334,0.3333333333333333,0.3333333333333333,3.0,0.6666666666666666,19.166666666666668,0.0
09/12/2015,"Florida @ Honolulu, O`ahu",0-3,3.0,0,23.0,27.0,101.0,-0.04,21.0,0.0,4.0,35.0,5.0,0.0,12.0,0.0,29.0,1.0,Florida,3,7.666666666666667,9.0,33.666666666666664,7.0,0.0,1.3333333333333333,11.666666666666666,1.6666666666666667,0.0,4.0,0.0,9.666666666666666,0.3333333333333333
09/18/2015,@ Cal Poly,0-3,3.0,0,39.0,17.0,108.0,0.204,32.0,0.0,6.0,40.0,6.0,2.0,6.0,6.0,44.0,0.0,Cal Poly,3,13.0,5.666666666666667,36.0,10.666666666666666,0.0,2.0,13.333333333333334,2.0,0.6666666666666666,2.0,2.0,14.666666666666666,0.0
09/19/2015,@ UC Santa Barbara,3-0,3.0,0,42.0,15.0,108.0,0.25,40.0,4.0,5.0,44.0,7.0,2.0,30.0,5.0,63.0,4.0,UC Santa Barbara,3,14.0,5.0,36.0,13.333333333333334,1.3333333333333333,1.6666666666666667,14.666666666666666,2.333333333333333,0.6666666666666666,10.0,1.6666666666666667,21.0,1.3333333333333333
09/20/2015,@ LMU (CA),0-3,3.0,0,37.0,26.0,114.0,0.096,35.0,1.0,4.0,44.0,2.0,1.0,10.0,0.0,44.0,1.0,LMU ,3,12.333333333333334,8.666666666666666,38.0,11.666666666666666,0.3333333333333333,1.3333333333333333,14.666666666666666,0.6666666666666666,0.3333333333333333,3.3333333333333335,0.0,14.666666666666666,0.3333333333333333
09/24/2015,@ New Mexico,3-0,3.0,0,39.0,25.0,113.0,0.124,34.0,5.0,5.0,50.0,2.0,4.0,15.0,1.0,55.5,0.0,New Mexico,3,13.0,8.333333333333334,37.666666666666664,11.333333333333334,1.6666666666666667,1.6666666666666667,16.666666666666668,0.6666666666666666,1.3333333333333333,5.0,0.3333333333333333,18.5,0.0
09/26/2015,@ Air Force,1-3,4.0,0,45.0,29.0,129.0,0.124,43.0,5.0,4.0,47.0,5.0,1.0,12.0,5.0,57.0,0.0,Air Force,4,11.25,7.25,32.25,10.75,1.25,1.0,11.75,1.25,0.25,3.0,1.25,14.25,0.0
10/01/2015,Wyoming,0-3,3.0,0,42.0,21.0,120.0,0.175,37.0,1.0,5.0,46.0,6.0,0.0,2.0,2.0,44.0,2.0,Wyoming,3,14.0,7.0,40.0,12.333333333333334,0.3333333333333333,1.6666666666666667,15.333333333333334,2.0,0.0,0.6666666666666666,0.6666666666666666,14.666666666666666,0.6666666666666666
10/03/2015,Colorado St.,0-3,3.0,0,31.0,26.0,105.0,0.048,27.0,1.0,6.0,42.0,4.0,1.0,13.0,1.0,39.5,0.0,Colorado St.,3,10.333333333333334,8.666666666666666,35.0,9.0,0.3333333333333333,2.0,14.0,1.3333333333333333,0.3333333333333333,4.333333333333333,0.3333333333333333,13.166666666666666,0.0
10/08/2015,@ UNLV,1-3,4.0,0,52.0,33.0,162.0,0.117,50.0,2.0,6.0,76.0,3.0,0.0,4.0,2.0,56.0,1.0,UNLV,4,13.0,8.25,40.5,12.5,0.5,1.5,19.0,0.75,0.0,1.0,0.5,14.0,0.25
10/10/2015,@ Fresno St.,3-2,5.0,0,62.0,20.0,157.0,0.268,54.0,6.0,6.0,64.0,3.0,0.0,22.0,2.0,79.0,0.0,Fresno St.,5,12.4,4.0,31.4,10.8,1.2,1.2,12.8,0.6,0.0,4.4,0.4,15.8,0.0
10/15/2015,Utah St.,3-0,3.0,0,44.0,9.0,99.0,0.354,39.0,7.0,6.0,44.0,3.0,0.0,4.0,0.0,53.0,0.0,Utah St.,3,14.666666666666666,3.0,33.0,13.0,2.3333333333333335,2.0,14.666666666666666,1.0,0.0,1.3333333333333333,0.0,17.666666666666668,0.0
10/17/2015,Boise St.,2-3,5.0,0,66.0,22.0,158.0,0.278,57.0,10.0,13.0,61.0,8.0,0.0,22.0,1.0,87.0,3.0,Boise St.,5,13.2,4.4,31.6,11.4,2.0,2.6,12.2,1.6,0.0,4.4,0.2,17.4,0.6
10/20/2015,@ San Diego,0-3,3.0,0,32.0,23.0,100.0,0.09,30.0,5.0,5.0,37.0,3.0,1.0,8.0,3.0,42.0,0.0,San Diego,3,10.666666666666666,7.666666666666667,33.333333333333336,10.0,1.6666666666666667,1.6666666666666667,12.333333333333334,1.0,0.3333333333333333,2.6666666666666665,1.0,14.0,0.0
10/22/2015,Air Force,2-3,5.0,0,61.0,29.0,157.0,0.204,55.0,4.0,5.0,60.0,9.0,4.0,14.0,0.0,76.0,2.0,Air Force,5,12.2,5.8,31.4,11.0,0.8,1.0,12.0,1.8,0.8,2.8,0.0,15.2,0.4
10/24/2015,New Mexico,3-2,5.0,0,65.0,33.0,160.0,0.2,64.0,1.0,10.0,62.0,2.0,1.0,19.0,3.0,76.5,2.0,New Mexico,5,13.0,6.6,32.0,12.8,0.2,2.0,12.4,0.4,0.2,3.8,0.6,15.3,0.4
10/29/2015,@ Colorado St.,0-3,3.0,0,31.0,22.0,109.0,0.083,29.0,3.0,4.0,34.0,4.0,1.0,8.0,3.0,39.0,1.0,Colorado St.,3,10.333333333333334,7.333333333333333,36.333333333333336,9.666666666666666,1.0,1.3333333333333333,11.333333333333334,1.3333333333333333,0.3333333333333333,2.6666666666666665,1.0,13.0,0.3333333333333333
10/31/2015,@ Wyoming,0-3,3.0,0,37.0,31.0,113.0,0.053,35.0,2.0,4.0,33.0,4.0,0.0,18.0,3.0,48.0,0.0,Wyoming,3,12.333333333333334,10.333333333333334,37.666666666666664,11.666666666666666,0.6666666666666666,1.3333333333333333,11.0,1.3333333333333333,0.0,6.0,1.0,16.0,0.0
11/05/2015,Fresno St.,3-0,3.0,0,32.0,10.0,76.0,0.289,29.0,2.0,8.0,37.0,2.0,1.0,22.0,1.0,46.0,0.0,Fresno St.,3,10.666666666666666,3.3333333333333335,25.333333333333332,9.666666666666666,0.6666666666666666,2.6666666666666665,12.333333333333334,0.6666666666666666,0.3333333333333333,7.333333333333333,0.3333333333333333,15.333333333333334,0.0
11/07/2015,UNLV,3-0,3.0,0,47.0,22.0,129.0,0.194,45.0,4.0,5.0,55.0,3.0,1.0,12.0,2.0,58.0,1.0,UNLV,3,15.666666666666666,7.333333333333333,43.0,15.0,1.3333333333333333,1.6666666666666667,18.333333333333332,1.0,0.3333333333333333,4.0,0.6666666666666666,19.333333333333332,0.3333333333333333
11/12/2015,@ Boise St.,0-3,3.0,0,33.0,26.0,101.0,0.069,32.0,1.0,3.0,30.0,6.0,0.0,6.0,1.0,37.0,0.0,Boise St.,3,11.0,8.666666666666666,33.666666666666664,10.666666666666666,0.3333333333333333,1.0,10.0,2.0,0.0,2.0,0.3333333333333333,12.333333333333334,0.0
11/14/2015,@ Utah St.,3-2,5.0,0,65.0,35.0,167.0,0.18,64.0,6.0,8.0,69.0,2.0,0.0,26.0,3.0,84.0,3.0,Utah St.,5,13.0,7.0,33.4,12.8,1.2,1.6,13.8,0.4,0.0,5.2,0.6,16.8,0.6
11/21/2015,@ San Jose St.,3-0,3.0,0,41.0,19.0,108.0,0.204,38.0,6.0,4.0,41.0,5.0,0.0,12.0,1.0,53.0,2.0,San Jose St.,3,13.666666666666666,6.333333333333333,36.0,12.666666666666666,2.0,1.3333333333333333,13.666666666666666,1.6666666666666667,0.0,4.0,0.3333333333333333,17.666666666666668,0.6666666666666666
11/24/2015,Nevada,3-0,3.0,0,43.0,6.0,87.0,0.425,39.0,5.0,5.0,39.0,7.0,0.0,10.0,3.0,53.0,2.0,Nevada,3,14.333333333333334,2.0,29.0,13.0,1.6666666666666667,1.6666666666666667,13.0,2.333333333333333,0.0,3.3333333333333335,1.0,17.666666666666668,0.6666666666666666
