date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/28/2015,@ Milwaukee,1-3,4.0,0,52.0,21.0,148.0,0.209,46.0,2.0,5.0,52.0,9.0,3.0,14.0,0.0,64.0,0.0,Milwaukee,4,13.0,5.25,37.0,11.5,0.5,1.25,13.0,2.25,0.75,3.5,0.0,16.0,0.0
08/29/2015,"Missouri St. @ Milwaukee, Wis.",2-3,5.0,0,47.0,25.0,148.0,0.149,46.0,8.0,3.0,59.0,7.0,2.0,20.0,4.0,67.0,0.0,Missouri St.,5,9.4,5.0,29.6,9.2,1.6,0.6,11.8,1.4,0.4,4.0,0.8,13.4,0.0
08/29/2015,"Furman @ Milwaukee, Wis.",1-3,4.0,0,54.0,14.0,130.0,0.308,49.0,7.0,2.0,56.0,4.0,2.0,16.0,4.0,71.0,0.0,Furman,4,13.5,3.5,32.5,12.25,1.75,0.5,14.0,1.0,0.5,4.0,1.0,17.75,0.0
09/01/2015,@ Purdue Fort Wayne,3-1,4.0,0,58.0,29.0,159.0,0.182,56.0,3.0,6.0,75.0,3.0,2.0,12.0,0.0,69.0,1.0,Purdue Fort Wayne,4,14.5,7.25,39.75,14.0,0.75,1.5,18.75,0.75,0.5,3.0,0.0,17.25,0.25
09/04/2015,@ Northern Colo.,1-3,4.0,0,52.0,20.0,150.0,0.213,48.0,1.0,3.0,65.0,7.0,2.0,8.0,3.0,59.0,0.0,Northern Colo.,4,13.0,5.0,37.5,12.0,0.25,0.75,16.25,1.75,0.5,2.0,0.75,14.75,0.0
09/05/2015,"Arizona St. @ Fort Collins, Colo.",0-3,3.0,0,35.0,20.0,127.0,0.118,33.0,1.0,2.0,57.0,3.0,0.0,6.0,0.0,39.0,0.0,Arizona St.,3,11.666666666666666,6.666666666666667,42.333333333333336,11.0,0.3333333333333333,0.6666666666666666,19.0,1.0,0.0,2.0,0.0,13.0,0.0
09/05/2015,@ Colorado St.,0-3,3.0,0,37.0,17.0,108.0,0.185,33.0,1.0,3.0,45.0,2.0,4.0,6.0,1.0,45.0,0.0,Colorado St.,3,12.333333333333334,5.666666666666667,36.0,11.0,0.3333333333333333,1.0,15.0,0.6666666666666666,1.3333333333333333,2.0,0.3333333333333333,15.0,0.0
09/06/2015,@ Denver,0-3,3.0,0,47.0,22.0,130.0,0.192,43.0,3.0,4.0,57.0,3.0,3.0,10.0,0.0,58.0,1.0,Denver,3,15.666666666666666,7.333333333333333,43.333333333333336,14.333333333333334,1.0,1.3333333333333333,19.0,1.0,1.0,3.3333333333333335,0.0,19.333333333333332,0.3333333333333333
09/11/2015,"Pittsburgh @ Ann Arbor, Mich.",0-3,3.0,0,29.0,14.0,94.0,0.16,26.0,1.0,5.0,40.0,9.0,2.0,10.0,2.0,37.0,1.0,Pittsburgh,3,9.666666666666666,4.666666666666667,31.333333333333332,8.666666666666666,0.3333333333333333,1.6666666666666667,13.333333333333334,3.0,0.6666666666666666,3.3333333333333335,0.6666666666666666,12.333333333333334,0.3333333333333333
09/11/2015,@ Michigan,0-3,3.0,0,28.0,17.0,98.0,0.112,27.0,3.0,4.0,37.0,3.0,1.0,12.0,1.0,38.0,2.0,Michigan,3,9.333333333333334,5.666666666666667,32.666666666666664,9.0,1.0,1.3333333333333333,12.333333333333334,1.0,0.3333333333333333,4.0,0.3333333333333333,12.666666666666666,0.6666666666666666
09/12/2015,"South Carolina @ Ann Arbor, Mich.",3-1,4.0,0,55.0,18.0,149.0,0.248,54.0,2.0,5.0,74.0,2.0,1.0,16.0,0.0,66.0,2.0,South Carolina,4,13.75,4.5,37.25,13.5,0.5,1.25,18.5,0.5,0.25,4.0,0.0,16.5,0.5
09/17/2015,@ Oakland,1-3,4.0,0,47.0,28.0,149.0,0.128,46.0,2.0,4.0,60.0,3.0,1.0,16.0,1.0,58.0,1.0,Oakland,4,11.75,7.0,37.25,11.5,0.5,1.0,15.0,0.75,0.25,4.0,0.25,14.5,0.25
09/18/2015,"Dartmouth @ Rochester, Mich.",3-2,5.0,0,56.0,21.0,170.0,0.206,53.0,3.0,3.0,81.0,7.0,2.0,14.0,0.0,68.0,3.0,Dartmouth,5,11.2,4.2,34.0,10.6,0.6,0.6,16.2,1.4,0.4,2.8,0.0,13.6,0.6
09/18/2015,"Ohio St. @ Rochester, Mich.",0-3,3.0,0,27.0,21.0,105.0,0.057,25.0,1.0,4.0,45.0,5.0,3.0,12.0,1.0,37.0,2.0,Ohio St.,3,9.0,7.0,35.0,8.333333333333334,0.3333333333333333,1.3333333333333333,15.0,1.6666666666666667,1.0,4.0,0.3333333333333333,12.333333333333334,0.6666666666666666
09/19/2015,"Eastern Ill. @ Rochester, Mich.",3-2,5.0,0,62.0,21.0,166.0,0.247,57.0,9.0,5.0,82.0,7.0,1.0,18.0,0.0,81.0,1.0,Eastern Ill.,5,12.4,4.2,33.2,11.4,1.8,1.0,16.4,1.4,0.2,3.6,0.0,16.2,0.2
09/25/2015,Eastern Mich.,3-1,4.0,0,53.0,20.0,138.0,0.239,52.0,3.0,10.0,56.0,5.0,4.0,12.0,0.0,66.0,2.0,Eastern Mich.,4,13.25,5.0,34.5,13.0,0.75,2.5,14.0,1.25,1.0,3.0,0.0,16.5,0.5
09/26/2015,Central Mich.,2-3,5.0,0,60.0,28.0,173.0,0.185,54.0,6.0,10.0,67.0,9.0,0.0,12.0,2.0,72.0,1.0,Central Mich.,5,12.0,5.6,34.6,10.8,1.2,2.0,13.4,1.8,0.0,2.4,0.4,14.4,0.2
10/02/2015,@ Toledo,3-1,4.0,0,42.0,27.0,159.0,0.094,35.0,6.0,7.0,69.0,2.0,3.0,18.0,0.0,60.0,4.0,Toledo,4,10.5,6.75,39.75,8.75,1.5,1.75,17.25,0.5,0.75,4.5,0.0,15.0,1.0
10/03/2015,@ Ball St.,3-1,4.0,0,53.0,17.0,150.0,0.24,50.0,6.0,5.0,72.0,4.0,4.0,16.0,2.0,71.0,6.0,Ball St.,4,13.25,4.25,37.5,12.5,1.5,1.25,18.0,1.0,1.0,4.0,0.5,17.75,1.5
10/08/2015,NIU,0-3,3.0,0,41.0,17.0,120.0,0.2,39.0,2.0,6.0,48.0,1.0,0.0,4.0,2.0,45.0,2.0,NIU,3,13.666666666666666,5.666666666666667,40.0,13.0,0.6666666666666666,2.0,16.0,0.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,15.0,0.6666666666666666
10/10/2015,Bowling Green,3-1,4.0,0,58.0,21.0,152.0,0.243,54.0,6.0,7.0,71.0,7.0,2.0,6.0,1.0,69.0,1.0,Bowling Green,4,14.5,5.25,38.0,13.5,1.5,1.75,17.75,1.75,0.5,1.5,0.25,17.25,0.25
10/16/2015,@ Buffalo,3-1,4.0,0,59.0,22.0,166.0,0.223,53.0,7.0,4.0,80.0,4.0,2.0,14.0,0.0,75.0,2.0,Buffalo,4,14.75,5.5,41.5,13.25,1.75,1.0,20.0,1.0,0.5,3.5,0.0,18.75,0.5
10/17/2015,@ Akron,3-1,4.0,0,51.0,21.0,142.0,0.211,48.0,5.0,6.0,60.0,5.0,2.0,24.0,2.0,70.0,0.0,Akron,4,12.75,5.25,35.5,12.0,1.25,1.5,15.0,1.25,0.5,6.0,0.5,17.5,0.0
10/23/2015,Ohio,1-3,4.0,0,51.0,27.0,175.0,0.137,50.0,3.0,2.0,92.0,3.0,4.0,10.0,1.0,63.0,2.0,Ohio,4,12.75,6.75,43.75,12.5,0.75,0.5,23.0,0.75,1.0,2.5,0.25,15.75,0.5
10/24/2015,Kent St.,1-3,4.0,0,60.0,23.0,165.0,0.224,54.0,2.0,4.0,71.0,5.0,0.0,14.0,2.0,69.0,3.0,Kent St.,4,15.0,5.75,41.25,13.5,0.5,1.0,17.75,1.25,0.0,3.5,0.5,17.25,0.75
10/30/2015,@ Central Mich.,3-2,5.0,0,64.0,25.0,167.0,0.234,59.0,7.0,7.0,80.0,6.0,0.0,10.0,0.0,76.0,0.0,Central Mich.,5,12.8,5.0,33.4,11.8,1.4,1.4,16.0,1.2,0.0,2.0,0.0,15.2,0.0
10/31/2015,@ Eastern Mich.,3-1,4.0,0,45.0,20.0,171.0,0.146,42.0,5.0,6.0,88.0,2.0,2.0,20.0,2.0,62.0,5.0,Eastern Mich.,4,11.25,5.0,42.75,10.5,1.25,1.5,22.0,0.5,0.5,5.0,0.5,15.5,1.25
11/06/2015,Ball St.,3-2,5.0,0,63.0,26.0,185.0,0.2,59.0,6.0,7.0,78.0,9.0,2.0,24.0,3.0,83.0,1.0,Ball St.,5,12.6,5.2,37.0,11.8,1.2,1.4,15.6,1.8,0.4,4.8,0.6,16.6,0.2
11/07/2015,Toledo,3-0,3.0,0,42.0,10.0,110.0,0.291,38.0,8.0,5.0,48.0,2.0,0.0,22.0,1.0,61.0,2.0,Toledo,3,14.0,3.3333333333333335,36.666666666666664,12.666666666666666,2.6666666666666665,1.6666666666666667,16.0,0.6666666666666666,0.0,7.333333333333333,0.3333333333333333,20.333333333333332,0.6666666666666666
11/12/2015,@ NIU,0-3,3.0,0,43.0,18.0,121.0,0.207,39.0,2.0,3.0,45.0,3.0,1.0,4.0,0.0,48.0,1.0,NIU,3,14.333333333333334,6.0,40.333333333333336,13.0,0.6666666666666666,1.0,15.0,1.0,0.3333333333333333,1.3333333333333333,0.0,16.0,0.3333333333333333
11/14/2015,@ Miami (OH),2-3,5.0,0,59.0,34.0,211.0,0.118,53.0,6.0,9.0,107.0,8.0,2.0,14.0,0.0,74.0,4.0,Miami ,5,11.8,6.8,42.2,10.6,1.2,1.8,21.4,1.6,0.4,2.8,0.0,14.8,0.8
11/19/2015,"Eastern Mich. @ Athens, Ohio",3-2,5.0,0,64.0,20.0,218.0,0.202,59.0,2.0,3.0,121.0,5.0,3.0,20.0,12.0,79.0,0.0,Eastern Mich.,5,12.8,4.0,43.6,11.8,0.4,0.6,24.2,1.0,0.6,4.0,2.4,15.8,0.0
11/20/2015,"Miami (OH) @ Athens, Ohio",1-3,4.0,0,52.0,21.0,167.0,0.186,51.0,3.0,1.0,96.0,6.0,0.0,8.0,5.0,59.0,0.0,Miami ,4,13.0,5.25,41.75,12.75,0.75,0.25,24.0,1.5,0.0,2.0,1.25,14.75,0.0
