date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/29/2015,"South Dakota St. @ DeKalb, Ill.",3-0,3.0,0,45.0,11.0,91.0,0.374,43.0,9.0,4.0,41.0,1.0,1.0,6.0,0.0,58.0,0.0,South Dakota St.,3,15.0,3.6666666666666665,30.33333333333333,14.333333333333334,3.0,1.3333333333333333,13.666666666666666,0.3333333333333333,0.3333333333333333,2.0,0.0,19.33333333333333,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/29/2015,"Pacific @ DeKalb, Ill.",3-2,5.0,0,63.0,23.0,134.0,0.299,60.0,7.0,15.0,49.0,6.0,4.0,4.0,0.0,76.0,0.0,Pacific,5,12.6,4.6,26.8,12.0,1.4,3.0,9.8,1.2,0.8,0.8,0.0,15.2,0.0,,7.5,,1.8333333333333333,,15.166666666666664,,0.187,,7.166666666666667,,1.5,,0.6666666666666666,,6.833333333333333,,0.16666666666666666,,1.0,,0.0,,9.666666666666664
08/30/2015,@ NIU,1-3,4.0,0,57.0,31.0,155.0,0.168,54.0,7.0,10.0,69.0,7.0,2.0,12.0,2.0,72.0,0.0,NIU,4,14.25,7.75,38.75,13.5,1.75,2.5,17.25,1.75,0.5,3.0,0.5,18.0,0.0,,9.200000000000001,,2.755555555555555,,19.04444444444444,,0.22433333333333336,,8.777777777777779,,1.4666666666666668,,1.4444444444444444,,7.822222222222223,,0.37777777777777777,,0.9333333333333332,,0.0,,11.511111111111111
09/04/2015,@ Hawaii,1-3,4.0,0,39.0,21.0,123.0,0.146,36.0,4.0,10.0,52.0,6.0,1.0,10.0,1.0,49.0,0.0,Hawaii,4,9.75,5.25,30.75,9.0,1.0,2.5,13.0,1.5,0.25,2.5,0.25,12.25,0.0,13.950000000000001,10.4625,5.338888888888889,4.004166666666666,31.96111111111111,23.97083333333333,0.2803333333333333,0.21025000000000002,13.277777777777779,9.958333333333334,2.0500000000000003,1.5375,2.2777777777777777,1.7083333333333333,13.572222222222223,10.179166666666667,0.5444444444444444,0.4083333333333333,1.9333333333333333,1.45,0.16666666666666666,0.125,17.51111111111111,13.133333333333333
09/05/2015,"UCLA @ Honolulu, Hawai'i",0-3,3.0,0,26.0,19.0,103.0,0.068,24.0,1.0,5.0,33.0,7.0,1.0,8.0,0.0,32.0,0.0,UCLA,3,8.666666666666666,6.333333333333333,34.333333333333336,8.0,0.3333333333333333,1.6666666666666667,11.0,2.333333333333333,0.3333333333333333,2.6666666666666665,0.0,10.666666666666666,0.0,12.200000000000001,10.32,5.866666666666667,4.253333333333333,32.1,25.326666666666664,0.20433333333333334,0.19740000000000002,11.5,9.766666666666667,1.3833333333333335,1.4300000000000002,2.6666666666666665,1.8666666666666665,13.350000000000001,10.743333333333334,0.5166666666666667,0.37666666666666665,2.1,1.6600000000000001,0.25,0.15,15.15,12.956666666666667
09/06/2015,"American @ Honolulu, O`ahu",3-1,4.0,0,61.0,18.0,143.0,0.301,56.0,5.0,9.0,68.0,2.0,2.0,10.0,1.0,73.0,1.0,American,4,15.25,4.5,35.75,14.0,1.25,2.25,17.0,0.5,0.5,2.5,0.25,18.25,0.25,10.888888888888888,10.044444444444444,6.444444444444444,4.6,34.611111111111114,26.82777777777778,0.12733333333333333,0.17583333333333337,10.166666666666666,9.472222222222223,1.027777777777778,1.2472222222222222,2.2222222222222223,1.833333333333333,13.75,10.786111111111111,0.3611111111111111,0.36944444444444446,2.722222222222222,1.8277777777777777,0.25,0.125,13.638888888888888,12.575000000000001
09/11/2015,Iowa St.,3-1,4.0,0,66.0,11.0,145.0,0.379,62.0,2.0,17.0,57.0,5.0,0.0,12.0,0.0,74.0,0.0,Iowa St.,4,16.5,2.75,36.25,15.5,0.5,4.25,14.25,1.25,0.0,3.0,0.0,18.5,0.0,11.222222222222221,10.788095238095238,5.361111111111111,4.5857142857142845,33.611111111111114,28.10238095238095,0.17166666666666666,0.19371428571428573,10.333333333333334,10.11904761904762,0.861111111111111,1.2476190476190478,2.138888888888889,1.8928571428571426,13.666666666666666,11.673809523809524,0.3611111111111111,0.3880952380952381,2.5555555555555554,1.9238095238095239,0.16666666666666666,0.14285714285714285,13.722222222222221,13.385714285714286
09/11/2015,Milwaukee,3-0,3.0,0,47.0,11.0,123.0,0.293,46.0,1.0,1.0,63.0,1.0,2.0,14.0,3.0,57.0,3.0,Milwaukee,3,15.666666666666666,3.6666666666666665,41.0,15.333333333333334,0.3333333333333333,0.3333333333333333,21.0,0.3333333333333333,0.6666666666666666,4.666666666666667,1.0,19.0,1.0,13.472222222222221,11.502083333333333,4.527777777777778,4.356249999999999,35.44444444444445,29.120833333333334,0.24933333333333332,0.216875,12.5,10.791666666666668,0.6944444444444443,1.1541666666666668,2.7222222222222228,2.1875,14.083333333333334,11.995833333333334,0.27777777777777773,0.33958333333333335,2.722222222222222,2.0583333333333336,0.08333333333333333,0.125,15.805555555555555,14.025
09/12/2015,Texas A&M,3-1,4.0,0,66.0,22.0,145.0,0.303,64.0,3.0,8.0,46.0,3.0,4.0,12.0,1.0,79.0,1.0,Texas A&M,4,16.5,5.5,36.25,16.0,0.75,2.0,11.5,0.75,1.0,3.0,0.25,19.75,0.25,15.805555555555555,11.964814814814815,3.638888888888889,4.279629629629628,37.666666666666664,30.440740740740743,0.3243333333333333,0.22533333333333333,14.944444444444443,11.296296296296298,0.6944444444444445,1.062962962962963,2.2777777777777777,1.9814814814814814,17.416666666666668,12.996296296296297,0.38888888888888884,0.37592592592592594,3.3888888888888893,2.3481481481481485,0.4166666666666667,0.2222222222222222,18.583333333333332,14.577777777777776
09/18/2015,Coastal Carolina,3-0,3.0,0,51.0,15.0,110.0,0.327,48.0,1.0,10.0,50.0,2.0,3.0,12.0,1.0,61.0,1.0,Coastal Carolina,3,17.0,5.0,36.66666666666666,16.0,0.3333333333333333,3.333333333333333,16.666666666666668,0.6666666666666666,1.0,4.0,0.3333333333333333,20.33333333333333,0.3333333333333333,16.22222222222222,12.418333333333333,3.972222222222222,4.4016666666666655,37.833333333333336,31.02166666666667,0.32499999999999996,0.2331,15.611111111111109,11.766666666666667,0.5277777777777778,1.0316666666666667,2.1944444444444446,1.9833333333333332,15.583333333333334,12.846666666666668,0.5555555555555555,0.4383333333333333,3.555555555555556,2.4133333333333336,0.4166666666666667,0.225,19.083333333333332,15.094999999999999
