date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
09/04/2015,@ Lehigh,0-3,3.0,0,20.0,15.0,83.0,0.06,19.0,1.0,1.0,27.0,10.0,1.0,2.0,0.0,23.0,0.0,Lehigh,3,6.666666666666667,5.0,27.666666666666668,6.333333333333333,0.3333333333333333,0.3333333333333333,9.0,3.333333333333333,0.3333333333333333,0.6666666666666666,0.0,7.666666666666667,0.0
09/04/2015,@ Lafayette,2-3,5.0,0,44.0,26.0,138.0,0.13,38.0,6.0,6.0,61.0,12.0,1.0,12.0,0.0,57.0,3.0,Lafayette,5,8.8,5.2,27.6,7.6,1.2,1.2,12.2,2.4,0.2,2.4,0.0,11.4,0.6
09/05/2015,"FDU @ Bethlehem, Pa.",3-2,5.0,0,67.0,29.0,181.0,0.21,61.0,8.0,11.0,76.0,13.0,4.0,12.0,1.0,85.0,0.0,FDU,5,13.4,5.8,36.2,12.2,1.6,2.2,15.2,2.6,0.8,2.4,0.2,17.0,0.0
09/08/2015,@ St. Francis Brooklyn,0-3,3.0,0,30.0,18.0,82.0,0.146,28.0,2.0,4.0,34.0,5.0,2.0,6.0,2.0,37.0,2.0,St. Francis Brooklyn,3,10.0,6.0,27.333333333333332,9.333333333333334,0.6666666666666666,1.3333333333333333,11.333333333333334,1.6666666666666667,0.6666666666666666,2.0,0.6666666666666666,12.333333333333334,0.6666666666666666
09/11/2015,@ Providence,0-3,3.0,0,32.0,16.0,95.0,0.168,28.0,3.0,7.0,34.0,10.0,0.0,2.0,1.0,36.0,0.0,Providence,3,10.666666666666666,5.333333333333333,31.666666666666668,9.333333333333334,1.0,2.3333333333333335,11.333333333333334,3.333333333333333,0.0,0.6666666666666666,0.3333333333333333,12.0,0.0
09/12/2015,"FDU @ Providence, R.I.",0-3,3.0,0,45.0,27.0,139.0,0.129,42.0,4.0,3.0,65.0,6.0,0.0,8.0,1.0,53.0,1.0,FDU,3,15.0,9.0,46.333333333333336,14.0,1.3333333333333333,1.0,21.666666666666668,2.0,0.0,2.6666666666666665,0.3333333333333333,17.666666666666668,0.3333333333333333
09/12/2015,"Lafayette @ Providence, R.I.",1-3,4.0,0,43.0,27.0,173.0,0.092,39.0,5.0,10.0,83.0,6.0,2.0,12.0,5.0,56.0,1.0,Lafayette,4,10.75,6.75,43.25,9.75,1.25,2.5,20.75,1.5,0.5,3.0,1.25,14.0,0.25
09/15/2015,Fordham,1-3,4.0,0,47.0,31.0,150.0,0.107,44.0,2.0,6.0,43.0,9.0,1.0,14.0,4.0,57.0,0.0,Fordham,4,11.75,7.75,37.5,11.0,0.5,1.5,10.75,2.25,0.25,3.5,1.0,14.25,0.0
09/16/2015,Rider,0-3,3.0,0,36.0,13.0,107.0,0.215,33.0,1.0,6.0,43.0,7.0,0.0,18.0,2.0,46.0,3.0,Rider,3,12.0,4.333333333333333,35.666666666666664,11.0,0.3333333333333333,2.0,14.333333333333334,2.333333333333333,0.0,6.0,0.6666666666666666,15.333333333333334,1.0
09/26/2015,Siena,0-3,3.0,0,22.0,13.0,99.0,0.091,21.0,5.0,5.0,33.0,8.0,0.0,4.0,3.0,29.0,2.0,Siena,3,7.333333333333333,4.333333333333333,33.0,7.0,1.6666666666666667,1.6666666666666667,11.0,2.6666666666666665,0.0,1.3333333333333333,1.0,9.666666666666666,0.6666666666666666
