date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/28/2015,Prairie View,3-0,3.0,0,49.0,16.0,110.0,0.3,40.0,5.0,8.0,54.0,2.0,1.0,8.0,2.0,59.0,0.0,Prairie View,3,16.333333333333332,5.333333333333333,36.666666666666664,13.333333333333334,1.6666666666666667,2.6666666666666665,18.0,0.6666666666666666,0.3333333333333333,2.6666666666666665,0.6666666666666666,19.666666666666668,0.0
08/28/2015,Tulane,3-0,3.0,0,44.0,11.0,91.0,0.363,42.0,11.0,5.0,38.0,3.0,0.0,8.0,0.0,59.0,0.0,Tulane,3,14.666666666666666,3.6666666666666665,30.333333333333332,14.0,3.6666666666666665,1.6666666666666667,12.666666666666666,1.0,0.0,2.6666666666666665,0.0,19.666666666666668,0.0
08/29/2015,UTSA,2-3,5.0,0,61.0,26.0,171.0,0.205,53.0,10.0,5.0,70.0,6.0,1.0,6.0,5.0,75.0,0.0,UTSA,5,12.2,5.2,34.2,10.6,2.0,1.0,14.0,1.2,0.2,1.2,1.0,15.0,0.0
08/29/2015,Montana St.,3-1,4.0,0,59.0,34.0,171.0,0.146,58.0,5.0,9.0,85.0,3.0,2.0,4.0,1.0,68.0,0.0,Montana St.,4,14.75,8.5,42.75,14.5,1.25,2.25,21.25,0.75,0.5,1.0,0.25,17.0,0.0
09/04/2015,@ Baylor,2-3,5.0,0,51.0,30.0,153.0,0.137,45.0,7.0,11.0,68.0,7.0,2.0,14.0,0.0,67.0,0.0,Baylor,5,10.2,6.0,30.6,9.0,1.4,2.2,13.6,1.4,0.4,2.8,0.0,13.4,0.0
09/05/2015,"Coppin St. @ Waco, Texas",3-0,3.0,0,40.0,16.0,111.0,0.216,36.0,7.0,5.0,49.0,3.0,1.0,8.0,0.0,52.0,0.0,Coppin St.,3,13.333333333333334,5.333333333333333,37.0,12.0,2.3333333333333335,1.6666666666666667,16.333333333333332,1.0,0.3333333333333333,2.6666666666666665,0.0,17.333333333333332,0.0
09/05/2015,"Cal Poly @ Waco, Texas",0-3,3.0,0,24.0,30.0,116.0,-0.052,21.0,5.0,4.0,52.0,3.0,2.0,8.0,2.0,35.0,2.0,Cal Poly,3,8.0,10.0,38.666666666666664,7.0,1.6666666666666667,1.3333333333333333,17.333333333333332,1.0,0.6666666666666666,2.6666666666666665,0.6666666666666666,11.666666666666666,0.6666666666666666
09/11/2015,"Colorado @ Houston, Texas",0-3,3.0,0,24.0,22.0,92.0,0.022,24.0,2.0,6.0,43.0,4.0,2.0,4.0,1.0,30.0,1.0,Colorado,3,8.0,7.333333333333333,30.666666666666668,8.0,0.6666666666666666,2.0,14.333333333333334,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,10.0,0.3333333333333333
09/12/2015,@ Rice,2-3,5.0,0,72.0,30.0,202.0,0.208,66.0,1.0,8.0,80.0,5.0,0.0,16.0,7.0,81.0,1.0,Rice,5,14.4,6.0,40.4,13.2,0.2,1.6,16.0,1.0,0.0,3.2,1.4,16.2,0.2
09/12/2015,"Louisiana @ Houston, Texas",3-0,3.0,0,49.0,19.0,124.0,0.242,48.0,5.0,6.0,59.0,6.0,0.0,4.0,1.0,56.0,0.0,Louisiana,3,16.333333333333332,6.333333333333333,41.333333333333336,16.0,1.6666666666666667,2.0,19.666666666666668,2.0,0.0,1.3333333333333333,0.3333333333333333,18.666666666666668,0.0
