date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/28/2015,VCU,3-0,3.0,0,39.0,15.0,78.0,0.308,37.0,10.0,6.0,22.0,4.0,1.0,16.0,2.0,58.0,0.0,VCU,3,13.0,5.0,26.0,12.333333333333334,3.3333333333333335,2.0,7.333333333333333,1.3333333333333333,0.3333333333333333,5.333333333333333,0.6666666666666666,19.333333333333332,0.0
08/29/2015,Austin Peay,3-0,3.0,0,48.0,12.0,95.0,0.379,43.0,5.0,9.0,36.0,4.0,1.0,10.0,2.0,59.0,1.0,Austin Peay,3,16.0,4.0,31.666666666666668,14.333333333333334,1.6666666666666667,3.0,12.0,1.3333333333333333,0.3333333333333333,3.3333333333333335,0.6666666666666666,19.666666666666668,0.3333333333333333
08/29/2015,Ohio,3-0,3.0,0,42.0,15.0,100.0,0.27,37.0,7.0,7.0,50.0,4.0,3.0,4.0,3.0,54.0,2.0,Ohio,3,14.0,5.0,33.333333333333336,12.333333333333334,2.3333333333333335,2.3333333333333335,16.666666666666668,1.3333333333333333,1.0,1.3333333333333333,1.0,18.0,0.6666666666666666
09/04/2015,"Ark.-Pine Bluff @ St. Louis, Mo.",3-0,3.0,0,42.0,9.0,77.0,0.429,39.0,8.0,7.0,35.0,1.0,2.0,10.0,0.0,57.0,1.0,Ark.-Pine Bluff,3,14.0,3.0,25.666666666666668,13.0,2.6666666666666665,2.3333333333333335,11.666666666666666,0.3333333333333333,0.6666666666666666,3.3333333333333335,0.0,19.0,0.3333333333333333
09/05/2015,"BYU @ St. Louis, Mo.",0-3,3.0,0,35.0,21.0,104.0,0.135,33.0,5.0,9.0,40.0,3.0,1.0,10.0,2.0,46.0,4.0,BYU,3,11.666666666666666,7.0,34.666666666666664,11.0,1.6666666666666667,3.0,13.333333333333334,1.0,0.3333333333333333,3.3333333333333335,0.6666666666666666,15.333333333333334,1.3333333333333333
09/05/2015,@ Saint Louis,3-1,4.0,0,58.0,23.0,153.0,0.229,56.0,6.0,6.0,74.0,4.0,3.0,16.0,0.0,75.0,3.0,Saint Louis,4,14.5,5.75,38.25,14.0,1.5,1.5,18.5,1.0,0.75,4.0,0.0,18.75,0.75
09/11/2015,@ LSU,3-0,3.0,0,44.0,15.0,109.0,0.266,41.0,1.0,1.0,53.0,0.0,2.0,16.0,1.0,55.0,0.0,LSU,3,14.666666666666666,5.0,36.333333333333336,13.666666666666666,0.3333333333333333,0.3333333333333333,17.666666666666668,0.0,0.6666666666666666,5.333333333333333,0.3333333333333333,18.333333333333332,0.0
09/12/2015,"Miami (FL) @ Baton Rouge, La.",2-3,5.0,0,63.0,28.0,180.0,0.194,60.0,5.0,11.0,76.0,7.0,3.0,12.0,5.0,77.0,0.0,Miami ,5,12.6,5.6,36.0,12.0,1.0,2.2,15.2,1.4,0.6,2.4,1.0,15.4,0.0
09/18/2015,Ball St.,3-0,3.0,0,43.0,17.0,103.0,0.252,42.0,4.0,5.0,47.0,4.0,1.0,12.0,1.0,54.0,1.0,Ball St.,3,14.333333333333334,5.666666666666667,34.333333333333336,14.0,1.3333333333333333,1.6666666666666667,15.666666666666666,1.3333333333333333,0.3333333333333333,4.0,0.3333333333333333,18.0,0.3333333333333333
09/18/2015,South Dakota,3-0,3.0,0,49.0,16.0,114.0,0.289,42.0,4.0,9.0,47.0,2.0,2.0,20.0,4.0,65.0,1.0,South Dakota,3,16.333333333333332,5.333333333333333,38.0,14.0,1.3333333333333333,3.0,15.666666666666666,0.6666666666666666,0.6666666666666666,6.666666666666667,1.3333333333333333,21.666666666666668,0.3333333333333333
09/19/2015,Notre Dame,3-1,4.0,0,62.0,22.0,144.0,0.278,60.0,6.0,9.0,76.0,5.0,3.0,10.0,0.0,76.0,1.0,Notre Dame,4,15.5,5.5,36.0,15.0,1.5,2.25,19.0,1.25,0.75,2.5,0.0,19.0,0.25
09/25/2015,@ Michigan,3-0,3.0,0,49.0,11.0,106.0,0.358,46.0,3.0,6.0,46.0,5.0,5.0,8.0,5.0,61.0,0.0,Michigan,3,16.333333333333332,3.6666666666666665,35.333333333333336,15.333333333333334,1.0,2.0,15.333333333333334,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.6666666666666667,20.333333333333332,0.0
09/26/2015,@ Michigan St.,3-1,4.0,0,57.0,18.0,132.0,0.295,55.0,4.0,6.0,62.0,4.0,4.0,14.0,3.0,72.0,0.0,Michigan St.,4,14.25,4.5,33.0,13.75,1.0,1.5,15.5,1.0,1.0,3.5,0.75,18.0,0.0
