date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/28/2015,Alcorn,3-0,3.0,0,47.0,12.0,79.0,0.443,42.0,11.0,11.0,27.0,1.0,0.0,4.0,1.0,60.0,1.0,Alcorn,3,15.666666666666666,4.0,26.333333333333332,14.0,3.6666666666666665,3.6666666666666665,9.0,0.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,20.0,0.3333333333333333
08/29/2015,Louisiana Tech,3-0,3.0,0,42.0,15.0,84.0,0.321,39.0,5.0,6.0,37.0,4.0,1.0,16.0,0.0,56.0,2.0,Louisiana Tech,3,14.0,5.0,28.0,13.0,1.6666666666666667,2.0,12.333333333333334,1.3333333333333333,0.3333333333333333,5.333333333333333,0.0,18.666666666666668,0.6666666666666666
08/29/2015,UTRGV,3-0,3.0,0,34.0,15.0,91.0,0.209,32.0,11.0,9.0,37.0,3.0,0.0,14.0,2.0,52.0,0.0,UTRGV,3,11.333333333333334,5.0,30.333333333333332,10.666666666666666,3.6666666666666665,3.0,12.333333333333334,1.0,0.0,4.666666666666667,0.6666666666666666,17.333333333333332,0.0
09/01/2015,@ Prairie View,3-0,3.0,0,46.0,13.0,93.0,0.355,44.0,3.0,16.0,43.0,6.0,0.0,14.0,0.0,56.0,0.0,Prairie View,3,15.333333333333334,4.333333333333333,31.0,14.666666666666666,1.0,5.333333333333333,14.333333333333334,2.0,0.0,4.666666666666667,0.0,18.666666666666668,0.0
09/04/2015,@ Northern Ariz.,0-3,3.0,0,29.0,24.0,93.0,0.054,29.0,3.0,6.0,37.0,9.0,0.0,4.0,4.0,34.0,0.0,Northern Ariz.,3,9.666666666666666,8.0,31.0,9.666666666666666,1.0,2.0,12.333333333333334,3.0,0.0,1.3333333333333333,1.3333333333333333,11.333333333333334,0.0
09/05/2015,"LMU (CA) @ Flagstaff, Ariz.",2-3,5.0,0,54.0,21.0,142.0,0.232,51.0,5.0,5.0,47.0,5.0,0.0,22.0,1.0,70.0,2.0,LMU ,5,10.8,4.2,28.4,10.2,1.0,1.0,9.4,1.0,0.0,4.4,0.2,14.0,0.4
09/05/2015,"Liberty @ Flagstaff, Ariz.",1-3,4.0,0,45.0,28.0,122.0,0.139,43.0,2.0,9.0,44.0,6.0,2.0,12.0,3.0,55.0,0.0,Liberty,4,11.25,7.0,30.5,10.75,0.5,2.25,11.0,1.5,0.5,3.0,0.75,13.75,0.0
09/08/2015,Prairie View,3-0,3.0,0,39.0,9.0,89.0,0.337,37.0,3.0,6.0,39.0,1.0,1.0,20.0,2.0,53.0,0.0,Prairie View,3,13.0,3.0,29.666666666666668,12.333333333333334,1.0,2.0,13.0,0.3333333333333333,0.3333333333333333,6.666666666666667,0.6666666666666666,17.666666666666668,0.0
09/11/2015,@ South Alabama,2-3,5.0,0,55.0,29.0,174.0,0.149,50.0,6.0,12.0,73.0,8.0,0.0,10.0,1.0,66.0,2.0,South Alabama,5,11.0,5.8,34.8,10.0,1.2,2.4,14.6,1.6,0.0,2.0,0.2,13.2,0.4
09/12/2015,"Samford @ Mobile, Ala.",3-2,5.0,0,57.0,26.0,143.0,0.217,50.0,8.0,11.0,47.0,6.0,6.0,10.0,1.0,76.0,0.0,Samford,5,11.4,5.2,28.6,10.0,1.6,2.2,9.4,1.2,1.2,2.0,0.2,15.2,0.0
09/12/2015,"McNeese @ Mobile, Ala.",3-1,4.0,0,51.0,14.0,139.0,0.266,51.0,5.0,8.0,60.0,6.0,4.0,18.0,3.0,69.0,2.0,McNeese,4,12.75,3.5,34.75,12.75,1.25,2.0,15.0,1.5,1.0,4.5,0.75,17.25,0.5
09/18/2015,"North Texas @ Tulsa, Okla.",0-3,3.0,0,32.0,21.0,114.0,0.096,32.0,5.0,4.0,59.0,3.0,3.0,4.0,0.0,42.0,2.0,North Texas,3,10.666666666666666,7.0,38.0,10.666666666666666,1.6666666666666667,1.3333333333333333,19.666666666666668,1.0,1.0,1.3333333333333333,0.0,14.0,0.6666666666666666
09/19/2015,"Oral Roberts @ Tulsa, Okla.",1-3,4.0,0,50.0,23.0,145.0,0.186,47.0,4.0,8.0,58.0,6.0,1.0,14.0,1.0,62.0,1.0,Oral Roberts,4,12.5,5.75,36.25,11.75,1.0,2.0,14.5,1.5,0.25,3.5,0.25,15.5,0.25
