date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/28/2015,Sacred Heart,1-3,4.0,0,43.0,27.0,123.0,0.13,39.0,10.0,12.0,35.0,4.0,2.0,4.0,0.0,57.0,0.0,Sacred Heart,4,10.75,6.75,30.75,9.75,2.5,3.0,8.75,1.0,0.5,1.0,0.0,14.25,0.0
08/29/2015,"South Alabama @ Chestnut Hill, Mass.",3-1,4.0,0,62.0,22.0,136.0,0.294,60.0,5.0,8.0,62.0,8.0,0.0,4.0,0.0,69.0,1.0,South Alabama,4,15.5,5.5,34.0,15.0,1.25,2.0,15.5,2.0,0.0,1.0,0.0,17.25,0.25
08/29/2015,@ Boston College,2-3,5.0,0,56.0,22.0,153.0,0.222,54.0,9.0,9.0,58.0,7.0,1.0,14.0,5.0,73.0,4.0,Boston College,5,11.2,4.4,30.6,10.8,1.8,1.8,11.6,1.4,0.2,2.8,1.0,14.6,0.8
09/01/2015,@ Bryant,0-3,3.0,0,41.0,14.0,111.0,0.243,36.0,4.0,9.0,34.0,6.0,0.0,6.0,0.0,48.0,2.0,Bryant,3,13.666666666666666,4.666666666666667,37.0,12.0,1.3333333333333333,3.0,11.333333333333334,2.0,0.0,2.0,0.0,16.0,0.6666666666666666
09/04/2015,"Eastern Wash. @ New Orleans, La.",0-3,3.0,0,43.0,19.0,125.0,0.192,40.0,4.0,2.0,30.0,2.0,0.0,4.0,4.0,49.0,1.0,Eastern Wash.,3,14.333333333333334,6.333333333333333,41.666666666666664,13.333333333333334,1.3333333333333333,0.6666666666666666,10.0,0.6666666666666666,0.0,1.3333333333333333,1.3333333333333333,16.333333333333332,0.3333333333333333
09/04/2015,@ New Orleans,3-0,3.0,0,46.0,9.0,86.0,0.43,40.0,6.0,7.0,34.0,4.0,1.0,4.0,0.0,55.0,0.0,New Orleans,3,15.333333333333334,3.0,28.666666666666668,13.333333333333334,2.0,2.3333333333333335,11.333333333333334,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,18.333333333333332,0.0
09/05/2015,"La Salle @ New Orleans, La.",3-0,3.0,0,45.0,9.0,97.0,0.371,41.0,2.0,7.0,32.0,6.0,1.0,10.0,5.0,53.0,2.0,La Salle,3,15.0,3.0,32.333333333333336,13.666666666666666,0.6666666666666666,2.3333333333333335,10.666666666666666,2.0,0.3333333333333333,3.3333333333333335,1.6666666666666667,17.666666666666668,0.6666666666666666
09/08/2015,Brown,3-0,3.0,0,49.0,18.0,126.0,0.246,45.0,7.0,3.0,56.0,4.0,2.0,18.0,2.0,67.0,1.0,Brown,3,16.333333333333332,6.0,42.0,15.0,2.3333333333333335,1.0,18.666666666666668,1.3333333333333333,0.6666666666666666,6.0,0.6666666666666666,22.333333333333332,0.3333333333333333
09/11/2015,Saint Peter's,3-0,3.0,0,45.0,12.0,99.0,0.333,41.0,10.0,6.0,42.0,3.0,0.0,10.0,0.0,60.0,0.0,Saint Peter's,3,15.0,4.0,33.0,13.666666666666666,3.3333333333333335,2.0,14.0,1.0,0.0,3.3333333333333335,0.0,20.0,0.0
09/12/2015,FDU,3-0,3.0,0,47.0,13.0,94.0,0.362,42.0,9.0,8.0,35.0,1.0,0.0,12.0,0.0,62.0,2.0,FDU,3,15.666666666666666,4.333333333333333,31.333333333333332,14.0,3.0,2.6666666666666665,11.666666666666666,0.3333333333333333,0.0,4.0,0.0,20.666666666666668,0.6666666666666666
09/12/2015,Lafayette,3-0,3.0,0,46.0,20.0,131.0,0.198,42.0,6.0,6.0,56.0,5.0,0.0,10.0,0.0,57.0,1.0,Lafayette,3,15.333333333333334,6.666666666666667,43.666666666666664,14.0,2.0,2.0,18.666666666666668,1.6666666666666667,0.0,3.3333333333333335,0.0,19.0,0.3333333333333333
09/18/2015,"Delaware St. @ Lewisburg, Pa.",3-0,3.0,0,44.0,21.0,110.0,0.209,41.0,4.0,3.0,45.0,1.0,2.0,6.0,1.0,53.0,0.0,Delaware St.,3,14.666666666666666,7.0,36.666666666666664,13.666666666666666,1.3333333333333333,1.0,15.0,0.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,17.666666666666668,0.0
09/19/2015,"Colgate @ Lewisburg, Pa.",2-3,5.0,0,71.0,34.0,204.0,0.181,63.0,6.0,4.0,88.0,4.0,3.0,10.0,2.0,85.0,0.0,Colgate,5,14.2,6.8,40.8,12.6,1.2,0.8,17.6,0.8,0.6,2.0,0.4,17.0,0.0
09/19/2015,@ Bucknell,3-1,4.0,0,74.0,25.0,181.0,0.271,70.0,7.0,4.0,86.0,5.0,4.0,8.0,0.0,89.0,0.0,Bucknell,4,18.5,6.25,45.25,17.5,1.75,1.0,21.5,1.25,1.0,2.0,0.0,22.25,0.0
09/25/2015,@ Xavier,0-3,3.0,0,24.0,28.0,113.0,-0.035,22.0,0.0,2.0,46.0,5.0,0.0,6.0,0.0,27.0,1.0,Xavier,3,8.0,9.333333333333334,37.666666666666664,7.333333333333333,0.0,0.6666666666666666,15.333333333333334,1.6666666666666667,0.0,2.0,0.0,9.0,0.3333333333333333
09/26/2015,@ Butler,0-3,3.0,0,25.0,30.0,127.0,-0.039,24.0,5.0,3.0,62.0,2.0,1.0,4.0,2.0,33.0,1.0,Butler,3,8.333333333333334,10.0,42.333333333333336,8.0,1.6666666666666667,1.0,20.666666666666668,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.6666666666666666,11.0,0.3333333333333333
10/02/2015,Georgetown,1-3,4.0,0,48.0,23.0,148.0,0.169,42.0,6.0,9.0,65.0,3.0,3.0,16.0,5.0,65.0,1.0,Georgetown,4,12.0,5.75,37.0,10.5,1.5,2.25,16.25,0.75,0.75,4.0,1.25,16.25,0.25
10/03/2015,Creighton,0-3,3.0,0,30.0,16.0,93.0,0.151,28.0,3.0,5.0,35.0,6.0,0.0,4.0,4.0,35.0,3.0,Creighton,3,10.0,5.333333333333333,31.0,9.333333333333334,1.0,1.6666666666666667,11.666666666666666,2.0,0.0,1.3333333333333333,1.3333333333333333,11.666666666666666,1.0
10/07/2015,Seton Hall,3-2,5.0,0,54.0,17.0,146.0,0.253,48.0,7.0,7.0,65.0,7.0,3.0,14.0,0.0,71.0,3.0,Seton Hall,5,10.8,3.4,29.2,9.6,1.4,1.4,13.0,1.4,0.6,2.8,0.0,14.2,0.6
10/10/2015,St. John's (NY),0-3,3.0,0,28.0,25.0,97.0,0.031,27.0,2.0,4.0,31.0,4.0,0.0,10.0,4.0,35.0,1.0,St. John's ,3,9.333333333333334,8.333333333333334,32.333333333333336,9.0,0.6666666666666666,1.3333333333333333,10.333333333333334,1.3333333333333333,0.0,3.3333333333333335,1.3333333333333333,11.666666666666666,0.3333333333333333
10/14/2015,Villanova,1-3,4.0,0,45.0,23.0,141.0,0.156,41.0,5.0,6.0,52.0,8.0,1.0,10.0,1.0,56.0,0.0,Villanova,4,11.25,5.75,35.25,10.25,1.25,1.5,13.0,2.0,0.25,2.5,0.25,14.0,0.0
10/16/2015,@ Marquette,0-3,3.0,0,29.0,18.0,110.0,0.1,28.0,4.0,5.0,51.0,4.0,1.0,13.0,2.0,40.5,4.0,Marquette,3,9.666666666666666,6.0,36.666666666666664,9.333333333333334,1.3333333333333333,1.6666666666666667,17.0,1.3333333333333333,0.3333333333333333,4.333333333333333,0.6666666666666666,13.5,1.3333333333333333
