date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/28/2015,Butler,0-3,3.0,0,38.0,22.0,101.0,0.158,37.0,0.0,3.0,36.0,4.0,0.0,6.0,4.0,41.0,1.0,Butler,3,12.666666666666666,7.333333333333333,33.666666666666664,12.333333333333334,0.0,1.0,12.0,1.3333333333333333,0.0,2.0,1.3333333333333333,13.666666666666666,0.3333333333333333
08/29/2015,"Ohio St. @ Laramie, Wyo.",0-3,3.0,0,28.0,19.0,88.0,0.102,25.0,3.0,7.0,36.0,2.0,0.0,2.0,6.0,32.0,2.0,Ohio St.,3,9.333333333333334,6.333333333333333,29.333333333333332,8.333333333333334,1.0,2.3333333333333335,12.0,0.6666666666666666,0.0,0.6666666666666666,2.0,10.666666666666666,0.6666666666666666
08/29/2015,@ Wyoming,0-3,3.0,0,31.0,25.0,92.0,0.065,27.0,2.0,7.0,36.0,5.0,1.0,6.0,3.0,37.0,0.0,Wyoming,3,10.333333333333334,8.333333333333334,30.666666666666668,9.0,0.6666666666666666,2.3333333333333335,12.0,1.6666666666666667,0.3333333333333333,2.0,1.0,12.333333333333334,0.0
09/04/2015,@ Arizona,0-3,3.0,0,31.0,21.0,105.0,0.095,30.0,4.0,4.0,38.0,2.0,0.0,2.0,2.0,36.0,1.0,Arizona,3,10.333333333333334,7.0,35.0,10.0,1.3333333333333333,1.3333333333333333,12.666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,12.0,0.3333333333333333
09/05/2015,"CSUN @ Tucson, Ariz.",3-0,3.0,0,44.0,11.0,92.0,0.359,40.0,6.0,10.0,32.0,2.0,0.0,14.0,2.0,57.0,0.0,CSUN,3,14.666666666666666,3.6666666666666665,30.666666666666668,13.333333333333334,2.0,3.3333333333333335,10.666666666666666,0.6666666666666666,0.0,4.666666666666667,0.6666666666666666,19.0,0.0
09/05/2015,"Florida A&M @ Tucson, Ariz.",3-0,3.0,0,44.0,9.0,95.0,0.368,38.0,3.0,2.0,50.0,1.0,2.0,8.0,4.0,53.0,0.0,Florida A&M,3,14.666666666666666,3.0,31.666666666666668,12.666666666666666,1.0,0.6666666666666666,16.666666666666668,0.3333333333333333,0.6666666666666666,2.6666666666666665,1.3333333333333333,17.666666666666668,0.0
09/11/2015,@ North Dakota,0-3,3.0,0,28.0,23.0,110.0,0.045,27.0,4.0,4.0,38.0,3.0,2.0,9.0,2.0,38.5,0.0,North Dakota,3,9.333333333333334,7.666666666666667,36.666666666666664,9.0,1.3333333333333333,1.3333333333333333,12.666666666666666,1.0,0.6666666666666666,3.0,0.6666666666666666,12.833333333333334,0.0
09/11/2015,"Jacksonville St. @ Grand Forks, N.D.",3-0,3.0,0,49.0,9.0,100.0,0.4,45.0,12.0,7.0,43.0,1.0,2.0,6.0,0.0,66.0,0.0,Jacksonville St.,3,16.333333333333332,3.0,33.333333333333336,15.0,4.0,2.3333333333333335,14.333333333333334,0.3333333333333333,0.6666666666666666,2.0,0.0,22.0,0.0
09/12/2015,"Drake @ Grand Forks, N.D.",3-1,4.0,0,59.0,20.0,164.0,0.238,55.0,9.0,7.0,71.0,3.0,0.0,6.0,2.0,71.0,0.0,Drake,4,14.75,5.0,41.0,13.75,2.25,1.75,17.75,0.75,0.0,1.5,0.5,17.75,0.0
09/12/2015,"Green Bay @ Grand Forks, N.D.",1-3,4.0,0,47.0,21.0,168.0,0.155,45.0,4.0,8.0,76.0,2.0,0.0,14.0,8.0,58.0,0.0,Green Bay,4,11.75,5.25,42.0,11.25,1.0,2.0,19.0,0.5,0.0,3.5,2.0,14.5,0.0
09/18/2015,"Notre Dame @ West Lafayette, Ind.",3-2,5.0,0,64.0,14.0,139.0,0.36,60.0,6.0,15.0,58.0,8.0,1.0,16.0,2.0,79.0,0.0,Notre Dame,5,12.8,2.8,27.8,12.0,1.2,3.0,11.6,1.6,0.2,3.2,0.4,15.8,0.0
09/18/2015,@ Purdue,0-3,3.0,0,35.0,17.0,107.0,0.168,33.0,2.0,4.0,41.0,4.0,1.0,14.0,1.0,45.0,1.0,Purdue,3,11.666666666666666,5.666666666666667,35.666666666666664,11.0,0.6666666666666666,1.3333333333333333,13.666666666666666,1.3333333333333333,0.3333333333333333,4.666666666666667,0.3333333333333333,15.0,0.3333333333333333
09/19/2015,"Ball St. @ West Lafayette, Ind.",3-2,5.0,0,69.0,23.0,166.0,0.277,64.0,5.0,7.0,59.0,3.0,1.0,12.0,2.0,81.0,0.0,Ball St.,5,13.8,4.6,33.2,12.8,1.0,1.4,11.8,0.6,0.2,2.4,0.4,16.2,0.0
09/25/2015,Western Ill.,2-3,5.0,0,72.0,26.0,183.0,0.251,69.0,4.0,8.0,79.0,4.0,1.0,20.0,4.0,87.0,3.0,Western Ill.,5,14.4,5.2,36.6,13.8,0.8,1.6,15.8,0.8,0.2,4.0,0.8,17.4,0.6
09/26/2015,@ Omaha,1-3,4.0,0,60.0,21.0,183.0,0.213,59.0,6.0,10.0,95.0,4.0,1.0,4.0,2.0,69.0,4.0,Omaha,4,15.0,5.25,45.75,14.75,1.5,2.5,23.75,1.0,0.25,1.0,0.5,17.25,1.0
10/02/2015,@ North Dakota St.,1-3,4.0,0,66.0,18.0,163.0,0.294,63.0,6.0,7.0,71.0,3.0,2.0,12.0,6.0,80.0,0.0,North Dakota St.,4,16.5,4.5,40.75,15.75,1.5,1.75,17.75,0.75,0.5,3.0,1.5,20.0,0.0
10/04/2015,@ Denver,1-3,4.0,0,44.0,29.0,155.0,0.097,41.0,1.0,5.0,62.0,3.0,1.0,14.0,2.0,53.0,0.0,Denver,4,11.0,7.25,38.75,10.25,0.25,1.25,15.5,0.75,0.25,3.5,0.5,13.25,0.0
10/11/2015,Oral Roberts,3-2,5.0,0,61.0,17.0,153.0,0.288,58.0,8.0,3.0,68.0,6.0,0.0,22.0,5.0,80.0,1.0,Oral Roberts,5,12.2,3.4,30.6,11.6,1.6,0.6,13.6,1.2,0.0,4.4,1.0,16.0,0.2
10/13/2015,@ South Dakota St.,0-3,3.0,0,39.0,23.0,131.0,0.122,38.0,1.0,7.0,62.0,4.0,0.0,16.0,2.0,48.0,0.0,South Dakota St.,3,13.0,7.666666666666667,43.666666666666664,12.666666666666666,0.3333333333333333,2.3333333333333335,20.666666666666668,1.3333333333333333,0.0,5.333333333333333,0.6666666666666666,16.0,0.0
10/16/2015,IUPUI,3-1,4.0,0,65.0,17.0,149.0,0.322,64.0,5.0,4.0,71.0,4.0,4.0,16.0,1.0,82.0,2.0,IUPUI,4,16.25,4.25,37.25,16.0,1.25,1.0,17.75,1.0,1.0,4.0,0.25,20.5,0.5
10/17/2015,Purdue Fort Wayne,3-0,3.0,0,44.0,10.0,106.0,0.321,40.0,8.0,5.0,50.0,6.0,2.0,8.0,0.0,58.0,2.0,Purdue Fort Wayne,3,14.666666666666666,3.3333333333333335,35.333333333333336,13.333333333333334,2.6666666666666665,1.6666666666666667,16.666666666666668,2.0,0.6666666666666666,2.6666666666666665,0.0,19.333333333333332,0.6666666666666666
10/23/2015,@ Oral Roberts,3-1,4.0,0,55.0,16.0,152.0,0.257,53.0,6.0,5.0,68.0,9.0,2.0,14.0,2.0,70.0,1.0,Oral Roberts,4,13.75,4.0,38.0,13.25,1.5,1.25,17.0,2.25,0.5,3.5,0.5,17.5,0.25
10/30/2015,Omaha,1-3,4.0,0,56.0,24.0,178.0,0.18,52.0,2.0,5.0,90.0,7.0,0.0,14.0,2.0,65.0,2.0,Omaha,4,14.0,6.0,44.5,13.0,0.5,1.25,22.5,1.75,0.0,3.5,0.5,16.25,0.5
10/31/2015,North Dakota St.,3-0,3.0,0,52.0,17.0,120.0,0.292,51.0,4.0,6.0,63.0,3.0,1.0,6.0,2.0,60.0,1.0,North Dakota St.,3,17.333333333333332,5.666666666666667,40.0,17.0,1.3333333333333333,2.0,21.0,1.0,0.3333333333333333,2.0,0.6666666666666666,20.0,0.3333333333333333
11/03/2015,Denver,0-3,3.0,0,38.0,15.0,98.0,0.235,38.0,1.0,4.0,37.0,3.0,0.0,8.0,0.0,43.0,3.0,Denver,3,12.666666666666666,5.0,32.666666666666664,12.666666666666666,0.3333333333333333,1.3333333333333333,12.333333333333334,1.0,0.0,2.6666666666666665,0.0,14.333333333333334,1.0
11/06/2015,@ Western Ill.,3-0,3.0,0,39.0,15.0,104.0,0.231,37.0,5.0,8.0,51.0,1.0,2.0,10.0,2.0,51.0,1.0,Western Ill.,3,13.0,5.0,34.666666666666664,12.333333333333334,1.6666666666666667,2.6666666666666665,17.0,0.3333333333333333,0.6666666666666666,3.3333333333333335,0.6666666666666666,17.0,0.3333333333333333
11/08/2015,South Dakota St.,3-1,4.0,0,56.0,14.0,128.0,0.328,53.0,4.0,4.0,67.0,7.0,2.0,18.0,2.0,71.0,0.0,South Dakota St.,4,14.0,3.5,32.0,13.25,1.0,1.0,16.75,1.75,0.5,4.5,0.5,17.75,0.0
11/13/2015,@ IUPUI,2-3,5.0,0,68.0,26.0,172.0,0.244,66.0,7.0,3.0,72.0,3.0,1.0,10.0,1.0,81.0,2.0,IUPUI,5,13.6,5.2,34.4,13.2,1.4,0.6,14.4,0.6,0.2,2.0,0.2,16.2,0.4
11/14/2015,@ Purdue Fort Wayne,3-2,5.0,0,74.0,26.0,192.0,0.25,71.0,5.0,5.0,86.0,3.0,2.0,16.0,2.0,89.0,2.0,Purdue Fort Wayne,5,14.8,5.2,38.4,14.2,1.0,1.0,17.2,0.6,0.4,3.2,0.4,17.8,0.4
