date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/28/2015,"Louisiana Tech @ Houston, Texas",3-1,4.0,0,43.0,15.0,116.0,0.241,39.0,7.0,9.0,41.0,7.0,6.0,8.0,1.0,60.0,1.0,Louisiana Tech,4,10.75,3.75,29.0,9.75,1.75,2.25,10.25,1.75,1.5,2.0,0.25,15.0,0.25
08/29/2015,"Alcorn @ Houston, Texas",3-0,3.0,0,34.0,12.0,96.0,0.229,29.0,7.0,6.0,49.0,0.0,0.0,6.0,1.0,44.0,1.0,Alcorn,3,11.333333333333334,4.0,32.0,9.666666666666666,2.3333333333333335,2.0,16.333333333333332,0.0,0.0,2.0,0.3333333333333333,14.666666666666666,0.3333333333333333
08/29/2015,@ Houston Christian,0-3,3.0,0,22.0,26.0,91.0,-0.044,22.0,3.0,3.0,36.0,11.0,0.0,10.0,1.0,30.0,0.0,Houston Christian,3,7.333333333333333,8.666666666666666,30.333333333333332,7.333333333333333,1.0,1.0,12.0,3.6666666666666665,0.0,3.3333333333333335,0.3333333333333333,10.0,0.0
09/01/2015,A&M-Corpus Christi,1-3,4.0,0,48.0,27.0,172.0,0.122,47.0,2.0,4.0,85.0,3.0,0.0,16.0,4.0,58.0,2.0,A&M-Corpus Christi,4,12.0,6.75,43.0,11.75,0.5,1.0,21.25,0.75,0.0,4.0,1.0,14.5,0.5
09/04/2015,UIW,0-3,3.0,0,33.0,19.0,124.0,0.113,31.0,2.0,3.0,62.0,5.0,1.0,8.0,3.0,40.0,2.0,UIW,3,11.0,6.333333333333333,41.333333333333336,10.333333333333334,0.6666666666666666,1.0,20.666666666666668,1.6666666666666667,0.3333333333333333,2.6666666666666665,1.0,13.333333333333334,0.6666666666666666
09/04/2015,Southern U.,3-0,3.0,0,40.0,10.0,102.0,0.294,35.0,5.0,6.0,55.0,1.0,0.0,8.0,0.0,49.0,0.0,Southern U.,3,13.333333333333334,3.3333333333333335,34.0,11.666666666666666,1.6666666666666667,2.0,18.333333333333332,0.3333333333333333,0.0,2.6666666666666665,0.0,16.333333333333332,0.0
09/05/2015,San Jose St.,3-2,5.0,0,52.0,20.0,189.0,0.169,47.0,11.0,8.0,104.0,6.0,0.0,14.0,2.0,70.0,1.0,San Jose St.,5,10.4,4.0,37.8,9.4,2.2,1.6,20.8,1.2,0.0,2.8,0.4,14.0,0.2
09/11/2015,@ A&M-Corpus Christi,0-3,3.0,0,34.0,17.0,119.0,0.143,35.0,1.0,3.0,46.0,8.0,0.0,4.0,0.0,37.0,0.0,A&M-Corpus Christi,3,11.333333333333334,5.666666666666667,39.666666666666664,11.666666666666666,0.3333333333333333,1.0,15.333333333333334,2.6666666666666665,0.0,1.3333333333333333,0.0,12.333333333333334,0.0
09/12/2015,@ A&M-Corpus Christi,0-3,3.0,0,24.0,13.0,105.0,0.105,23.0,3.0,1.0,39.0,2.0,1.0,4.0,0.0,30.0,0.0,A&M-Corpus Christi,3,8.0,4.333333333333333,35.0,7.666666666666667,1.0,0.3333333333333333,13.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.0,10.0,0.0
09/12/2015,"Texas Southern @ CORPUS CHRISTI, TX",3-0,3.0,0,37.0,7.0,89.0,0.337,34.0,9.0,8.0,38.0,1.0,0.0,12.0,0.0,52.0,1.0,Texas Southern,3,12.333333333333334,2.3333333333333335,29.666666666666668,11.333333333333334,3.0,2.6666666666666665,12.666666666666666,0.3333333333333333,0.0,4.0,0.0,17.333333333333332,0.3333333333333333
