date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/28/2015,"Elon @ Radford, VA",3-0,3.0,0,45.0,15.0,111.0,0.27,42.0,10.0,4.0,40.0,0.0,1.0,8.0,1.0,60.0,1.0,Elon,3,15.0,5.0,37.0,14.0,3.3333333333333335,1.3333333333333333,13.333333333333334,0.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,20.0,0.3333333333333333
08/28/2015,@ Radford,1-3,4.0,0,49.0,23.0,160.0,0.162,46.0,7.0,11.0,63.0,3.0,3.0,18.0,6.0,68.0,3.0,Radford,4,12.25,5.75,40.0,11.5,1.75,2.75,15.75,0.75,0.75,4.5,1.5,17.0,0.75
08/29/2015,"ETSU @ Radford, VA",3-0,3.0,0,45.0,25.0,106.0,0.189,43.0,8.0,2.0,38.0,3.0,1.0,10.0,0.0,59.0,1.0,ETSU,3,15.0,8.333333333333334,35.333333333333336,14.333333333333334,2.6666666666666665,0.6666666666666666,12.666666666666666,1.0,0.3333333333333333,3.3333333333333335,0.0,19.666666666666668,0.3333333333333333
09/04/2015,"UC Irvine @ Moscow, Idaho",3-0,3.0,0,40.0,13.0,98.0,0.276,38.0,7.0,10.0,37.0,0.0,1.0,12.0,2.0,54.0,0.0,UC Irvine,3,13.333333333333334,4.333333333333333,32.666666666666664,12.666666666666666,2.3333333333333335,3.3333333333333335,12.333333333333334,0.0,0.3333333333333333,4.0,0.6666666666666666,18.0,0.0
09/05/2015,"Seattle U @ Moscow, Idaho",3-0,3.0,0,35.0,9.0,76.0,0.342,34.0,7.0,5.0,30.0,2.0,2.0,12.0,1.0,50.0,0.0,Seattle U,3,11.666666666666666,3.0,25.333333333333332,11.333333333333334,2.3333333333333335,1.6666666666666667,10.0,0.6666666666666666,0.6666666666666666,4.0,0.3333333333333333,16.666666666666668,0.0
09/05/2015,@ Idaho,3-0,3.0,0,46.0,16.0,129.0,0.233,43.0,2.0,8.0,63.0,3.0,1.0,8.0,1.0,53.0,0.0,Idaho,3,15.333333333333334,5.333333333333333,43.0,14.333333333333334,0.6666666666666666,2.6666666666666665,21.0,1.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,17.666666666666668,0.0
09/11/2015,Ball St.,3-0,3.0,0,41.0,18.0,103.0,0.223,35.0,8.0,7.0,40.0,4.0,3.0,10.0,1.0,57.0,0.0,Ball St.,3,13.666666666666666,6.0,34.333333333333336,11.666666666666666,2.6666666666666665,2.3333333333333335,13.333333333333334,1.3333333333333333,1.0,3.3333333333333335,0.3333333333333333,19.0,0.0
09/11/2015,Morehead St.,3-0,3.0,0,34.0,16.0,88.0,0.205,30.0,9.0,5.0,39.0,1.0,1.0,22.0,2.0,55.0,0.0,Morehead St.,3,11.333333333333334,5.333333333333333,29.333333333333332,10.0,3.0,1.6666666666666667,13.0,0.3333333333333333,0.3333333333333333,7.333333333333333,0.6666666666666666,18.333333333333332,0.0
09/12/2015,Utah Valley,3-1,4.0,0,56.0,17.0,138.0,0.283,52.0,10.0,10.0,53.0,2.0,2.0,12.0,3.0,74.0,0.0,Utah Valley,4,14.0,4.25,34.5,13.0,2.5,2.5,13.25,0.5,0.5,3.0,0.75,18.5,0.0
09/18/2015,"Northwestern St. @ Lubbock, Texas",3-0,3.0,0,36.0,16.0,104.0,0.192,34.0,9.0,7.0,45.0,2.0,0.0,12.0,1.0,51.0,2.0,Northwestern St.,3,12.0,5.333333333333333,34.666666666666664,11.333333333333334,3.0,2.3333333333333335,15.0,0.6666666666666666,0.0,4.0,0.3333333333333333,17.0,0.6666666666666666
