date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/28/2015,@ Nebraska,0-3,3.0,0,30.0,17.0,97.0,0.134,30.0,1.0,8.0,36.0,2.0,1.0,2.0,3.0,33.0,2.0,Nebraska,3,10.0,5.666666666666667,32.333333333333336,10.0,0.3333333333333333,2.6666666666666665,12.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,11.0,0.6666666666666666
08/29/2015,"Grand Canyon @ Lincoln, Nebraska",3-1,4.0,0,53.0,25.0,157.0,0.178,48.0,9.0,6.0,71.0,5.0,3.0,10.0,1.0,70.0,0.0,Grand Canyon,4,13.25,6.25,39.25,12.0,2.25,1.5,17.75,1.25,0.75,2.5,0.25,17.5,0.0
08/29/2015,"Pittsburgh @ Lincoln, Nebraska",0-3,3.0,0,30.0,17.0,97.0,0.134,29.0,4.0,5.0,30.0,3.0,0.0,18.0,3.0,43.0,1.0,Pittsburgh,3,10.0,5.666666666666667,32.333333333333336,9.666666666666666,1.3333333333333333,1.6666666666666667,10.0,1.0,0.0,6.0,1.0,14.333333333333334,0.3333333333333333
09/04/2015,"Col. of Charleston @ Tuscaloosa, Ala.",3-2,5.0,0,58.0,22.0,159.0,0.226,54.0,8.0,12.0,68.0,5.0,3.0,22.0,0.0,80.0,1.0,Col. of Charleston,5,11.6,4.4,31.8,10.8,1.6,2.4,13.6,1.0,0.6,4.4,0.0,16.0,0.2
09/04/2015,@ Alabama,3-2,5.0,0,55.0,22.0,149.0,0.221,51.0,9.0,11.0,63.0,4.0,3.0,12.0,4.0,73.0,1.0,Alabama,5,11.0,4.4,29.8,10.2,1.8,2.2,12.6,0.8,0.6,2.4,0.8,14.6,0.2
09/05/2015,"Southern Miss. @ Tuscaloosa, AL",1-3,4.0,0,53.0,18.0,161.0,0.217,47.0,3.0,5.0,65.0,6.0,3.0,10.0,4.0,64.0,1.0,Southern Miss.,4,13.25,4.5,40.25,11.75,0.75,1.25,16.25,1.5,0.75,2.5,1.0,16.0,0.25
09/11/2015,Arkansas St.,0-3,3.0,0,33.0,16.0,101.0,0.168,31.0,4.0,5.0,49.0,3.0,1.0,0.0,2.0,38.0,0.0,Arkansas St.,3,11.0,5.333333333333333,33.666666666666664,10.333333333333334,1.3333333333333333,1.6666666666666667,16.333333333333332,1.0,0.3333333333333333,0.0,0.6666666666666666,12.666666666666666,0.0
09/11/2015,SFA,2-3,5.0,0,68.0,28.0,193.0,0.207,64.0,5.0,8.0,88.0,5.0,4.0,10.0,0.0,82.0,2.0,SFA,5,13.6,5.6,38.6,12.8,1.0,1.6,17.6,1.0,0.8,2.0,0.0,16.4,0.4
09/12/2015,Southern Ill.,1-3,4.0,0,57.0,26.0,181.0,0.171,56.0,4.0,9.0,85.0,5.0,0.0,6.0,3.0,64.0,1.0,Southern Ill.,4,14.25,6.5,45.25,14.0,1.0,2.25,21.25,1.25,0.0,1.5,0.75,16.0,0.25
09/18/2015,@ Oral Roberts,3-0,3.0,0,46.0,14.0,101.0,0.317,43.0,10.0,5.0,38.0,4.0,2.0,0.0,3.0,58.0,1.0,Oral Roberts,3,15.333333333333334,4.666666666666667,33.666666666666664,14.333333333333334,3.3333333333333335,1.6666666666666667,12.666666666666666,1.3333333333333333,0.6666666666666666,0.0,1.0,19.333333333333332,0.3333333333333333
