date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/28/2015,@ Colorado,3-1,4.0,0,52.0,27.0,132.0,0.189,44.0,5.0,6.0,45.0,7.0,3.0,22.0,0.0,71.0,0.0,Colorado,4,13.0,6.75,33.0,11.0,1.25,1.5,11.25,1.75,0.75,5.5,0.0,17.75,0.0
08/29/2015,"Oklahoma @ Boulder, Colo.",3-2,5.0,0,56.0,31.0,175.0,0.143,52.0,10.0,7.0,70.0,6.0,1.0,22.0,0.0,78.0,1.0,Oklahoma,5,11.2,6.2,35.0,10.4,2.0,1.4,14.0,1.2,0.2,4.4,0.0,15.6,0.2
08/29/2015,"Florida St. @ Boulder, Colo.",0-3,3.0,0,36.0,25.0,119.0,0.092,34.0,3.0,5.0,57.0,4.0,3.0,6.0,0.0,45.0,2.0,Florida St.,3,12.0,8.333333333333334,39.666666666666664,11.333333333333334,1.0,1.6666666666666667,19.0,1.3333333333333333,1.0,2.0,0.0,15.0,0.6666666666666666
09/04/2015,Oregon St.,3-1,4.0,0,64.0,25.0,159.0,0.245,59.0,4.0,8.0,70.0,3.0,3.0,19.0,1.0,80.5,0.0,Oregon St.,4,16.0,6.25,39.75,14.75,1.0,2.0,17.5,0.75,0.75,4.75,0.25,20.125,0.0
09/05/2015,TCU,3-0,3.0,0,42.0,20.0,108.0,0.204,40.0,3.0,5.0,41.0,0.0,1.0,18.0,7.0,55.0,0.0,TCU,3,14.0,6.666666666666667,36.0,13.333333333333334,1.0,1.6666666666666667,13.666666666666666,0.0,0.3333333333333333,6.0,2.3333333333333335,18.333333333333332,0.0
09/05/2015,Dartmouth,3-0,3.0,0,48.0,10.0,105.0,0.362,45.0,3.0,7.0,49.0,5.0,0.0,18.0,3.0,60.0,0.0,Dartmouth,3,16.0,3.3333333333333335,35.0,15.0,1.0,2.3333333333333335,16.333333333333332,1.6666666666666667,0.0,6.0,1.0,20.0,0.0
09/11/2015,"UCLA @ Santa Barbara, CA",1-3,4.0,0,47.0,28.0,147.0,0.129,45.0,7.0,3.0,55.0,7.0,3.0,8.0,2.0,61.0,1.0,UCLA,4,11.75,7.0,36.75,11.25,1.75,0.75,13.75,1.75,0.75,2.0,0.5,15.25,0.25
09/12/2015,"SMU @ Santa Barbara, Calif",1-3,4.0,0,61.0,33.0,155.0,0.181,58.0,1.0,7.0,67.0,4.0,0.0,16.0,3.0,70.0,1.0,SMU,4,15.25,8.25,38.75,14.5,0.25,1.75,16.75,1.0,0.0,4.0,0.75,17.5,0.25
09/12/2015,@ UC Santa Barbara,3-0,3.0,0,44.0,13.0,96.0,0.323,40.0,7.0,7.0,35.0,1.0,4.0,8.0,1.0,59.0,2.0,UC Santa Barbara,3,14.666666666666666,4.333333333333333,32.0,13.333333333333334,2.3333333333333335,2.3333333333333335,11.666666666666666,0.3333333333333333,1.3333333333333333,2.6666666666666665,0.3333333333333333,19.666666666666668,0.6666666666666666
09/18/2015,@ Long Beach St.,2-3,5.0,0,78.0,32.0,182.0,0.253,70.0,4.0,13.0,66.0,3.0,2.0,20.0,2.0,94.0,1.0,Long Beach St.,5,15.6,6.4,36.4,14.0,0.8,2.6,13.2,0.6,0.4,4.0,0.4,18.8,0.2
09/19/2015,@ UC Irvine,1-3,4.0,0,58.0,27.0,147.0,0.211,56.0,4.0,5.0,65.0,3.0,2.0,10.0,5.0,69.0,0.0,UC Irvine,4,14.5,6.75,36.75,14.0,1.0,1.25,16.25,0.75,0.5,2.5,1.25,17.25,0.0
09/24/2015,@ Santa Clara,3-1,4.0,0,51.0,22.0,124.0,0.234,47.0,7.0,4.0,44.0,5.0,3.0,14.0,3.0,68.0,0.0,Santa Clara,4,12.75,5.5,31.0,11.75,1.75,1.0,11.0,1.25,0.75,3.5,0.75,17.0,0.0
09/26/2015,@ San Francisco,3-0,3.0,0,48.0,17.0,91.0,0.341,47.0,3.0,9.0,35.0,2.0,3.0,10.0,1.0,59.0,1.0,San Francisco,3,16.0,5.666666666666667,30.333333333333332,15.666666666666666,1.0,3.0,11.666666666666666,0.6666666666666666,1.0,3.3333333333333335,0.3333333333333333,19.666666666666668,0.3333333333333333
09/29/2015,Pepperdine,3-2,5.0,0,81.0,36.0,206.0,0.218,77.0,3.0,7.0,74.0,3.0,1.0,14.0,3.0,92.0,0.0,Pepperdine,5,16.2,7.2,41.2,15.4,0.6,1.4,14.8,0.6,0.2,2.8,0.6,18.4,0.0
10/02/2015,BYU,0-3,3.0,0,45.0,30.0,125.0,0.12,41.0,2.0,1.0,44.0,2.0,1.0,7.0,1.0,51.5,0.0,BYU,3,15.0,10.0,41.666666666666664,13.666666666666666,0.6666666666666666,0.3333333333333333,14.666666666666666,0.6666666666666666,0.3333333333333333,2.3333333333333335,0.3333333333333333,17.166666666666668,0.0
10/08/2015,@ Saint Mary's (CA),3-1,4.0,0,58.0,28.0,142.0,0.211,55.0,2.0,2.0,70.0,4.0,4.0,12.0,1.0,70.0,3.0,Saint Mary's ,4,14.5,7.0,35.5,13.75,0.5,0.5,17.5,1.0,1.0,3.0,0.25,17.5,0.75
10/10/2015,@ Pacific,3-0,3.0,0,44.0,23.0,114.0,0.184,40.0,2.0,2.0,40.0,2.0,4.0,10.0,4.0,55.0,0.0,Pacific,3,14.666666666666666,7.666666666666667,38.0,13.333333333333334,0.6666666666666666,0.6666666666666666,13.333333333333334,0.6666666666666666,1.3333333333333333,3.3333333333333335,1.3333333333333333,18.333333333333332,0.0
10/15/2015,Portland,3-0,3.0,0,52.0,15.0,122.0,0.303,48.0,2.0,5.0,59.0,3.0,2.0,6.0,1.0,59.0,0.0,Portland,3,17.333333333333332,5.0,40.666666666666664,16.0,0.6666666666666666,1.6666666666666667,19.666666666666668,1.0,0.6666666666666666,2.0,0.3333333333333333,19.666666666666668,0.0
