date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/28/2015,"Utah St. @ Lubbock, Texas",3-1,4.0,0,59.0,21.0,152.0,0.25,57.0,6.0,10.0,69.0,6.0,2.0,8.0,1.0,71.0,5.0,Utah St.,4,14.75,5.25,38.0,14.25,1.5,2.5,17.25,1.5,0.5,2.0,0.25,17.75,1.25
08/28/2015,"Louisiana @ Lubbock, Texas",3-0,3.0,0,45.0,14.0,101.0,0.307,40.0,5.0,13.0,43.0,4.0,2.0,10.0,0.0,57.0,2.0,Louisiana,3,15.0,4.666666666666667,33.666666666666664,13.333333333333334,1.6666666666666667,4.333333333333333,14.333333333333334,1.3333333333333333,0.6666666666666666,3.3333333333333335,0.0,19.0,0.6666666666666666
08/29/2015,@ Texas Tech,1-3,4.0,0,62.0,35.0,203.0,0.133,53.0,1.0,8.0,80.0,4.0,2.0,6.0,3.0,68.0,0.0,Texas Tech,4,15.5,8.75,50.75,13.25,0.25,2.0,20.0,1.0,0.5,1.5,0.75,17.0,0.0
09/04/2015,"Nicholls @ Lafayette, La.",3-2,5.0,0,57.0,26.0,152.0,0.204,52.0,7.0,12.0,74.0,12.0,1.0,16.0,5.0,73.0,7.0,Nicholls,5,11.4,5.2,30.4,10.4,1.4,2.4,14.8,2.4,0.2,3.2,1.0,14.6,1.4
09/05/2015,"Jackson St. @ Lafayette, La.",3-0,3.0,0,37.0,12.0,77.0,0.325,36.0,11.0,9.0,35.0,2.0,3.0,12.0,0.0,57.0,1.0,Jackson St.,3,12.333333333333334,4.0,25.666666666666668,12.0,3.6666666666666665,3.0,11.666666666666666,0.6666666666666666,1.0,4.0,0.0,19.0,0.3333333333333333
09/05/2015,@ Louisiana,3-1,4.0,0,65.0,27.0,179.0,0.212,64.0,7.0,10.0,95.0,3.0,2.0,12.0,3.0,80.0,1.0,Louisiana,4,16.25,6.75,44.75,16.0,1.75,2.5,23.75,0.75,0.5,3.0,0.75,20.0,0.25
09/11/2015,"Abilene Christian @ Denton, TX",3-1,4.0,0,51.0,29.0,161.0,0.137,48.0,9.0,5.0,69.0,6.0,1.0,16.0,2.0,69.0,2.0,Abilene Christian,4,12.75,7.25,40.25,12.0,2.25,1.25,17.25,1.5,0.25,4.0,0.5,17.25,0.5
09/12/2015,@ North Texas,3-0,3.0,0,40.0,15.0,100.0,0.25,36.0,5.0,6.0,43.0,2.0,3.0,12.0,0.0,54.0,1.0,North Texas,3,13.333333333333334,5.0,33.333333333333336,12.0,1.6666666666666667,2.0,14.333333333333334,0.6666666666666666,1.0,4.0,0.0,18.0,0.3333333333333333
09/12/2015,"Boise St. @ Denton, TX",0-3,3.0,0,29.0,20.0,102.0,0.088,28.0,3.0,2.0,39.0,7.0,2.0,6.0,1.0,37.0,1.0,Boise St.,3,9.666666666666666,6.666666666666667,34.0,9.333333333333334,1.0,0.6666666666666666,13.0,2.333333333333333,0.6666666666666666,2.0,0.3333333333333333,12.333333333333334,0.3333333333333333
09/18/2015,Alabama A&M,3-0,3.0,0,45.0,17.0,114.0,0.246,43.0,7.0,4.0,52.0,5.0,0.0,8.0,1.0,56.0,1.0,Alabama A&M,3,15.0,5.666666666666667,38.0,14.333333333333334,2.3333333333333335,1.3333333333333333,17.333333333333332,1.6666666666666667,0.0,2.6666666666666665,0.3333333333333333,18.666666666666668,0.3333333333333333
09/18/2015,Nicholls,3-0,3.0,0,36.0,10.0,93.0,0.28,33.0,6.0,8.0,39.0,3.0,3.0,14.0,3.0,52.0,4.0,Nicholls,3,12.0,3.3333333333333335,31.0,11.0,2.0,2.6666666666666665,13.0,1.0,1.0,4.666666666666667,1.0,17.333333333333332,1.3333333333333333
09/19/2015,Southeastern La.,3-2,5.0,0,64.0,19.0,153.0,0.294,57.0,8.0,14.0,64.0,5.0,1.0,12.0,1.0,79.0,1.0,Southeastern La.,5,12.8,3.8,30.6,11.4,1.6,2.8,12.8,1.0,0.2,2.4,0.2,15.8,0.2
09/25/2015,SMU,3-0,3.0,0,50.0,16.0,125.0,0.272,42.0,2.0,7.0,55.0,4.0,2.0,12.0,1.0,60.0,1.0,SMU,3,16.666666666666668,5.333333333333333,41.666666666666664,14.0,0.6666666666666666,2.3333333333333335,18.333333333333332,1.3333333333333333,0.6666666666666666,4.0,0.3333333333333333,20.0,0.3333333333333333
09/27/2015,Tulsa,2-3,5.0,0,52.0,18.0,156.0,0.218,50.0,4.0,13.0,61.0,6.0,2.0,20.0,4.0,68.0,3.0,Tulsa,5,10.4,3.6,31.2,10.0,0.8,2.6,12.2,1.2,0.4,4.0,0.8,13.6,0.6
10/02/2015,@ South Fla.,3-2,5.0,0,56.0,29.0,184.0,0.147,54.0,4.0,10.0,99.0,6.0,5.0,10.0,3.0,70.0,2.0,South Fla.,5,11.2,5.8,36.8,10.8,0.8,2.0,19.8,1.2,1.0,2.0,0.6,14.0,0.4
10/04/2015,@ UCF,3-2,5.0,0,49.0,19.0,166.0,0.181,47.0,7.0,8.0,61.0,10.0,0.0,30.0,0.0,71.0,2.0,UCF,5,9.8,3.8,33.2,9.4,1.4,1.6,12.2,2.0,0.0,6.0,0.0,14.2,0.4
10/07/2015,@ Tulane,3-2,5.0,0,70.0,33.0,221.0,0.167,69.0,2.0,6.0,110.0,2.0,4.0,10.0,0.0,81.0,1.0,Tulane,5,14.0,6.6,44.2,13.8,0.4,1.2,22.0,0.4,0.8,2.0,0.0,16.2,0.2
10/11/2015,@ East Carolina,0-3,3.0,0,53.0,21.0,130.0,0.246,50.0,2.0,7.0,48.0,2.0,0.0,8.0,0.0,59.0,3.0,East Carolina,3,17.666666666666668,7.0,43.333333333333336,16.666666666666668,0.6666666666666666,2.3333333333333335,16.0,0.6666666666666666,0.0,2.6666666666666665,0.0,19.666666666666668,1.0
10/16/2015,Memphis,2-3,5.0,0,47.0,29.0,163.0,0.11,44.0,7.0,10.0,79.0,12.0,5.0,18.0,1.0,68.0,4.0,Memphis,5,9.4,5.8,32.6,8.8,1.4,2.0,15.8,2.4,1.0,3.6,0.2,13.6,0.8
10/18/2015,Cincinnati,0-3,3.0,0,39.0,20.0,129.0,0.147,35.0,1.0,8.0,58.0,1.0,0.0,12.0,2.0,46.0,1.0,Cincinnati,3,13.0,6.666666666666667,43.0,11.666666666666666,0.3333333333333333,2.6666666666666665,19.333333333333332,0.3333333333333333,0.0,4.0,0.6666666666666666,15.333333333333334,0.3333333333333333
10/23/2015,@ Temple,3-2,5.0,0,55.0,22.0,158.0,0.209,52.0,7.0,11.0,53.0,8.0,2.0,14.0,0.0,71.0,0.0,Temple,5,11.0,4.4,31.6,10.4,1.4,2.2,10.6,1.6,0.4,2.8,0.0,14.2,0.0
