date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/28/2015,Central Ark.,3-1,4.0,0,54.0,20.0,116.0,0.293,49.0,1.0,9.0,50.0,6.0,0.0,16.0,0.0,63.0,1.0,Central Ark.,4,13.5,5.0,29.0,12.25,0.25,2.25,12.5,1.5,0.0,4.0,0.0,15.75,0.25
08/29/2015,Seton Hall,3-0,3.0,0,43.0,9.0,95.0,0.358,39.0,3.0,5.0,38.0,3.0,3.0,23.0,4.0,60.5,1.0,Seton Hall,3,14.333333333333334,3.0,31.666666666666668,13.0,1.0,1.6666666666666667,12.666666666666666,1.0,1.0,7.666666666666667,1.3333333333333333,20.166666666666668,0.3333333333333333
08/29/2015,Omaha,3-0,3.0,0,43.0,12.0,98.0,0.316,39.0,4.0,3.0,38.0,5.0,0.0,2.0,1.0,48.0,2.0,Omaha,3,14.333333333333334,4.0,32.666666666666664,13.0,1.3333333333333333,1.0,12.666666666666666,1.6666666666666667,0.0,0.6666666666666666,0.3333333333333333,16.0,0.6666666666666666
09/04/2015,"Green Bay @ Manhattan, Kan.",1-3,4.0,0,48.0,25.0,157.0,0.146,45.0,0.0,5.0,72.0,3.0,3.0,38.0,3.0,70.0,4.0,Green Bay,4,12.0,6.25,39.25,11.25,0.0,1.25,18.0,0.75,0.75,9.5,0.75,17.5,1.0
09/04/2015,"California @ Manhattan, Kan.",2-3,5.0,0,52.0,25.0,187.0,0.144,47.0,7.0,6.0,87.0,3.0,0.0,19.0,5.0,68.5,1.0,California,5,10.4,5.0,37.4,9.4,1.4,1.2,17.4,0.6,0.0,3.8,1.0,13.7,0.2
09/05/2015,@ Kansas St.,0-3,3.0,0,41.0,14.0,115.0,0.235,38.0,1.0,3.0,51.0,1.0,0.0,10.0,2.0,47.0,2.0,Kansas St.,3,13.666666666666666,4.666666666666667,38.333333333333336,12.666666666666666,0.3333333333333333,1.0,17.0,0.3333333333333333,0.0,3.3333333333333335,0.6666666666666666,15.666666666666666,0.6666666666666666
09/11/2015,Portland St.,3-2,5.0,0,66.0,15.0,139.0,0.367,62.0,4.0,10.0,54.0,11.0,3.0,23.0,1.0,84.5,0.0,Portland St.,5,13.2,3.0,27.8,12.4,0.8,2.0,10.8,2.2,0.6,4.6,0.2,16.9,0.0
09/11/2015,Southeastern La.,3-0,3.0,0,41.0,5.0,95.0,0.379,35.0,5.0,6.0,40.0,1.0,3.0,18.0,3.0,58.0,0.0,Southeastern La.,3,13.666666666666666,1.6666666666666667,31.666666666666668,11.666666666666666,1.6666666666666667,2.0,13.333333333333334,0.3333333333333333,1.0,6.0,1.0,19.333333333333332,0.0
09/12/2015,Oral Roberts,3-1,4.0,0,49.0,18.0,113.0,0.274,41.0,6.0,7.0,37.0,4.0,1.0,22.0,1.0,67.0,4.0,Oral Roberts,4,12.25,4.5,28.25,10.25,1.5,1.75,9.25,1.0,0.25,5.5,0.25,16.75,1.0
09/18/2015,@ Arizona St.,0-3,3.0,0,30.0,25.0,112.0,0.045,29.0,1.0,3.0,44.0,5.0,2.0,2.0,1.0,34.0,0.0,Arizona St.,3,10.0,8.333333333333334,37.333333333333336,9.666666666666666,0.3333333333333333,1.0,14.666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,11.333333333333334,0.0
