date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/28/2015,Rice,3-0,3.0,0,46.0,13.0,99.0,0.333,39.0,5.0,8.0,37.0,2.0,1.0,18.0,2.0,61.0,0.0,Rice,3,15.333333333333334,4.333333333333333,33.0,13.0,1.6666666666666667,2.6666666666666665,12.333333333333334,0.6666666666666666,0.3333333333333333,6.0,0.6666666666666666,20.33333333333333,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/29/2015,UC Irvine,3-0,3.0,0,36.0,7.0,89.0,0.326,30.0,7.0,8.0,37.0,3.0,0.0,22.0,1.0,54.0,1.0,UC Irvine,3,12.0,2.333333333333333,29.666666666666668,10.0,2.333333333333333,2.6666666666666665,12.333333333333334,1.0,0.0,7.333333333333333,0.3333333333333333,18.0,0.3333333333333333,,7.666666666666667,,2.1666666666666665,,16.5,,0.1665,,6.5,,0.8333333333333334,,1.3333333333333333,,6.166666666666667,,0.16666666666666666,,3.0,,0.3333333333333333,,10.166666666666664
08/29/2015,LSU,3-0,3.0,0,38.0,14.0,108.0,0.222,35.0,1.0,3.0,62.0,3.0,1.0,12.0,1.0,46.0,0.0,LSU,3,12.666666666666666,4.666666666666667,36.0,11.666666666666666,0.3333333333333333,1.0,20.666666666666668,1.0,0.3333333333333333,4.0,0.3333333333333333,15.333333333333334,0.0,,9.111111111111112,,2.222222222222222,,20.88888888888889,,0.21966666666666668,,7.666666666666667,,1.3333333333333333,,1.7777777777777777,,8.222222222222223,,0.1111111111111111,,4.444444444444444,,0.3333333333333333,,12.777777777777777
09/04/2015,Nebraska,3-2,5.0,0,58.0,19.0,161.0,0.242,55.0,5.0,11.0,79.0,4.0,1.0,28.0,0.0,78.0,2.0,Nebraska,5,11.6,3.8,32.2,11.0,1.0,2.2,15.8,0.8,0.2,5.6,0.0,15.6,0.4,13.333333333333334,10.0,3.7777777777777772,2.833333333333333,32.88888888888889,24.666666666666668,0.2936666666666667,0.22025,11.555555555555555,8.666666666666666,1.4444444444444444,1.0833333333333333,2.111111111111111,1.5833333333333333,15.111111111111112,11.333333333333334,0.2222222222222222,0.16666666666666666,5.777777777777778,4.333333333333333,0.4444444444444444,0.3333333333333333,17.88888888888889,13.416666666666666
09/05/2015,Florida,1-3,4.0,0,52.0,24.0,131.0,0.214,50.0,3.0,11.0,45.0,4.0,1.0,10.0,2.0,61.0,0.0,Florida,4,13.0,6.0,32.75,12.5,0.75,2.75,11.25,1.0,0.25,2.5,0.5,15.25,0.0,12.088888888888889,10.32,3.6,3.0266666666666664,32.62222222222223,26.173333333333336,0.26333333333333336,0.2246,10.888888888888888,9.133333333333333,1.222222222222222,1.0666666666666667,1.9555555555555557,1.7066666666666666,16.266666666666666,12.226666666666668,0.17777777777777778,0.17333333333333334,5.644444444444445,4.586666666666666,0.2222222222222222,0.26666666666666666,16.311111111111114,13.853333333333333
09/11/2015,Santa Clara,3-0,3.0,0,50.0,12.0,113.0,0.336,47.0,5.0,6.0,44.0,4.0,1.0,12.0,2.0,62.0,0.0,Santa Clara,3,16.666666666666668,4.0,37.66666666666666,15.666666666666666,1.6666666666666667,2.0,14.666666666666666,1.3333333333333333,0.3333333333333333,4.0,0.6666666666666666,20.666666666666668,0.0,12.422222222222222,10.766666666666666,4.822222222222223,3.522222222222222,33.65,27.269444444444446,0.22599999999999998,0.22283333333333333,11.722222222222221,9.694444444444445,0.6944444444444443,1.0138888888888888,1.9833333333333334,1.8805555555555555,15.905555555555557,12.06388888888889,0.2611111111111111,0.18611111111111112,4.033333333333334,4.238888888888888,0.27777777777777773,0.3055555555555555,15.394444444444446,14.08611111111111
09/11/2015,UTSA,3-0,3.0,0,54.0,12.0,110.0,0.382,48.0,4.0,7.0,46.0,2.0,0.0,16.0,1.0,66.0,0.0,UTSA,3,18.0,4.0,36.66666666666666,16.0,1.3333333333333333,2.333333333333333,15.333333333333334,0.6666666666666666,0.0,5.333333333333333,0.3333333333333333,22.0,0.0,13.755555555555555,11.60952380952381,4.6000000000000005,3.5904761904761906,34.205555555555556,28.754761904761903,0.264,0.23900000000000002,13.055555555555557,10.547619047619047,1.138888888888889,1.1071428571428572,2.316666666666667,1.8976190476190475,13.905555555555557,12.435714285714287,0.2611111111111111,0.20714285714285713,4.033333333333334,4.204761904761904,0.3888888888888889,0.35714285714285715,17.17222222222222,15.026190476190477
09/13/2015,Colorado St.,3-0,3.0,0,44.0,11.0,96.0,0.344,40.0,9.0,5.0,38.0,3.0,1.0,8.0,2.0,58.0,0.0,Colorado St.,3,14.666666666666666,3.6666666666666665,32.0,13.333333333333334,3.0,1.6666666666666667,12.666666666666666,1.0,0.3333333333333333,2.6666666666666665,0.6666666666666666,19.33333333333333,0.0,15.888888888888888,12.408333333333333,4.666666666666667,3.6416666666666666,35.694444444444436,29.74375,0.3106666666666667,0.256875,14.722222222222223,11.229166666666666,1.25,1.1354166666666667,2.361111111111111,1.9520833333333334,13.75,12.797916666666667,0.19444444444444442,0.18125,3.944444444444444,4.345833333333333,0.5,0.3541666666666667,19.305555555555557,15.897916666666667
09/18/2015,@ Arizona,3-2,5.0,0,65.0,30.0,173.0,0.202,65.0,4.0,8.0,76.0,3.0,1.0,30.0,1.0,85.0,0.0,Arizona,5,13.0,6.0,34.6,13.0,0.8,1.6,15.2,0.6,0.2,6.0,0.2,17.0,0.0,16.444444444444443,12.65925925925926,3.888888888888889,3.644444444444444,35.444444444444436,29.994444444444444,0.3539999999999999,0.26655555555555555,15.0,11.462962962962962,2.0,1.3425925925925926,2.0,1.9203703703703705,14.222222222222221,12.783333333333335,0.2222222222222222,0.19814814814814813,4.0,4.159259259259259,0.5555555555555556,0.3888888888888889,20.666666666666668,16.27962962962963
09/18/2015,"Savannah St. @ Tucson, Ariz.",3-0,3.0,0,38.0,3.0,62.0,0.565,36.0,8.0,6.0,41.0,1.0,0.0,12.0,0.0,52.0,0.0,Savannah St.,3,12.666666666666666,1.0,20.666666666666668,12.0,2.6666666666666665,2.0,13.666666666666666,0.3333333333333333,0.0,4.0,0.0,17.333333333333332,0.0,15.222222222222221,12.693333333333333,4.555555555555556,3.88,34.42222222222222,30.455000000000002,0.3093333333333333,0.2601,14.111111111111112,11.616666666666665,1.711111111111111,1.2883333333333336,1.8666666666666665,1.8883333333333336,14.4,13.025,0.17777777777777778,0.1983333333333333,4.666666666666667,4.343333333333333,0.39999999999999997,0.37,19.444444444444443,16.351666666666667
