date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/28/2015,@ Texas Tech,0-3,3.0,0,24.0,21.0,102.0,0.029,23.0,3.0,7.0,36.0,2.0,1.0,14.0,1.0,35.0,2.0,Texas Tech,3,8.0,7.0,34.0,7.666666666666667,1.0,2.3333333333333335,12.0,0.6666666666666666,0.3333333333333333,4.666666666666667,0.3333333333333333,11.666666666666666,0.6666666666666666
08/28/2015,"Houston @ Lubbock, Texas",1-3,4.0,0,42.0,20.0,141.0,0.156,42.0,6.0,7.0,67.0,6.0,0.0,12.0,2.0,54.0,1.0,Houston,4,10.5,5.0,35.25,10.5,1.5,1.75,16.75,1.5,0.0,3.0,0.5,13.5,0.25
08/29/2015,@ Louisiana,3-0,3.0,0,41.0,13.0,98.0,0.286,37.0,5.0,9.0,45.0,1.0,0.0,8.0,1.0,50.0,1.0,Louisiana,3,13.666666666666666,4.333333333333333,32.666666666666664,12.333333333333334,1.6666666666666667,3.0,15.0,0.3333333333333333,0.0,2.6666666666666665,0.3333333333333333,16.666666666666668,0.3333333333333333
09/01/2015,Utah,1-3,4.0,0,47.0,28.0,136.0,0.14,44.0,3.0,10.0,50.0,3.0,0.0,8.0,1.0,54.0,1.0,Utah,4,11.75,7.0,34.0,11.0,0.75,2.5,12.5,0.75,0.0,2.0,0.25,13.5,0.25
09/04/2015,Middle Tenn.,3-1,4.0,0,54.0,20.0,155.0,0.219,49.0,3.0,8.0,59.0,7.0,0.0,16.0,0.0,65.0,1.0,Middle Tenn.,4,13.5,5.0,38.75,12.25,0.75,2.0,14.75,1.75,0.0,4.0,0.0,16.25,0.25
09/05/2015,San Francisco,0-3,3.0,0,31.0,18.0,96.0,0.135,29.0,2.0,1.0,33.0,6.0,0.0,6.0,0.0,36.0,1.0,San Francisco,3,10.333333333333334,6.0,32.0,9.666666666666666,0.6666666666666666,0.3333333333333333,11.0,2.0,0.0,2.0,0.0,12.0,0.3333333333333333
09/05/2015,Southern Utah,1-3,4.0,0,47.0,28.0,161.0,0.118,45.0,3.0,7.0,77.0,6.0,0.0,29.0,3.0,64.5,2.0,Southern Utah,4,11.75,7.0,40.25,11.25,0.75,1.75,19.25,1.5,0.0,7.25,0.75,16.125,0.5
09/10/2015,@ Southern California,0-3,3.0,0,22.0,19.0,80.0,0.038,20.0,5.0,9.0,28.0,10.0,2.0,10.0,2.0,34.0,1.0,Southern California,3,7.333333333333333,6.333333333333333,26.666666666666668,6.666666666666667,1.6666666666666667,3.0,9.333333333333334,3.333333333333333,0.6666666666666666,3.3333333333333335,0.6666666666666666,11.333333333333334,0.3333333333333333
09/11/2015,"Idaho St. @ Los Angeles, Calif.",0-3,3.0,0,29.0,20.0,121.0,0.074,27.0,5.0,3.0,50.0,3.0,1.0,12.0,1.0,41.0,0.0,Idaho St.,3,9.666666666666666,6.666666666666667,40.333333333333336,9.0,1.6666666666666667,1.0,16.666666666666668,1.0,0.3333333333333333,4.0,0.3333333333333333,13.666666666666666,0.0
09/11/2015,"Pepperdine @ Los Angeles, Calif.",0-3,3.0,0,27.0,18.0,100.0,0.09,25.0,3.0,11.0,33.0,4.0,2.0,10.0,0.0,37.0,1.0,Pepperdine,3,9.0,6.0,33.333333333333336,8.333333333333334,1.0,3.6666666666666665,11.0,1.3333333333333333,0.6666666666666666,3.3333333333333335,0.0,12.333333333333334,0.3333333333333333
