date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/28/2015,Campbell,3-0,3.0,0,43.0,12.0,94.0,0.33,38.0,6.0,6.0,37.0,2.0,3.0,6.0,1.0,55.0,0.0,Campbell,3,14.333333333333334,4.0,31.333333333333332,12.666666666666666,2.0,2.0,12.333333333333334,0.6666666666666666,1.0,2.0,0.3333333333333333,18.333333333333332,0.0
08/29/2015,Grambling,3-0,3.0,0,29.0,7.0,67.0,0.328,26.0,15.0,2.0,32.0,0.0,1.0,11.0,0.0,50.5,0.0,Grambling,3,9.666666666666666,2.3333333333333335,22.333333333333332,8.666666666666666,5.0,0.6666666666666666,10.666666666666666,0.0,0.3333333333333333,3.6666666666666665,0.0,16.833333333333332,0.0
08/29/2015,A&M-Corpus Christi,2-3,5.0,0,57.0,30.0,178.0,0.152,53.0,3.0,6.0,86.0,8.0,1.0,20.0,3.0,71.0,0.0,A&M-Corpus Christi,5,11.4,6.0,35.6,10.6,0.6,1.2,17.2,1.6,0.2,4.0,0.6,14.2,0.0
09/02/2015,North Texas,3-0,3.0,0,48.0,14.0,120.0,0.283,44.0,1.0,6.0,57.0,1.0,1.0,19.0,0.0,59.5,0.0,North Texas,3,16.0,4.666666666666667,40.0,14.666666666666666,0.3333333333333333,2.0,19.0,0.3333333333333333,0.3333333333333333,6.333333333333333,0.0,19.833333333333332,0.0
09/04/2015,@ Denver,2-3,5.0,0,56.0,26.0,153.0,0.196,52.0,5.0,9.0,59.0,3.0,1.0,18.0,1.0,71.0,3.0,Denver,5,11.2,5.2,30.6,10.4,1.0,1.8,11.8,0.6,0.2,3.6,0.2,14.2,0.6
09/05/2015,"Air Force @ Denver, Colo.",3-0,3.0,0,40.0,8.0,77.0,0.416,38.0,2.0,6.0,32.0,4.0,0.0,24.0,1.0,54.0,0.0,Air Force,3,13.333333333333334,2.6666666666666665,25.666666666666668,12.666666666666666,0.6666666666666666,2.0,10.666666666666666,1.3333333333333333,0.0,8.0,0.3333333333333333,18.0,0.0
09/05/2015,"Villanova @ Denver, Colo.",3-1,4.0,0,58.0,25.0,152.0,0.217,48.0,3.0,3.0,51.0,2.0,1.0,27.0,0.0,75.5,0.0,Villanova,4,14.5,6.25,38.0,12.0,0.75,0.75,12.75,0.5,0.25,6.75,0.0,18.875,0.0
09/08/2015,Abilene Christian,3-0,3.0,0,43.0,16.0,109.0,0.248,39.0,2.0,7.0,53.0,3.0,0.0,16.0,1.0,53.0,0.0,Abilene Christian,3,14.333333333333334,5.333333333333333,36.333333333333336,13.0,0.6666666666666666,2.3333333333333335,17.666666666666668,1.0,0.0,5.333333333333333,0.3333333333333333,17.666666666666668,0.0
09/11/2015,"Southeast Mo. St. @ Fayetteville, Ark.",3-0,3.0,0,44.0,16.0,115.0,0.243,42.0,8.0,1.0,48.0,4.0,0.0,15.0,0.0,59.5,1.0,Southeast Mo. St.,3,14.666666666666666,5.333333333333333,38.333333333333336,14.0,2.6666666666666665,0.3333333333333333,16.0,1.3333333333333333,0.0,5.0,0.0,19.833333333333332,0.3333333333333333
09/12/2015,@ Arkansas,0-3,3.0,0,27.0,13.0,76.0,0.184,25.0,3.0,6.0,17.0,4.0,1.0,10.0,0.0,36.0,2.0,Arkansas,3,9.0,4.333333333333333,25.333333333333332,8.333333333333334,1.0,2.0,5.666666666666667,1.3333333333333333,0.3333333333333333,3.3333333333333335,0.0,12.0,0.6666666666666666
09/12/2015,"Northwestern St. @ Fayetteville, Ark.",3-1,4.0,0,57.0,25.0,156.0,0.205,49.0,6.0,10.0,63.0,4.0,1.0,4.0,2.0,66.0,0.0,Northwestern St.,4,14.25,6.25,39.0,12.25,1.5,2.5,15.75,1.0,0.25,1.0,0.5,16.5,0.0
09/16/2015,@ Oral Roberts,3-1,4.0,0,53.0,14.0,134.0,0.291,51.0,6.0,8.0,57.0,3.0,1.0,19.0,2.0,69.5,2.0,Oral Roberts,4,13.25,3.5,33.5,12.75,1.5,2.0,14.25,0.75,0.25,4.75,0.5,17.375,0.5
09/18/2015,Louisiana,3-0,3.0,0,44.0,14.0,109.0,0.275,41.0,3.0,5.0,56.0,0.0,2.0,14.0,5.0,56.0,0.0,Louisiana,3,14.666666666666666,4.666666666666667,36.333333333333336,13.666666666666666,1.0,1.6666666666666667,18.666666666666668,0.0,0.6666666666666666,4.666666666666667,1.6666666666666667,18.666666666666668,0.0
09/19/2015,Georgia St.,3-1,4.0,0,52.0,23.0,144.0,0.201,48.0,2.0,9.0,63.0,8.0,1.0,18.0,0.0,64.0,0.0,Georgia St.,4,13.0,5.75,36.0,12.0,0.5,2.25,15.75,2.0,0.25,4.5,0.0,16.0,0.0
09/25/2015,@ Arkansas St.,1-3,4.0,0,44.0,25.0,142.0,0.134,41.0,1.0,10.0,55.0,5.0,3.0,16.0,0.0,56.0,0.0,Arkansas St.,4,11.0,6.25,35.5,10.25,0.25,2.5,13.75,1.25,0.75,4.0,0.0,14.0,0.0
09/27/2015,@ Little Rock,2-3,5.0,0,62.0,29.0,193.0,0.171,58.0,6.0,9.0,86.0,8.0,1.0,14.0,2.0,76.0,2.0,Little Rock,5,12.4,5.8,38.6,11.6,1.2,1.8,17.2,1.6,0.2,2.8,0.4,15.2,0.4
10/01/2015,Ga. Southern,3-1,4.0,0,55.0,22.0,140.0,0.236,53.0,8.0,1.0,58.0,5.0,0.0,18.0,3.0,72.0,2.0,Ga. Southern,4,13.75,5.5,35.0,13.25,2.0,0.25,14.5,1.25,0.0,4.5,0.75,18.0,0.5
10/03/2015,Little Rock,3-1,4.0,0,58.0,38.0,159.0,0.126,53.0,4.0,5.0,74.0,4.0,1.0,20.0,4.0,73.0,2.0,Little Rock,4,14.5,9.5,39.75,13.25,1.0,1.25,18.5,1.0,0.25,5.0,1.0,18.25,0.5
10/06/2015,@ Texas St.,2-3,5.0,0,64.0,23.0,177.0,0.232,58.0,1.0,5.0,80.0,7.0,0.0,30.0,1.0,80.0,1.0,Texas St.,5,12.8,4.6,35.4,11.6,0.2,1.0,16.0,1.4,0.0,6.0,0.2,16.0,0.2
10/10/2015,@ App State,0-3,3.0,0,22.0,18.0,82.0,0.049,21.0,1.0,2.0,26.0,1.0,1.0,4.0,3.0,26.0,3.0,App State,3,7.333333333333333,6.0,27.333333333333332,7.0,0.3333333333333333,0.6666666666666666,8.666666666666666,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,8.666666666666666,1.0
