date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/28/2015,Oral Roberts,3-0,3.0,0,47.0,13.0,96.0,0.354,45.0,8.0,7.0,37.0,0.0,0.0,6.0,2.0,58.0,0.0,Oral Roberts,3,15.666666666666666,4.333333333333333,32.0,15.0,2.6666666666666665,2.3333333333333335,12.333333333333334,0.0,0.0,2.0,0.6666666666666666,19.333333333333332,0.0
08/29/2015,Tennessee St.,3-1,4.0,0,51.0,14.0,111.0,0.333,48.0,12.0,9.0,52.0,8.0,2.0,12.0,4.0,71.0,2.0,Tennessee St.,4,12.75,3.5,27.75,12.0,3.0,2.25,13.0,2.0,0.5,3.0,1.0,17.75,0.5
08/29/2015,Northwestern St.,3-0,3.0,0,45.0,18.0,92.0,0.293,43.0,8.0,5.0,53.0,7.0,0.0,6.0,1.0,56.0,0.0,Northwestern St.,3,15.0,6.0,30.666666666666668,14.333333333333334,2.6666666666666665,1.6666666666666667,17.666666666666668,2.333333333333333,0.0,2.0,0.3333333333333333,18.666666666666668,0.0
09/01/2015,McNeese,3-1,4.0,0,49.0,21.0,121.0,0.231,48.0,10.0,7.0,44.0,9.0,2.0,6.0,1.0,64.0,0.0,McNeese,4,12.25,5.25,30.25,12.0,2.5,1.75,11.0,2.25,0.5,1.5,0.25,16.0,0.0
09/01/2015,UT Martin,2-3,5.0,0,69.0,32.0,181.0,0.204,63.0,8.0,8.0,62.0,11.0,0.0,14.0,2.0,84.0,0.0,UT Martin,5,13.8,6.4,36.2,12.6,1.6,1.6,12.4,2.2,0.0,2.8,0.4,16.8,0.0
09/04/2015,@ NC State,3-2,5.0,0,63.0,32.0,146.0,0.212,63.0,6.0,8.0,61.0,7.0,3.0,18.0,0.0,81.0,0.0,NC State,5,12.6,6.4,29.2,12.6,1.2,1.6,12.2,1.4,0.6,3.6,0.0,16.2,0.0
09/05/2015,"Delaware @ Raleigh, N.C.",3-0,3.0,0,50.0,14.0,97.0,0.371,47.0,3.0,10.0,42.0,3.0,1.0,6.0,2.0,57.0,0.0,Delaware,3,16.666666666666668,4.666666666666667,32.333333333333336,15.666666666666666,1.0,3.3333333333333335,14.0,1.0,0.3333333333333333,2.0,0.6666666666666666,19.0,0.0
09/05/2015,"Jacksonville @ Raleigh, N.C.",3-0,3.0,0,48.0,19.0,104.0,0.279,45.0,3.0,3.0,59.0,6.0,3.0,14.0,3.0,61.0,0.0,Jacksonville,3,16.0,6.333333333333333,34.666666666666664,15.0,1.0,1.0,19.666666666666668,2.0,1.0,4.666666666666667,1.0,20.333333333333332,0.0
09/10/2015,Belmont,3-0,3.0,0,39.0,15.0,95.0,0.253,38.0,5.0,6.0,57.0,3.0,1.0,12.0,2.0,51.0,0.0,Belmont,3,13.0,5.0,31.666666666666668,12.666666666666666,1.6666666666666667,2.0,19.0,1.0,0.3333333333333333,4.0,0.6666666666666666,17.0,0.0
09/11/2015,Southern Miss.,3-0,3.0,0,50.0,16.0,99.0,0.343,45.0,9.0,7.0,33.0,2.0,4.0,10.0,0.0,68.0,0.0,Southern Miss.,3,16.666666666666668,5.333333333333333,33.0,15.0,3.0,2.3333333333333335,11.0,0.6666666666666666,1.3333333333333333,3.3333333333333335,0.0,22.666666666666668,0.0
