date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/28/2015,"Seton Hall @ Las Vegas, Nev.",3-0,3.0,0,40.0,19.0,115.0,0.183,39.0,8.0,2.0,47.0,2.0,1.0,19.0,0.0,58.5,1.0,Seton Hall,3,13.333333333333334,6.333333333333333,38.333333333333336,13.0,2.6666666666666665,0.6666666666666666,15.666666666666666,0.6666666666666666,0.3333333333333333,6.333333333333333,0.0,19.5,0.3333333333333333
08/29/2015,@ UNLV,0-3,3.0,0,39.0,17.0,98.0,0.224,39.0,5.0,9.0,39.0,4.0,0.0,4.0,2.0,46.0,1.0,UNLV,3,13.0,5.666666666666667,32.666666666666664,13.0,1.6666666666666667,3.0,13.0,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,15.333333333333334,0.3333333333333333
08/29/2015,"Central Ark. @ Las Vegas, Nev.",2-3,5.0,0,60.0,26.0,170.0,0.2,56.0,6.0,14.0,73.0,3.0,0.0,14.0,0.0,73.0,0.0,Central Ark.,5,12.0,5.2,34.0,11.2,1.2,2.8,14.6,0.6,0.0,2.8,0.0,14.6,0.0
09/04/2015,North Dakota,3-1,4.0,0,58.0,30.0,175.0,0.16,55.0,5.0,10.0,91.0,2.0,2.0,6.0,1.0,68.0,2.0,North Dakota,4,14.5,7.5,43.75,13.75,1.25,2.5,22.75,0.5,0.5,1.5,0.25,17.0,0.5
09/05/2015,Drake,2-3,5.0,0,67.0,30.0,185.0,0.2,58.0,12.0,10.0,75.0,5.0,3.0,18.0,1.0,91.0,0.0,Drake,5,13.4,6.0,37.0,11.6,2.4,2.0,15.0,1.0,0.6,3.6,0.2,18.2,0.0
09/05/2015,UCF,0-3,3.0,0,30.0,27.0,121.0,0.025,29.0,1.0,3.0,44.0,4.0,2.0,12.0,0.0,39.0,2.0,UCF,3,10.0,9.0,40.333333333333336,9.666666666666666,0.3333333333333333,1.0,14.666666666666666,1.3333333333333333,0.6666666666666666,4.0,0.0,13.0,0.6666666666666666
09/09/2015,UC Davis,2-3,5.0,0,63.0,23.0,183.0,0.219,61.0,1.0,12.0,86.0,4.0,5.0,12.0,2.0,75.0,1.0,UC Davis,5,12.6,4.6,36.6,12.2,0.2,2.4,17.2,0.8,1.0,2.4,0.4,15.0,0.2
09/11/2015,"SIUE @ Kansas City, Mo.",3-2,5.0,0,56.0,27.0,146.0,0.199,53.0,8.0,6.0,66.0,3.0,1.0,18.0,2.0,74.0,1.0,SIUE,5,11.2,5.4,29.2,10.6,1.6,1.2,13.2,0.6,0.2,3.6,0.4,14.8,0.2
09/11/2015,"Bradley @ Kansas City, Mo.",3-0,3.0,0,44.0,14.0,107.0,0.28,42.0,7.0,4.0,50.0,5.0,0.0,18.0,0.0,60.0,0.0,Bradley,3,14.666666666666666,4.666666666666667,35.666666666666664,14.0,2.3333333333333335,1.3333333333333333,16.666666666666668,1.6666666666666667,0.0,6.0,0.0,20.0,0.0
09/12/2015,@ Kansas City,1-3,4.0,0,48.0,24.0,163.0,0.147,45.0,4.0,2.0,79.0,5.0,2.0,10.0,3.0,59.0,0.0,Kansas City,4,12.0,6.0,40.75,11.25,1.0,0.5,19.75,1.25,0.5,2.5,0.75,14.75,0.0
09/18/2015,"San Jose St. @ Mount Pleasant, Mich",1-3,4.0,0,42.0,30.0,139.0,0.086,37.0,1.0,8.0,44.0,3.0,0.0,18.0,0.0,52.0,0.0,San Jose St.,4,10.5,7.5,34.75,9.25,0.25,2.0,11.0,0.75,0.0,4.5,0.0,13.0,0.0
09/19/2015,@ Central Mich.,0-3,3.0,0,40.0,18.0,112.0,0.196,34.0,2.0,9.0,40.0,7.0,1.0,8.0,0.0,47.0,0.0,Central Mich.,3,13.333333333333334,6.0,37.333333333333336,11.333333333333334,0.6666666666666666,3.0,13.333333333333334,2.333333333333333,0.3333333333333333,2.6666666666666665,0.0,15.666666666666666,0.0
09/19/2015,@ Evansville,3-2,5.0,0,63.0,22.0,201.0,0.204,56.0,3.0,9.0,93.0,10.0,1.0,22.0,0.0,78.0,0.0,Evansville,5,12.6,4.4,40.2,11.2,0.6,1.8,18.6,2.0,0.2,4.4,0.0,15.6,0.0
